2015/3/12 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻
1423,18:00〜19:00,3/12,6:55
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1250,18:00〜19:00,3/12,6:55
DATE,TIME,当日実績(万kW),予測値(万kW)
2015/3/12,0:00,953,946
2015/3/12,1:00,987,969
2015/3/12,2:00,1024,1015
2015/3/12,3:00,1059,1046
2015/3/12,4:00,1067,1057
2015/3/12,5:00,1067,1066
2015/3/12,6:00,1134,1142
2015/3/12,7:00,1160,1176
2015/3/12,8:00,1154,1150
2015/3/12,9:00,1146,1135
2015/3/12,10:00,1135,1105
2015/3/12,11:00,1113,1095
2015/3/12,12:00,1059,1053
2015/3/12,13:00,1046,1066
2015/3/12,14:00,1026,1065
2015/3/12,15:00,1006,1072
2015/3/12,16:00,1056,1110
2015/3/12,17:00,1119,1179
2015/3/12,18:00,1213,1246
2015/3/12,19:00,1242,1243
2015/3/12,20:00,1224,1201
2015/3/12,21:00,1194,1144
2015/3/12,22:00,1137,1078
2015/3/12,23:00,1072,997
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻
1337,18:00〜19:00,3/13,6:55
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1200,18:00〜19:00,3/13,6:55
メッセージＮｏ,節電お願い文
0,節電にご協力いただき、ありがとうございます。皆さまのご協力により、安定した需給状況となりそうです。
,
DATE,TIME,当日実績(５分間隔値）(万kW)
2015/3/12,0:00,975
2015/3/12,0:05,974
2015/3/12,0:10,978
2015/3/12,0:15,969
2015/3/12,0:20,961
2015/3/12,0:25,947
2015/3/12,0:30,952
2015/3/12,0:35,949
2015/3/12,0:40,951
2015/3/12,0:45,932
2015/3/12,0:50,938
2015/3/12,0:55,941
2015/3/12,1:00,940
2015/3/12,1:05,971
2015/3/12,1:10,976
2015/3/12,1:15,970
2015/3/12,1:20,976
2015/3/12,1:25,982
2015/3/12,1:30,984
2015/3/12,1:35,980
2015/3/12,1:40,981
2015/3/12,1:45,993
2015/3/12,1:50,991
2015/3/12,1:55,996
2015/3/12,2:00,990
2015/3/12,2:05,999
2015/3/12,2:10,1005
2015/3/12,2:15,1009
2015/3/12,2:20,1010
2015/3/12,2:25,1010
2015/3/12,2:30,1017
2015/3/12,2:35,1015
2015/3/12,2:40,1029
2015/3/12,2:45,1035
2015/3/12,2:50,1034
2015/3/12,2:55,1040
2015/3/12,3:00,1042
2015/3/12,3:05,1042
2015/3/12,3:10,1042
2015/3/12,3:15,1043
2015/3/12,3:20,1044
2015/3/12,3:25,1049
2015/3/12,3:30,1057
2015/3/12,3:35,1059
2015/3/12,3:40,1063
2015/3/12,3:45,1070
2015/3/12,3:50,1063
2015/3/12,3:55,1064
2015/3/12,4:00,1062
2015/3/12,4:05,1059
2015/3/12,4:10,1058
2015/3/12,4:15,1059
2015/3/12,4:20,1065
