2015/4/12 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻
1092,19:00〜20:00,4/12,6:55
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
940,19:00〜20:00,4/12,6:55
DATE,TIME,当日実績(万kW),予測値(万kW)
2015/4/12,0:00,750,749
2015/4/12,1:00,781,756
2015/4/12,2:00,824,801
2015/4/12,3:00,874,841
2015/4/12,4:00,886,852
2015/4/12,5:00,855,817
2015/4/12,6:00,813,770
2015/4/12,7:00,781,763
2015/4/12,8:00,758,776
2015/4/12,9:00,762,798
2015/4/12,10:00,766,798
2015/4/12,11:00,760,787
2015/4/12,12:00,776,816
2015/4/12,13:00,778,828
2015/4/12,14:00,787,795
2015/4/12,15:00,787,783
2015/4/12,16:00,822,806
2015/4/12,17:00,883,867
2015/4/12,18:00,935,922
2015/4/12,19:00,944,936
2015/4/12,20:00,925,905
2015/4/12,21:00,877,864
2015/4/12,22:00,835,824
2015/4/12,23:00,773,767
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻
1197,19:00〜20:00,4/13,6:55
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1030,19:00〜20:00,4/13,6:55
メッセージＮｏ,節電お願い文
0,節電にご協力いただき、ありがとうございます。皆さまのご協力により、安定した需給状況となりそうです。
,
DATE,TIME,当日実績(５分間隔値）(万kW)
2015/4/12,0:00,757
2015/4/12,0:05,762
2015/4/12,0:10,766
2015/4/12,0:15,765
2015/4/12,0:20,757
2015/4/12,0:25,743
2015/4/12,0:30,741
2015/4/12,0:35,746
2015/4/12,0:40,744
2015/4/12,0:45,745
2015/4/12,0:50,738
2015/4/12,0:55,737
2015/4/12,1:00,753
2015/4/12,1:05,760
2015/4/12,1:10,765
2015/4/12,1:15,758
2015/4/12,1:20,765
2015/4/12,1:25,770
2015/4/12,1:30,772
2015/4/12,1:35,775
2015/4/12,1:40,777
2015/4/12,1:45,783
2015/4/12,1:50,789
2015/4/12,1:55,797
2015/4/12,2:00,801
2015/4/12,2:05,802
2015/4/12,2:10,806
2015/4/12,2:15,810
2015/4/12,2:20,812
2015/4/12,2:25,809
2015/4/12,2:30,808
2015/4/12,2:35,817
2015/4/12,2:40,823
2015/4/12,2:45,828
2015/4/12,2:50,841
2015/4/12,2:55,838
2015/4/12,3:00,854
2015/4/12,3:05,853
2015/4/12,3:10,864
2015/4/12,3:15,867
2015/4/12,3:20,864
2015/4/12,3:25,860
2015/4/12,3:30,874
2015/4/12,3:35,877
2015/4/12,3:40,877
2015/4/12,3:45,879
2015/4/12,3:50,882
2015/4/12,3:55,882
2015/4/12,4:00,885
2015/4/12,4:05,885
2015/4/12,4:10,882
2015/4/12,4:15,875
