2015/5/22 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻
1134,19:00〜20:00,5/22,6:55
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1000,19:00〜20:00,5/22,6:55
DATE,TIME,当日実績(万kW),予測値(万kW)
2015/5/22,0:00,755,763
2015/5/22,1:00,771,745
2015/5/22,2:00,809,786
2015/5/22,3:00,862,841
2015/5/22,4:00,898,879
2015/5/22,5:00,886,870
2015/5/22,6:00,862,855
2015/5/22,7:00,850,836
2015/5/22,8:00,878,844
2015/5/22,9:00,933,906
2015/5/22,10:00,975,943
2015/5/22,11:00,983,974
2015/5/22,12:00,957,944
2015/5/22,13:00,987,988
2015/5/22,14:00,988,991
2015/5/22,15:00,989,978
2015/5/22,16:00,990,996
2015/5/22,17:00,982,988
2015/5/22,18:00,978,990
2015/5/22,19:00,991,1000
2015/5/22,20:00,967,965
2015/5/22,21:00,923,920
2015/5/22,22:00,895,879
2015/5/22,23:00,835,813
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻
1074,19:00〜20:00,5/23,6:55
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
950,19:00〜20:00,5/23,6:55
メッセージＮｏ,節電お願い文
0,節電にご協力いただき、ありがとうございます。皆さまのご協力により、安定した需給状況となりそうです。
,
DATE,TIME,当日実績(５分間隔値）(万kW)
2015/5/22,0:00,774
2015/5/22,0:05,776
2015/5/22,0:10,778
2015/5/22,0:15,766
2015/5/22,0:20,759
2015/5/22,0:25,764
2015/5/22,0:30,761
2015/5/22,0:35,755
2015/5/22,0:40,741
2015/5/22,0:45,727
2015/5/22,0:50,730
2015/5/22,0:55,732
2015/5/22,1:00,739
2015/5/22,1:05,756
2015/5/22,1:10,753
2015/5/22,1:15,755
2015/5/22,1:20,758
2015/5/22,1:25,750
2015/5/22,1:30,751
2015/5/22,1:35,746
2015/5/22,1:40,750
2015/5/22,1:45,758
2015/5/22,1:50,760
2015/5/22,1:55,768
2015/5/22,2:00,772
2015/5/22,2:05,773
2015/5/22,2:10,780
2015/5/22,2:15,784
2015/5/22,2:20,788
2015/5/22,2:25,785
2015/5/22,2:30,782
2015/5/22,2:35,790
2015/5/22,2:40,808
2015/5/22,2:45,812
2015/5/22,2:50,813
2015/5/22,2:55,813
2015/5/22,3:00,823
2015/5/22,3:05,832
2015/5/22,3:10,834
2015/5/22,3:15,843
2015/5/22,3:20,842
2015/5/22,3:25,841
2015/5/22,3:30,839
2015/5/22,3:35,845
2015/5/22,3:40,853
2015/5/22,3:45,861
2015/5/22,3:50,857
2015/5/22,3:55,870
2015/5/22,4:00,876
2015/5/22,4:05,879
2015/5/22,4:10,882
2015/5/22,4:15,875
