2022/7/24 8:00 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
428,14:00〜15:00,7月23日,13:46,31,76
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
325,14:00〜15:00,7月22日,23:16
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
390,16:00〜17:00,7月23日,19:46,23,81
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
317,16:00〜17:00,7月23日,19:46
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2022/7/23,0:00,276,275,77,355
2022/7/23,1:00,268,270,78,343
2022/7/23,2:00,274,276,79,346
2022/7/23,3:00,284,285,79,357
2022/7/23,4:00,284,282,80,354
2022/7/23,5:00,277,272,80,344
2022/7/23,6:00,266,268,71,371
2022/7/23,7:00,272,270,71,381
2022/7/23,8:00,287,282,73,391
2022/7/23,9:00,303,304,76,397
2022/7/23,10:00,313,314,76,409
2022/7/23,11:00,319,320,76,416
2022/7/23,12:00,315,322,74,422
2022/7/23,13:00,315,324,73,427
2022/7/23,14:00,320,325,74,428
2022/7/23,15:00,317,319,74,427
2022/7/23,16:00,316,317,80,390
2022/7/23,17:00,309,309,80,383
2022/7/23,18:00,301,303,79,378
2022/7/23,19:00,294,300,77,381
2022/7/23,20:00,282,285,73,382
2022/7/23,21:00,272,271,71,381
2022/7/23,22:00,261,264,71,365
2022/7/23,23:00,251,254,74,339
最大使用率(%),時間帯
80,17:00〜18:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
433,12:00〜13:00,7月24日,7:46,35,73
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
320,12:00〜13:00,7月23日,14:39
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
386,16:00〜17:00,7月24日,7:46,24,80
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
311,16:00〜17:00,7月24日,7:46
DATE,TIME,当日実績（５分間隔値）(万kW),太陽光発電実績（５分間隔値）(万kW)
2022/7/23,0:00,277,0
2022/7/23,0:05,279,0
2022/7/23,0:10,276,0
2022/7/23,0:15,274,0
2022/7/23,0:20,271,0
2022/7/23,0:25,271,0
2022/7/23,0:30,271,0
2022/7/23,0:35,273,0
2022/7/23,0:40,270,0
2022/7/23,0:45,271,0
2022/7/23,0:50,270,0
2022/7/23,0:55,268,0
2022/7/23,1:00,268,0
2022/7/23,1:05,268,0
2022/7/23,1:10,266,0
2022/7/23,1:15,265,0
2022/7/23,1:20,263,0
2022/7/23,1:25,262,0
2022/7/23,1:30,264,0
2022/7/23,1:35,265,0
2022/7/23,1:40,265,0
2022/7/23,1:45,265,0
2022/7/23,1:50,266,0
2022/7/23,1:55,264,0
2022/7/23,2:00,266,0
2022/7/23,2:05,268,0
2022/7/23,2:10,268,0
2022/7/23,2:15,267,0
2022/7/23,2:20,267,0
2022/7/23,2:25,266,0
2022/7/23,2:30,267,0
2022/7/23,2:35,268,0
2022/7/23,2:40,273,0
2022/7/23,2:45,275,0
2022/7/23,2:50,277,0
2022/7/23,2:55,276,0
2022/7/23,3:00,277,0
2022/7/23,3:05,278,0
2022/7/23,3:10,276,0
2022/7/23,3:15,279,0
2022/7/23,3:20,282,0
2022/7/23,3:25,282,0
2022/7/23,3:30,281,0
2022/7/23,3:35,281,0
2022/7/23,3:40,280,0
2022/7/23,3:45,283,0
2022/7/23,3:50,284,0
2022/7/23,3:55,283,0
2022/7/23,4:00,282,0
2022/7/23,4:05,283,0
2022/7/23,4:10,280,0
2022/7/23,4:15,280,0
2022/7/23,4:20,280,0
2022/7/23,4:25,279,0
2022/7/23,4:30,278,0
2022/7/23,4:35,278,0
2022/7/23,4:40,280,0
2022/7/23,4:45,283,0
2022/7/23,4:50,284,0
2022/7/23,4:55,283,0
2022/7/23,5:00,281,0
2022/7/23,5:05,281,0
2022/7/23,5:10,279,0
2022/7/23,5:15,280,0
2022/7/23,5:20,278,1
2022/7/23,5:25,277,1
2022/7/23,5:30,274,1
2022/7/23,5:35,273,1
2022/7/23,5:40,270,1
2022/7/23,5:45,267,2
2022/7/23,5:50,267,2
2022/7/23,5:55,265,2
2022/7/23,6:00,264,2
2022/7/23,6:05,265,3
2022/7/23,6:10,263,3
2022/7/23,6:15,263,3
2022/7/23,6:20,261,4
2022/7/23,6:25,262,5
2022/7/23,6:30,261,5
2022/7/23,6:35,261,5
2022/7/23,6:40,260,5
2022/7/23,6:45,259,6
2022/7/23,6:50,258,6
2022/7/23,6:55,259,7
2022/7/23,7:00,260,7
2022/7/23,7:05,259,7
2022/7/23,7:10,264,7
2022/7/23,7:15,263,8
2022/7/23,7:20,263,10
2022/7/23,7:25,264,10
2022/7/23,7:30,267,10
2022/7/23,7:35,267,12
2022/7/23,7:40,271,12
2022/7/23,7:45,271,12
2022/7/23,7:50,273,13
2022/7/23,7:55,273,13
2022/7/23,8:00,271,14
2022/7/23,8:05,273,15
2022/7/23,8:10,277,16
2022/7/23,8:15,281,17
2022/7/23,8:20,281,17
2022/7/23,8:25,280,19
2022/7/23,8:30,284,20
2022/7/23,8:35,287,21
2022/7/23,8:40,287,23
2022/7/23,8:45,290,23
2022/7/23,8:50,292,25
2022/7/23,8:55,291,26
2022/7/23,9:00,291,29
2022/7/23,9:05,294,30
2022/7/23,9:10,296,32
2022/7/23,9:15,297,34
2022/7/23,9:20,294,32
2022/7/23,9:25,295,34
2022/7/23,9:30,297,36
2022/7/23,9:35,299,37
2022/7/23,9:40,305,42
2022/7/23,9:45,305,42
2022/7/23,9:50,306,42
2022/7/23,9:55,308,39
2022/7/23,10:00,307,41
2022/7/23,10:05,310,43
2022/7/23,10:10,309,44
2022/7/23,10:15,306,45
2022/7/23,10:20,308,50
2022/7/23,10:25,308,51
2022/7/23,10:30,309,53
2022/7/23,10:35,314,59
2022/7/23,10:40,314,60
2022/7/23,10:45,313,59
2022/7/23,10:50,314,58
2022/7/23,10:55,313,57
2022/7/23,11:00,312,57
2022/7/23,11:05,311,56
2022/7/23,11:10,310,62
2022/7/23,11:15,312,62
2022/7/23,11:20,316,61
2022/7/23,11:25,317,64
2022/7/23,11:30,316,64
2022/7/23,11:35,316,64
2022/7/23,11:40,318,65
2022/7/23,11:45,319,62
2022/7/23,11:50,318,64
2022/7/23,11:55,321,67
2022/7/23,12:00,325,70
2022/7/23,12:05,318,65
2022/7/23,12:10,316,63
2022/7/23,12:15,311,59
2022/7/23,12:20,313,67
2022/7/23,12:25,312,63
2022/7/23,12:30,310,60
2022/7/23,12:35,309,62
2022/7/23,12:40,308,66
2022/7/23,12:45,310,69
2022/7/23,12:50,313,69
2022/7/23,12:55,309,64
2022/7/23,13:00,311,65
2022/7/23,13:05,314,67
2022/7/23,13:10,311,62
2022/7/23,13:15,311,63
2022/7/23,13:20,309,63
2022/7/23,13:25,308,61
2022/7/23,13:30,310,61
2022/7/23,13:35,312,60
2022/7/23,13:40,316,69
2022/7/23,13:45,314,69
2022/7/23,13:50,317,69
2022/7/23,13:55,322,75
2022/7/23,14:00,319,77
2022/7/23,14:05,319,79
2022/7/23,14:10,317,77
2022/7/23,14:15,320,79
2022/7/23,14:20,323,85
2022/7/23,14:25,318,77
2022/7/23,14:30,324,81
2022/7/23,14:35,319,78
2022/7/23,14:40,319,76
2022/7/23,14:45,320,76
2022/7/23,14:50,318,73
2022/7/23,14:55,319,76
2022/7/23,15:00,317,70
2022/7/23,15:05,320,75
2022/7/23,15:10,319,75
2022/7/23,15:15,316,70
2022/7/23,15:20,313,67
2022/7/23,15:25,314,66
2022/7/23,15:30,316,65
2022/7/23,15:35,314,61
2022/7/23,15:40,313,58
2022/7/23,15:45,313,59
2022/7/23,15:50,316,59
2022/7/23,15:55,314,57
2022/7/23,16:00,315,54
2022/7/23,16:05,312,49
2022/7/23,16:10,314,46
2022/7/23,16:15,313,45
2022/7/23,16:20,313,45
2022/7/23,16:25,313,44
2022/7/23,16:30,317,43
2022/7/23,16:35,315,41
2022/7/23,16:40,315,40
2022/7/23,16:45,311,38
2022/7/23,16:50,314,39
2022/7/23,16:55,313,36
2022/7/23,17:00,314,34
2022/7/23,17:05,307,31
2022/7/23,17:10,310,30
2022/7/23,17:15,310,30
2022/7/23,17:20,309,29
2022/7/23,17:25,310,28
2022/7/23,17:30,308,26
2022/7/23,17:35,306,23
2022/7/23,17:40,307,21
2022/7/23,17:45,304,19
2022/7/23,17:50,305,17
2022/7/23,17:55,305,15
2022/7/23,18:00,303,13
2022/7/23,18:05,304,11
2022/7/23,18:10,301,10
2022/7/23,18:15,302,8
2022/7/23,18:20,302,7
2022/7/23,18:25,301,7
2022/7/23,18:30,300,6
2022/7/23,18:35,300,5
2022/7/23,18:40,299,4
2022/7/23,18:45,297,3
2022/7/23,18:50,297,2
2022/7/23,18:55,296,2
2022/7/23,19:00,295,1
2022/7/23,19:05,295,1
2022/7/23,19:10,295,1
2022/7/23,19:15,293,0
2022/7/23,19:20,295,0
2022/7/23,19:25,294,0
2022/7/23,19:30,296,0
2022/7/23,19:35,292,0
2022/7/23,19:40,291,0
2022/7/23,19:45,293,0
2022/7/23,19:50,289,0
2022/7/23,19:55,289,0
2022/7/23,20:00,288,0
2022/7/23,20:05,285,0
2022/7/23,20:10,285,0
2022/7/23,20:15,282,0
2022/7/23,20:20,283,0
2022/7/23,20:25,282,0
2022/7/23,20:30,282,0
2022/7/23,20:35,281,0
2022/7/23,20:40,278,0
2022/7/23,20:45,279,0
2022/7/23,20:50,277,0
2022/7/23,20:55,275,0
2022/7/23,21:00,275,0
2022/7/23,21:05,276,0
2022/7/23,21:10,277,0
2022/7/23,21:15,274,0
2022/7/23,21:20,271,0
2022/7/23,21:25,271,0
2022/7/23,21:30,270,0
2022/7/23,21:35,269,0
2022/7/23,21:40,269,0
2022/7/23,21:45,268,0
2022/7/23,21:50,266,0
2022/7/23,21:55,264,0
2022/7/23,22:00,261,0
2022/7/23,22:05,260,0
2022/7/23,22:10,258,0
2022/7/23,22:15,263,0
2022/7/23,22:20,261,0
2022/7/23,22:25,262,0
2022/7/23,22:30,258,0
2022/7/23,22:35,258,0
2022/7/23,22:40,257,0
2022/7/23,22:45,254,0
2022/7/23,22:50,254,0
2022/7/23,22:55,254,0
2022/7/23,23:00,252,0
