2021/10/07 23:59 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2249,14:00〜15:00,10月06日,16:42,12,89
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1999,14:00〜15:00,10月06日,16:42
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2096,16:00〜17:00,10月06日,16:42,8,92
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1938,16:00〜17:00,10月06日,16:42
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/10/06,00:00,1274,1268,82,1545
2021/10/06,01:00,1203,1197,80,1505
2021/10/06,02:00,1209,1203,81,1488
2021/10/06,03:00,1233,1225,82,1504
2021/10/06,04:00,1240,1240,82,1519
2021/10/06,05:00,1260,1255,83,1519
2021/10/06,06:00,1299,1295,82,1587
2021/10/06,07:00,1425,1416,83,1719
2021/10/06,08:00,1659,1657,89,1871
2021/10/06,09:00,1822,1817,89,2044
2021/10/06,10:00,1888,1881,89,2116
2021/10/06,11:00,1940,1929,89,2170
2021/10/06,12:00,1866,1862,89,2095
2021/10/06,13:00,1982,1973,89,2221
2021/10/06,14:00,1998,1999,89,2249
2021/10/06,15:00,1966,1969,89,2210
2021/10/06,16:00,1918,1938,92,2096
2021/10/06,17:00,1813,1835,88,2055
2021/10/06,18:00,1753,1777,88,1999
2021/10/06,19:00,1647,1666,88,1874
2021/10/06,20:00,1565,1576,86,1830
2021/10/06,21:00,1509,1502,83,1827
2021/10/06,22:00,1443,1436,80,1800
2021/10/06,23:00,1393,1381,79,1755
最大使用率(%),時間帯
92,16:00〜17:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2135,14:00〜15:00,10月06日,16:59,12,89
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1908,14:00〜15:00,10月06日,16:59
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2094,15:00〜16:00,10月06日,16:59,12,89
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1873,15:00〜16:00,10月06日,16:59
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/10/06,00:00,1306,0
2021/10/06,00:05,1311,0
2021/10/06,00:10,1302,0
2021/10/06,00:15,1294,0
2021/10/06,00:20,1272,0
2021/10/06,00:25,1264,0
2021/10/06,00:30,1252,0
2021/10/06,00:35,1248,0
2021/10/06,00:40,1244,0
2021/10/06,00:45,1245,0
2021/10/06,00:50,1239,0
2021/10/06,00:55,1236,0
2021/10/06,01:00,1223,0
2021/10/06,01:05,1218,0
2021/10/06,01:10,1213,0
2021/10/06,01:15,1197,0
2021/10/06,01:20,1205,0
2021/10/06,01:25,1190,0
2021/10/06,01:30,1196,0
2021/10/06,01:35,1159,0
2021/10/06,01:40,1187,0
2021/10/06,01:45,1174,0
2021/10/06,01:50,1176,0
2021/10/06,01:55,1185,0
2021/10/06,02:00,1192,0
2021/10/06,02:05,1191,0
2021/10/06,02:10,1198,0
2021/10/06,02:15,1205,0
2021/10/06,02:20,1202,0
2021/10/06,02:25,1183,0
2021/10/06,02:30,1196,0
2021/10/06,02:35,1206,0
2021/10/06,02:40,1211,0
2021/10/06,02:45,1207,0
2021/10/06,02:50,1206,0
2021/10/06,02:55,1193,0
2021/10/06,03:00,1210,0
2021/10/06,03:05,1201,0
2021/10/06,03:10,1199,0
2021/10/06,03:15,1216,0
2021/10/06,03:20,1233,0
2021/10/06,03:25,1230,0
2021/10/06,03:30,1228,0
2021/10/06,03:35,1237,0
2021/10/06,03:40,1241,0
2021/10/06,03:45,1234,0
2021/10/06,03:50,1228,0
2021/10/06,03:55,1257,0
2021/10/06,04:00,1230,0
2021/10/06,04:05,1217,0
2021/10/06,04:10,1223,0
2021/10/06,04:15,1218,0
2021/10/06,04:20,1218,0
2021/10/06,04:25,1219,0
2021/10/06,04:30,1216,0
2021/10/06,04:35,1236,0
2021/10/06,04:40,1247,0
2021/10/06,04:45,1252,0
2021/10/06,04:50,1234,0
2021/10/06,04:55,1248,0
2021/10/06,05:00,1252,0
2021/10/06,05:05,1255,0
2021/10/06,05:10,1256,0
2021/10/06,05:15,1235,0
2021/10/06,05:20,1258,0
2021/10/06,05:25,1244,0
2021/10/06,05:30,1239,0
2021/10/06,05:35,1241,0
2021/10/06,05:40,1246,0
2021/10/06,05:45,1234,0
2021/10/06,05:50,1251,0
2021/10/06,05:55,1245,0
2021/10/06,06:00,1255,0
2021/10/06,06:05,1270,0
2021/10/06,06:10,1274,0
2021/10/06,06:15,1283,0
2021/10/06,06:20,1282,3
2021/10/06,06:25,1286,11
2021/10/06,06:30,1269,21
2021/10/06,06:35,1281,33
2021/10/06,06:40,1285,46
2021/10/06,06:45,1267,62
2021/10/06,06:50,1305,83
2021/10/06,06:55,1322,105
2021/10/06,07:00,1319,123
2021/10/06,07:05,1354,140
2021/10/06,07:10,1362,157
2021/10/06,07:15,1401,175
2021/10/06,07:20,1378,192
2021/10/06,07:25,1397,210
2021/10/06,07:30,1418,229
2021/10/06,07:35,1435,250
2021/10/06,07:40,1441,269
2021/10/06,07:45,1451,286
2021/10/06,07:50,1448,302
2021/10/06,07:55,1470,316
2021/10/06,08:00,1503,331
2021/10/06,08:05,1536,345
2021/10/06,08:10,1576,358
2021/10/06,08:15,1599,374
2021/10/06,08:20,1607,391
2021/10/06,08:25,1638,401
2021/10/06,08:30,1647,408
2021/10/06,08:35,1657,423
2021/10/06,08:40,1682,440
2021/10/06,08:45,1713,447
2021/10/06,08:50,1710,452
2021/10/06,08:55,1735,461
2021/10/06,09:00,1743,473
2021/10/06,09:05,1745,485
2021/10/06,09:10,1769,497
2021/10/06,09:15,1771,508
2021/10/06,09:20,1772,523
2021/10/06,09:25,1793,537
2021/10/06,09:30,1810,542
2021/10/06,09:35,1822,550
2021/10/06,09:40,1831,561
2021/10/06,09:45,1848,566
2021/10/06,09:50,1835,570
2021/10/06,09:55,1851,576
2021/10/06,10:00,1853,587
2021/10/06,10:05,1842,599
2021/10/06,10:10,1853,608
2021/10/06,10:15,1866,613
2021/10/06,10:20,1854,618
2021/10/06,10:25,1876,626
2021/10/06,10:30,1884,636
2021/10/06,10:35,1888,641
2021/10/06,10:40,1893,643
2021/10/06,10:45,1891,643
2021/10/06,10:50,1889,647
2021/10/06,10:55,1904,659
2021/10/06,11:00,1912,671
2021/10/06,11:05,1919,677
2021/10/06,11:10,1939,671
2021/10/06,11:15,1936,662
2021/10/06,11:20,1919,666
2021/10/06,11:25,1923,678
2021/10/06,11:30,1932,682
2021/10/06,11:35,1943,688
2021/10/06,11:40,1957,694
2021/10/06,11:45,1952,696
2021/10/06,11:50,1921,701
