2021/10/18 15:02 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2119,14:00〜15:00,06月11日,15:50,12,89
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1885,14:00〜15:00,06月11日,15:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2036,16:00〜17:00,06月11日,15:50,11,90
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1828,16:00〜17:00,06月11日,15:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/06/11,00:00,1310,1306,86,1518
2021/06/11,01:00,1254,1244,86,1463
2021/06/11,02:00,1247,1234,85,1465
2021/06/11,03:00,1267,1255,86,1473
2021/06/11,04:00,1269,1271,85,1489
2021/06/11,05:00,1255,1247,86,1461
2021/06/11,06:00,1294,1290,78,1650
2021/06/11,07:00,1431,1408,82,1753
2021/06/11,08:00,1666,1644,86,1944
2021/06/11,09:00,1826,1816,90,2033
2021/06/11,10:00,1875,1848,91,2057
2021/06/11,11:00,1875,1866,90,2079
2021/06/11,12:00,1782,1767,84,2111
2021/06/11,13:00,1891,1873,90,2090
2021/06/11,14:00,1894,1885,89,2119
2021/06/11,15:00,1846,1850,90,2062
2021/06/11,16:00,1812,1828,89,2036
2021/06/11,17:00,1691,1729,87,1946
2021/06/11,18:00,1624,1668,86,1886
2021/06/11,19:00,1580,1628,86,1845
2021/06/11,20:00,1500,1539,85,1757
2021/06/11,21:00,1448,1468,86,1687
2021/06/11,22:00,1399,1414,86,1632
2021/06/11,23:00,1352,1364,85,1583
最大使用率(%),時間帯
91,10:00〜11:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
1679,11:00〜12:00,06月11日,16:37,19,84
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1410,11:00〜12:00,06月11日,16:37
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1648,14:00〜15:00,06月11日,16:37,19,84
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1388,14:00〜15:00,06月11日,16:37
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/06/11,00:00,1350,0
2021/06/11,00:05,1346,0
2021/06/11,00:10,1336,0
2021/06/11,00:15,1326,0
2021/06/11,00:20,1316,0
2021/06/11,00:25,1292,0
2021/06/11,00:30,1295,0
2021/06/11,00:35,1288,0
2021/06/11,00:40,1298,0
2021/06/11,00:45,1293,0
2021/06/11,00:50,1273,0
2021/06/11,00:55,1268,0
2021/06/11,01:00,1266,0
2021/06/11,01:05,1256,0
2021/06/11,01:10,1257,0
2021/06/11,01:15,1261,0
2021/06/11,01:20,1262,0
2021/06/11,01:25,1257,0
2021/06/11,01:30,1243,0
2021/06/11,01:35,1236,0
2021/06/11,01:40,1227,0
2021/06/11,01:45,1239,0
2021/06/11,01:50,1235,0
2021/06/11,01:55,1228,0
2021/06/11,02:00,1238,0
2021/06/11,02:05,1228,0
2021/06/11,02:10,1236,0
2021/06/11,02:15,1235,0
2021/06/11,02:20,1233,0
2021/06/11,02:25,1245,0
2021/06/11,02:30,1247,0
2021/06/11,02:35,1251,0
2021/06/11,02:40,1245,0
2021/06/11,02:45,1233,0
2021/06/11,02:50,1248,0
2021/06/11,02:55,1246,0
2021/06/11,03:00,1244,0
2021/06/11,03:05,1242,0
2021/06/11,03:10,1260,0
2021/06/11,03:15,1257,0
2021/06/11,03:20,1257,0
2021/06/11,03:25,1259,0
2021/06/11,03:30,1267,0
2021/06/11,03:35,1255,0
2021/06/11,03:40,1256,0
2021/06/11,03:45,1260,0
2021/06/11,03:50,1279,0
2021/06/11,03:55,1279,0
2021/06/11,04:00,1273,0
2021/06/11,04:05,1278,0
2021/06/11,04:10,1268,0
2021/06/11,04:15,1260,0
2021/06/11,04:20,1266,0
2021/06/11,04:25,1254,0
2021/06/11,04:30,1254,0
2021/06/11,04:35,1264,0
2021/06/11,04:40,1263,0
2021/06/11,04:45,1256,0
2021/06/11,04:50,1253,0
2021/06/11,04:55,1255,0
2021/06/11,05:00,1251,0
2021/06/11,05:05,1247,1
2021/06/11,05:10,1239,4
2021/06/11,05:15,1241,10
2021/06/11,05:20,1216,15
2021/06/11,05:25,1222,20
2021/06/11,05:30,1214,25
2021/06/11,05:35,1215,32
2021/06/11,05:40,1242,38
2021/06/11,05:45,1262,48
2021/06/11,05:50,1258,60
2021/06/11,05:55,1280,70
2021/06/11,06:00,1297,80
2021/06/11,06:05,1296,91
2021/06/11,06:10,1286,103
2021/06/11,06:15,1282,114
2021/06/11,06:20,1272,127
2021/06/11,06:25,1270,142
2021/06/11,06:30,1261,155
2021/06/11,06:35,1270,169
2021/06/11,06:40,1276,184
2021/06/11,06:45,1278,200
2021/06/11,06:50,1277,216
2021/06/11,06:55,1291,232
2021/06/11,07:00,1311,248
2021/06/11,07:05,1339,259
2021/06/11,07:10,1349,263
2021/06/11,07:15,1372,277
2021/06/11,07:20,1391,298
2021/06/11,07:25,1412,309
2021/06/11,07:30,1427,318
2021/06/11,07:35,1445,327
2021/06/11,07:40,1449,332
2021/06/11,07:45,1471,340
2021/06/11,07:50,1489,351
2021/06/11,07:55,1513,369
2021/06/11,08:00,1527,389
2021/06/11,08:05,1552,400
2021/06/11,08:10,1597,402
2021/06/11,08:15,1614,408
2021/06/11,08:20,1626,412
2021/06/11,08:25,1652,420
2021/06/11,08:30,1667,424
2021/06/11,08:35,1681,421
2021/06/11,08:40,1696,423
2021/06/11,08:45,1707,423
2021/06/11,08:50,1715,428
2021/06/11,08:55,1738,437
2021/06/11,09:00,1749,441
2021/06/11,09:05,1763,455
2021/06/11,09:10,1788,469
2021/06/11,09:15,1787,468
2021/06/11,09:20,1783,463
2021/06/11,09:25,1800,477
2021/06/11,09:30,1807,494
2021/06/11,09:35,1813,507
2021/06/11,09:40,1837,517
2021/06/11,09:45,1833,512
2021/06/11,09:50,1836,513
2021/06/11,09:55,1854,523
2021/06/11,10:00,1852,532
2021/06/11,10:05,1833,548
2021/06/11,10:10,1854,568
2021/06/11,10:15,1865,570
2021/06/11,10:20,1856,569
2021/06/11,10:25,1880,593
2021/06/11,10:30,1890,613
2021/06/11,10:35,1875,610
2021/06/11,10:40,1877,609
2021/06/11,10:45,1869,623
2021/06/11,10:50,1871,630
2021/06/11,10:55,1872,626
2021/06/11,11:00,1871,610
2021/06/11,11:05,1857,599
2021/06/11,11:10,1864,604
2021/06/11,11:15,1862,604
2021/06/11,11:20,1859,596
2021/06/11,11:25,1871,594
2021/06/11,11:30,1879,593
2021/06/11,11:35,1862,584
2021/06/11,11:40,1861,581
2021/06/11,11:45,1864,587
2021/06/11,11:50,1843,588
2021/06/11,11:55,1851,583
2021/06/11,12:00,1812,584
2021/06/11,12:05,1772,585
2021/06/11,12:10,1781,584
2021/06/11,12:15,1769,579
2021/06/11,12:20,1758,572
2021/06/11,12:25,1755,569
2021/06/11,12:30,1746,562
2021/06/11,12:35,1747,563
2021/06/11,12:40,1758,570
2021/06/11,12:45,1764,581
2021/06/11,12:50,1769,587
2021/06/11,12:55,1797,591
2021/06/11,13:00,1817,592
2021/06/11,13:05,1848,582
2021/06/11,13:10,1865,577
2021/06/11,13:15,1865,589
2021/06/11,13:20,1873,604
2021/06/11,13:25,1881,599
2021/06/11,13:30,1878,588
2021/06/11,13:35,1897,580
2021/06/11,13:40,1910,572
2021/06/11,13:45,1897,573
2021/06/11,13:50,1900,583
2021/06/11,13:55,1907,588
2021/06/11,14:00,1888,575
2021/06/11,14:05,1890,563
2021/06/11,14:10,1888,553
2021/06/11,14:15,1887,545
2021/06/11,14:20,1884,538
2021/06/11,14:25,1883,538
2021/06/11,14:30,1885,555
2021/06/11,14:35,1889,568
2021/06/11,14:40,1886,562
2021/06/11,14:45,1869,550
2021/06/11,14:50,1859,544
2021/06/11,14:55,1871,540
2021/06/11,15:00,1848,530
2021/06/11,15:05,1841,519
2021/06/11,15:10,1840,512
2021/06/11,15:15,1834,500
2021/06/11,15:20,1839,486
2021/06/11,15:25,1848,483
2021/06/11,15:30,1844,482
2021/06/11,15:35,1842,471
2021/06/11,15:40,1852,446
2021/06/11,15:45,1830,428
2021/06/11,15:50,1829,411
2021/06/11,15:55,1837,399
2021/06/11,16:00,1814,384
2021/06/11,16:05,1817,383
2021/06/11,16:10,1821,386
2021/06/11,16:15,1819,378
2021/06/11,16:20,1811,366
2021/06/11,16:25,1820,353
2021/06/11,16:30,1820,342
2021/06/11,16:35,1814,323
2021/06/11,16:40,1816,294
2021/06/11,16:45,1804,273
2021/06/11,16:50,1790,253
2021/06/11,16:55,1785,231
2021/06/11,17:00,1757,211
2021/06/11,17:05,1741,193
2021/06/11,17:10,1736,178
2021/06/11,17:15,1708,166
2021/06/11,17:20,1708,153
2021/06/11,17:25,1695,136
2021/06/11,17:30,1682,124
2021/06/11,17:35,1666,113
2021/06/11,17:40,1665,102
2021/06/11,17:45,1647,91
2021/06/11,17:50,1647,78
2021/06/11,17:55,1649,64
2021/06/11,18:00,1647,51
2021/06/11,18:05,1630,41
2021/06/11,18:10,1632,31
2021/06/11,18:15,1621,22
2021/06/11,18:20,1616,15
2021/06/11,18:25,1611,9
2021/06/11,18:30,1608,5
2021/06/11,18:35,1613,2
2021/06/11,18:40,1618,1
2021/06/11,18:45,1603,0
2021/06/11,18:50,1599,0
2021/06/11,18:55,1613,0
2021/06/11,19:00,1607,0
2021/06/11,19:05,1585,0
2021/06/11,19:10,1593,0
2021/06/11,19:15,1587,0
2021/06/11,19:20,1576,0
2021/06/11,19:25,1583,0
2021/06/11,19:30,1575,0
2021/06/11,19:35,1569,0
2021/06/11,19:40,1572,0
2021/06/11,19:45,1560,0
2021/06/11,19:50,1544,0
2021/06/11,19:55,1550,0
2021/06/11,20:00,1530,0
2021/06/11,20:05,1520,0
2021/06/11,20:10,1513,0
2021/06/11,20:15,1507,0
2021/06/11,20:20,1503,0
2021/06/11,20:25,1495,0
2021/06/11,20:30,1482,0
2021/06/11,20:35,1481,0
2021/06/11,20:40,1490,0
2021/06/11,20:45,1474,0
2021/06/11,20:50,1470,0
2021/06/11,20:55,1477,0
2021/06/11,21:00,1461,0
2021/06/11,21:05,1458,0
2021/06/11,21:10,1454,0
2021/06/11,21:15,1446,0
2021/06/11,21:20,1445,0
2021/06/11,21:25,1444,0
2021/06/11,21:30,1445,0
2021/06/11,21:35,1426,0
2021/06/11,21:40,1443,0
2021/06/11,21:45,1423,0
2021/06/11,21:50,1421,0
2021/06/11,21:55,1425,0
2021/06/11,22:00,1423,0
2021/06/11,22:05,1412,0
2021/06/11,22:10,1413,0
2021/06/11,22:15,1409,0
2021/06/11,22:20,1400,0
2021/06/11,22:25,1406,0
2021/06/11,22:30,1397,0
2021/06/11,22:35,1391,0
2021/06/11,22:40,1385,0
2021/06/11,22:45,1370,0
2021/06/11,22:50,1366,0
2021/06/11,22:55,1361,0
2021/06/11,23:00,1371,0
2021/06/11,23:05,1369,0
2021/06/11,23:10,1354,0
2021/06/11,23:15,1358,0
2021/06/11,23:20,1356,0
2021/06/11,23:25,1356,0
2021/06/11,23:30,1345,0
2021/06/11,23:35,1333,0
2021/06/11,23:40,1321,0
2021/06/11,23:45,1334,0
2021/06/11,23:50,1324,0
2021/06/11,23:55,1319,0
