2021/10/18 15:05 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2266,14:00〜15:00,06月30日,15:56,16,86
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1951,14:00〜15:00,06月30日,15:56
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1970,18:00〜19:00,06月30日,15:56,16,86
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1698,18:00〜19:00,06月30日,15:56
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/06/30,00:00,1347,1344,83,1627
2021/06/30,01:00,1279,1272,82,1555
2021/06/30,02:00,1258,1260,81,1543
2021/06/30,03:00,1283,1277,82,1559
2021/06/30,04:00,1290,1290,82,1573
2021/06/30,05:00,1274,1266,83,1540
2021/06/30,06:00,1334,1324,82,1629
2021/06/30,07:00,1454,1466,83,1762
2021/06/30,08:00,1709,1713,86,1989
2021/06/30,09:00,1864,1891,85,2196
2021/06/30,10:00,1913,1933,85,2245
2021/06/30,11:00,1928,1905,87,2212
2021/06/30,12:00,1835,1797,83,2218
2021/06/30,13:00,1919,1924,86,2243
2021/06/30,14:00,1933,1951,85,2266
2021/06/30,15:00,1875,1905,85,2212
2021/06/30,16:00,1837,1861,85,2161
2021/06/30,17:00,1744,1761,85,2044
2021/06/30,18:00,1708,1698,87,1970
2021/06/30,19:00,1654,1641,86,1924
2021/06/30,20:00,1579,1565,85,1848
2021/06/30,21:00,1519,1498,85,1780
2021/06/30,22:00,1457,1456,84,1739
2021/06/30,23:00,1412,1403,84,1686
最大使用率(%),時間帯
87,18:00〜19:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2212,14:00〜15:00,06月30日,17:20,17,85
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1891,14:00〜15:00,06月30日,17:20
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2063,17:00〜18:00,06月30日,17:20,17,85
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1763,17:00〜18:00,06月30日,17:20
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/06/30,00:00,1390,0
2021/06/30,00:05,1385,0
2021/06/30,00:10,1381,0
2021/06/30,00:15,1355,0
2021/06/30,00:20,1348,0
2021/06/30,00:25,1339,0
2021/06/30,00:30,1342,0
2021/06/30,00:35,1347,0
2021/06/30,00:40,1340,0
2021/06/30,00:45,1316,0
2021/06/30,00:50,1299,0
2021/06/30,00:55,1301,0
2021/06/30,01:00,1307,0
2021/06/30,01:05,1295,0
2021/06/30,01:10,1280,0
2021/06/30,01:15,1277,0
2021/06/30,01:20,1276,0
2021/06/30,01:25,1277,0
2021/06/30,01:30,1273,0
2021/06/30,01:35,1278,0
2021/06/30,01:40,1270,0
2021/06/30,01:45,1257,0
2021/06/30,01:50,1255,0
2021/06/30,01:55,1248,0
2021/06/30,02:00,1263,0
2021/06/30,02:05,1256,0
2021/06/30,02:10,1235,0
2021/06/30,02:15,1236,0
2021/06/30,02:20,1249,0
2021/06/30,02:25,1255,0
2021/06/30,02:30,1242,0
2021/06/30,02:35,1247,0
2021/06/30,02:40,1255,0
2021/06/30,02:45,1265,0
2021/06/30,02:50,1261,0
2021/06/30,02:55,1267,0
2021/06/30,03:00,1260,0
2021/06/30,03:05,1258,0
2021/06/30,03:10,1255,0
2021/06/30,03:15,1276,0
2021/06/30,03:20,1287,0
