2021/09/19 23:59 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
1716,18:00〜19:00,09月18日,16:17,19,84
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1443,18:00〜19:00,09月18日,16:17
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1686,16:00〜17:00,09月18日,16:17,19,84
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1419,16:00〜17:00,09月18日,16:17
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/09/18,00:00,1222,1207,82,1495
2021/09/18,01:00,1174,1171,81,1453
2021/09/18,02:00,1175,1167,81,1448
2021/09/18,03:00,1189,1186,81,1470
2021/09/18,04:00,1197,1186,81,1470
2021/09/18,05:00,1173,1166,81,1448
2021/09/18,06:00,1157,1147,82,1405
2021/09/18,07:00,1200,1189,82,1468
2021/09/18,08:00,1303,1282,82,1592
2021/09/18,09:00,1387,1369,82,1688
2021/09/18,10:00,1412,1391,82,1713
2021/09/18,11:00,1426,1408,82,1734
2021/09/18,12:00,1393,1380,85,1641
2021/09/18,13:00,1415,1401,85,1665
2021/09/18,14:00,1425,1409,85,1675
2021/09/18,15:00,1425,1422,84,1691
2021/09/18,16:00,1437,1419,85,1686
2021/09/18,17:00,1427,1424,84,1693
2021/09/18,18:00,1439,1443,84,1716
2021/09/18,19:00,1387,1391,84,1653
2021/09/18,20:00,1313,1326,81,1625
2021/09/18,21:00,1256,1267,78,1605
2021/09/18,22:00,1203,1212,78,1539
2021/09/18,23:00,1167,1177,78,1498
最大使用率(%),時間帯
85,16:00〜17:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
1683,18:00〜19:00,09月18日,23:53,22,82
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1384,18:00〜19:00,09月18日,23:53
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1329,07:00〜08:00,09月18日,23:53,22,82
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1093,07:00〜08:00,09月18日,23:53
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/09/18,00:00,1221,0
2021/09/18,00:05,1230,0
2021/09/18,00:10,1228,0
2021/09/18,00:15,1210,0
2021/09/18,00:20,1207,0
2021/09/18,00:25,1198,0
2021/09/18,00:30,1212,0
2021/09/18,00:35,1203,0
2021/09/18,00:40,1206,0
2021/09/18,00:45,1197,0
2021/09/18,00:50,1200,0
2021/09/18,00:55,1196,0
2021/09/18,01:00,1193,0
2021/09/18,01:05,1161,0
2021/09/18,01:10,1158,0
2021/09/18,01:15,1151,0
2021/09/18,01:20,1140,0
2021/09/18,01:25,1147,0
2021/09/18,01:30,1167,0
2021/09/18,01:35,1168,0
2021/09/18,01:40,1175,0
2021/09/18,01:45,1151,0
2021/09/18,01:50,1163,0
2021/09/18,01:55,1164,0
2021/09/18,02:00,1167,0
2021/09/18,02:05,1163,0
2021/09/18,02:10,1132,0
2021/09/18,02:15,1147,0
2021/09/18,02:20,1138,0
2021/09/18,02:25,1155,0
2021/09/18,02:30,1166,0
2021/09/18,02:35,1161,0
2021/09/18,02:40,1185,0
2021/09/18,02:45,1176,0
2021/09/18,02:50,1162,0
2021/09/18,02:55,1177,0
2021/09/18,03:00,1175,0
2021/09/18,03:05,1162,0
2021/09/18,03:10,1172,0
2021/09/18,03:15,1162,0
2021/09/18,03:20,1168,0
2021/09/18,03:25,1159,0
2021/09/18,03:30,1167,0
2021/09/18,03:35,1179,0
2021/09/18,03:40,1194,0
2021/09/18,03:45,1204,0
2021/09/18,03:50,1207,0
2021/09/18,03:55,1179,0
2021/09/18,04:00,1205,0
2021/09/18,04:05,1198,0
2021/09/18,04:10,1191,0
2021/09/18,04:15,1196,0
2021/09/18,04:20,1183,0
2021/09/18,04:25,1174,0
2021/09/18,04:30,1160,0
2021/09/18,04:35,1167,0
2021/09/18,04:40,1159,0
2021/09/18,04:45,1192,0
2021/09/18,04:50,1187,0
2021/09/18,04:55,1183,0
2021/09/18,05:00,1188,0
2021/09/18,05:05,1176,0
2021/09/18,05:10,1168,0
