2021/10/18 14:55 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
1916,09:00〜10:00,04月15日,15:51,11,90
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1725,09:00〜10:00,04月15日,15:51
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1916,09:00〜10:00,04月15日,15:51,11,90
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1725,09:00〜10:00,04月15日,15:51
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/04/15,00:00,1309,1305,83,1576
2021/04/15,01:00,1289,1280,83,1558
2021/04/15,02:00,1302,1297,83,1575
2021/04/15,03:00,1333,1318,84,1595
2021/04/15,04:00,1342,1332,83,1609
2021/04/15,05:00,1362,1352,84,1629
2021/04/15,06:00,1436,1422,84,1700
2021/04/15,07:00,1488,1490,84,1767
2021/04/15,08:00,1649,1639,86,1916
2021/04/15,09:00,1738,1725,91,1916
2021/04/15,10:00,1742,1707,88,1985
2021/04/15,11:00,1698,1688,86,1967
2021/04/15,12:00,1584,1576,82,1927
2021/04/15,13:00,1647,1638,82,2015
2021/04/15,14:00,1645,1626,83,1981
2021/04/15,15:00,1606,1602,85,1880
2021/04/15,16:00,1601,1600,85,1877
2021/04/15,17:00,1587,1576,86,1853
2021/04/15,18:00,1634,1624,86,1891
2021/04/15,19:00,1590,1588,85,1865
2021/04/15,20:00,1536,1536,85,1813
2021/04/15,21:00,1472,1474,84,1742
2021/04/15,22:00,1412,1418,83,1695
2021/04/15,23:00,1359,1363,83,1633
最大使用率(%),時間帯
91,09:00〜10:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
1928,10:00〜11:00,04月15日,23:10,14,88
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1692,10:00〜11:00,04月15日,23:10
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1804,18:00〜19:00,04月15日,23:10,14,88
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1583,18:00〜19:00,04月15日,23:10
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/04/15,00:00,1336,0
2021/04/15,00:05,1326,0
2021/04/15,00:10,1325,0
2021/04/15,00:15,1317,0
2021/04/15,00:20,1292,0
2021/04/15,00:25,1303,0
2021/04/15,00:30,1300,0
2021/04/15,00:35,1295,0
2021/04/15,00:40,1297,0
2021/04/15,00:45,1284,0
2021/04/15,00:50,1256,0
2021/04/15,00:55,1283,0
2021/04/15,01:00,1282,0
2021/04/15,01:05,1280,0
2021/04/15,01:10,1279,0
2021/04/15,01:15,1286,0
2021/04/15,01:20,1271,0
2021/04/15,01:25,1261,0
2021/04/15,01:30,1263,0
2021/04/15,01:35,1281,0
2021/04/15,01:40,1276,0
2021/04/15,01:45,1284,0
2021/04/15,01:50,1288,0
2021/04/15,01:55,1291,0
2021/04/15,02:00,1276,0
2021/04/15,02:05,1285,0
2021/04/15,02:10,1280,0
2021/04/15,02:15,1279,0
2021/04/15,02:20,1289,0
2021/04/15,02:25,1283,0
2021/04/15,02:30,1286,0
2021/04/15,02:35,1288,0
2021/04/15,02:40,1285,0
2021/04/15,02:45,1299,0
2021/04/15,02:50,1302,0
2021/04/15,02:55,1309,0
2021/04/15,03:00,1314,0
2021/04/15,03:05,1320,0
2021/04/15,03:10,1314,0
2021/04/15,03:15,1330,0
2021/04/15,03:20,1327,0
2021/04/15,03:25,1321,0
2021/04/15,03:30,1314,0
2021/04/15,03:35,1317,0
2021/04/15,03:40,1321,0
2021/04/15,03:45,1312,0
2021/04/15,03:50,1316,0
2021/04/15,03:55,1321,0
2021/04/15,04:00,1320,0
2021/04/15,04:05,1329,0
2021/04/15,04:10,1332,0
2021/04/15,04:15,1323,0
2021/04/15,04:20,1326,0
2021/04/15,04:25,1328,0
2021/04/15,04:30,1330,0
2021/04/15,04:35,1331,0
2021/04/15,04:40,1328,0
2021/04/15,04:45,1328,0
2021/04/15,04:50,1329,0
2021/04/15,04:55,1327,0
2021/04/15,05:00,1327,0
2021/04/15,05:05,1330,0
2021/04/15,05:10,1336,0
2021/04/15,05:15,1348,0
2021/04/15,05:20,1352,0
2021/04/15,05:25,1358,0
2021/04/15,05:30,1352,0
2021/04/15,05:35,1346,0
2021/04/15,05:40,1356,0
2021/04/15,05:45,1351,1
2021/04/15,05:50,1354,4
2021/04/15,05:55,1351,10
2021/04/15,06:00,1359,19
2021/04/15,06:05,1394,29
2021/04/15,06:10,1401,41
2021/04/15,06:15,1410,53
2021/04/15,06:20,1410,66
2021/04/15,06:25,1420,80
2021/04/15,06:30,1420,93
2021/04/15,06:35,1438,107
2021/04/15,06:40,1446,122
2021/04/15,06:45,1437,137
2021/04/15,06:50,1444,151
2021/04/15,06:55,1445,164
2021/04/15,07:00,1441,179
2021/04/15,07:05,1445,196
2021/04/15,07:10,1452,214
2021/04/15,07:15,1466,233
2021/04/15,07:20,1454,253
2021/04/15,07:25,1462,271
2021/04/15,07:30,1464,287
2021/04/15,07:35,1486,305
2021/04/15,07:40,1482,318
2021/04/15,07:45,1491,325
2021/04/15,07:50,1507,332
2021/04/15,07:55,1532,345
2021/04/15,08:00,1548,359
2021/04/15,08:05,1565,371
2021/04/15,08:10,1600,384
2021/04/15,08:15,1607,394
2021/04/15,08:20,1615,400
2021/04/15,08:25,1634,407
2021/04/15,08:30,1636,424
2021/04/15,08:35,1647,441
2021/04/15,08:40,1673,454
2021/04/15,08:45,1681,461
2021/04/15,08:50,1691,468
2021/04/15,08:55,1703,479
2021/04/15,09:00,1715,489
2021/04/15,09:05,1710,503
2021/04/15,09:10,1722,511
2021/04/15,09:15,1725,512
2021/04/15,09:20,1721,522
2021/04/15,09:25,1721,543
2021/04/15,09:30,1722,554
2021/04/15,09:35,1724,554
2021/04/15,09:40,1742,551
2021/04/15,09:45,1745,557
2021/04/15,09:50,1745,571
2021/04/15,09:55,1748,576
2021/04/15,10:00,1743,580
2021/04/15,10:05,1708,594
2021/04/15,10:10,1736,607
2021/04/15,10:15,1754,625
2021/04/15,10:20,1749,632
2021/04/15,10:25,1747,623
2021/04/15,10:30,1750,626
2021/04/15,10:35,1750,627
2021/04/15,10:40,1754,628
2021/04/15,10:45,1744,635
2021/04/15,10:50,1716,653
2021/04/15,10:55,1729,680
2021/04/15,11:00,1720,701
2021/04/15,11:05,1717,704
2021/04/15,11:10,1713,687
2021/04/15,11:15,1707,678
2021/04/15,11:20,1694,679
2021/04/15,11:25,1691,692
2021/04/15,11:30,1704,733
2021/04/15,11:35,1699,741
2021/04/15,11:40,1707,723
2021/04/15,11:45,1695,703
2021/04/15,11:50,1680,691
2021/04/15,11:55,1683,688
2021/04/15,12:00,1655,692
2021/04/15,12:05,1619,697
2021/04/15,12:10,1605,693
2021/04/15,12:15,1594,691
2021/04/15,12:20,1580,681
2021/04/15,12:25,1559,680
2021/04/15,12:30,1556,688
2021/04/15,12:35,1551,692
2021/04/15,12:40,1553,699
2021/04/15,12:45,1549,715
2021/04/15,12:50,1559,737
2021/04/15,12:55,1578,747
2021/04/15,13:00,1600,748
2021/04/15,13:05,1624,745
2021/04/15,13:10,1635,731
2021/04/15,13:15,1631,720
2021/04/15,13:20,1639,702
2021/04/15,13:25,1633,685
2021/04/15,13:30,1641,691
2021/04/15,13:35,1646,689
2021/04/15,13:40,1658,673
2021/04/15,13:45,1656,651
2021/04/15,13:50,1646,631
2021/04/15,13:55,1654,623
2021/04/15,14:00,1660,621
2021/04/15,14:05,1652,623
2021/04/15,14:10,1651,620
2021/04/15,14:15,1654,605
2021/04/15,14:20,1639,606
2021/04/15,14:25,1640,613
2021/04/15,14:30,1627,601
2021/04/15,14:35,1621,589
2021/04/15,14:40,1634,586
2021/04/15,14:45,1637,576
2021/04/15,14:50,1617,557
2021/04/15,14:55,1615,542
2021/04/15,15:00,1603,531
2021/04/15,15:05,1584,521
2021/04/15,15:10,1595,509
2021/04/15,15:15,1598,490
2021/04/15,15:20,1594,475
2021/04/15,15:25,1603,462
2021/04/15,15:30,1594,448
2021/04/15,15:35,1590,431
2021/04/15,15:40,1610,413
2021/04/15,15:45,1605,390
2021/04/15,15:50,1598,365
2021/04/15,15:55,1612,347
2021/04/15,16:00,1608,324
2021/04/15,16:05,1589,298
2021/04/15,16:10,1592,274
2021/04/15,16:15,1596,255
2021/04/15,16:20,1590,235
2021/04/15,16:25,1598,217
2021/04/15,16:30,1593,204
2021/04/15,16:35,1593,188
2021/04/15,16:40,1602,170
2021/04/15,16:45,1595,153
2021/04/15,16:50,1598,135
2021/04/15,16:55,1608,119
2021/04/15,17:00,1580,104
2021/04/15,17:05,1571,89
2021/04/15,17:10,1578,74
2021/04/15,17:15,1569,60
2021/04/15,17:20,1571,48
2021/04/15,17:25,1568,40
2021/04/15,17:30,1565,34
2021/04/15,17:35,1566,29
2021/04/15,17:40,1579,23
2021/04/15,17:45,1582,17
2021/04/15,17:50,1589,12
2021/04/15,17:55,1610,6
2021/04/15,18:00,1614,2
2021/04/15,18:05,1608,0
2021/04/15,18:10,1611,0
2021/04/15,18:15,1613,0
2021/04/15,18:20,1627,0
2021/04/15,18:25,1639,0
2021/04/15,18:30,1638,0
2021/04/15,18:35,1625,0
2021/04/15,18:40,1639,0
2021/04/15,18:45,1625,0
2021/04/15,18:50,1616,0
2021/04/15,18:55,1624,0
2021/04/15,19:00,1608,0
2021/04/15,19:05,1592,0
2021/04/15,19:10,1609,0
2021/04/15,19:15,1596,0
2021/04/15,19:20,1595,0
2021/04/15,19:25,1596,0
2021/04/15,19:30,1575,0
2021/04/15,19:35,1560,0
2021/04/15,19:40,1583,0
2021/04/15,19:45,1566,0
2021/04/15,19:50,1572,0
2021/04/15,19:55,1559,0
2021/04/15,20:00,1544,0
2021/04/15,20:05,1538,0
2021/04/15,20:10,1540,0
2021/04/15,20:15,1542,0
2021/04/15,20:20,1529,0
2021/04/15,20:25,1526,0
2021/04/15,20:30,1521,0
2021/04/15,20:35,1516,0
2021/04/15,20:40,1522,0
2021/04/15,20:45,1514,0
2021/04/15,20:50,1509,0
2021/04/15,20:55,1509,0
2021/04/15,21:00,1499,0
2021/04/15,21:05,1474,0
2021/04/15,21:10,1462,0
2021/04/15,21:15,1467,0
2021/04/15,21:20,1469,0
2021/04/15,21:25,1471,0
2021/04/15,21:30,1473,0
2021/04/15,21:35,1448,0
2021/04/15,21:40,1451,0
2021/04/15,21:45,1454,0
2021/04/15,21:50,1439,0
2021/04/15,21:55,1433,0
2021/04/15,22:00,1432,0
2021/04/15,22:05,1419,0
2021/04/15,22:10,1422,0
2021/04/15,22:15,1424,0
2021/04/15,22:20,1415,0
2021/04/15,22:25,1414,0
2021/04/15,22:30,1400,0
2021/04/15,22:35,1401,0
2021/04/15,22:40,1389,0
2021/04/15,22:45,1377,0
2021/04/15,22:50,1377,0
2021/04/15,22:55,1364,0
2021/04/15,23:00,1385,0
2021/04/15,23:05,1371,0
2021/04/15,23:10,1372,0
2021/04/15,23:15,1363,0
2021/04/15,23:20,1361,0
2021/04/15,23:25,1362,0
2021/04/15,23:30,1356,0
2021/04/15,23:35,1352,0
2021/04/15,23:40,1337,0
2021/04/15,23:45,1334,0
2021/04/15,23:50,1320,0
2021/04/15,23:55,1313,0
