2021/01/09 23:59 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2584,09:00〜10:00,01月08日,15:45,7,93
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2409,09:00〜10:00,01月08日,15:45
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2363,19:00〜20:00,01月08日,15:45,3,97
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2290,19:00〜20:00,01月08日,15:45
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/01/08,00:00,1722,1724,82,2110
2021/01/08,01:00,1677,1677,81,2071
2021/01/08,02:00,1653,1653,80,2062
2021/01/08,03:00,1639,1639,79,2071
2021/01/08,04:00,1625,1627,79,2068
2021/01/08,05:00,1693,1692,82,2057
2021/01/08,06:00,1885,1884,91,2081
2021/01/08,07:00,2075,2073,93,2229
2021/01/08,08:00,2335,2334,94,2480
2021/01/08,09:00,2409,2409,93,2584
2021/01/08,10:00,2346,2344,93,2519
2021/01/08,11:00,2294,2293,93,2466
2021/01/08,12:00,2176,2181,92,2375
2021/01/08,13:00,2227,2266,91,2437
2021/01/08,14:00,2213,2243,92,2414
2021/01/08,15:00,2217,2232,92,2399
2021/01/08,16:00,2270,2323,94,2424
2021/01/08,17:00,2318,2382,94,2459
2021/01/08,18:00,2291,2358,94,2437
2021/01/08,19:00,2212,2290,94,2363
2021/01/08,20:00,2140,2221,93,2310
2021/01/08,21:00,2044,2120,89,2302
2021/01/08,22:00,1950,2017,89,2193
2021/01/08,23:00,1878,1956,88,2134
最大使用率(%),時間帯
94,19:00〜20:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2222,09:00〜10:00,01月08日,17:23,11,90
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2007,09:00〜10:00,01月08日,17:23
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2147,17:00〜18:00,01月08日,17:23,11,90
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1940,17:00〜18:00,01月08日,17:23
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/01/08,00:00,1777,0
2021/01/08,00:05,1759,0
2021/01/08,00:10,1759,0
2021/01/08,00:15,1748,0
2021/01/08,00:20,1745,0
2021/01/08,00:25,1733,0
2021/01/08,00:30,1725,0
2021/01/08,00:35,1708,0
2021/01/08,00:40,1691,0
2021/01/08,00:45,1693,0
2021/01/08,00:50,1698,0
2021/01/08,00:55,1671,0
2021/01/08,01:00,1698,0
2021/01/08,01:05,1698,0
2021/01/08,01:10,1667,0
2021/01/08,01:15,1676,0
2021/01/08,01:20,1681,0
2021/01/08,01:25,1686,0
2021/01/08,01:30,1687,0
2021/01/08,01:35,1684,0
2021/01/08,01:40,1673,0
2021/01/08,01:45,1661,0
2021/01/08,01:50,1655,0
2021/01/08,01:55,1660,0
2021/01/08,02:00,1666,0
2021/01/08,02:05,1667,0
2021/01/08,02:10,1672,0
2021/01/08,02:15,1660,0
2021/01/08,02:20,1666,0
2021/01/08,02:25,1660,0
2021/01/08,02:30,1661,0
2021/01/08,02:35,1647,0
2021/01/08,02:40,1635,0
2021/01/08,02:45,1636,0
2021/01/08,02:50,1647,0
2021/01/08,02:55,1649,0
2021/01/08,03:00,1658,0
2021/01/08,03:05,1657,0
2021/01/08,03:10,1652,0
2021/01/08,03:15,1643,0
2021/01/08,03:20,1649,0
2021/01/08,03:25,1642,0
2021/01/08,03:30,1639,0
2021/01/08,03:35,1647,0
2021/01/08,03:40,1632,0
2021/01/08,03:45,1620,0
2021/01/08,03:50,1624,0
2021/01/08,03:55,1629,0
2021/01/08,04:00,1631,0
2021/01/08,04:05,1642,0
2021/01/08,04:10,1639,0
2021/01/08,04:15,1637,0
2021/01/08,04:20,1615,0
2021/01/08,04:25,1616,0
2021/01/08,04:30,1621,0
2021/01/08,04:35,1622,0
2021/01/08,04:40,1623,0
2021/01/08,04:45,1618,0
2021/01/08,04:50,1630,0
2021/01/08,04:55,1626,0
2021/01/08,05:00,1636,0
2021/01/08,05:05,1645,0
2021/01/08,05:10,1661,0
2021/01/08,05:15,1672,0
2021/01/08,05:20,1667,0
2021/01/08,05:25,1686,0
2021/01/08,05:30,1693,0
2021/01/08,05:35,1698,0
2021/01/08,05:40,1705,0
2021/01/08,05:45,1730,0
2021/01/08,05:50,1747,0
2021/01/08,05:55,1756,0
2021/01/08,06:00,1771,0
2021/01/08,06:05,1801,0
2021/01/08,06:10,1816,0
2021/01/08,06:15,1835,0
2021/01/08,06:20,1839,0
2021/01/08,06:25,1860,0
2021/01/08,06:30,1887,0
2021/01/08,06:35,1914,0
2021/01/08,06:40,1950,0
2021/01/08,06:45,1947,0
2021/01/08,06:50,1975,0
2021/01/08,06:55,1991,0
2021/01/08,07:00,1996,0
2021/01/08,07:05,2008,0
2021/01/08,07:10,2020,0
2021/01/08,07:15,2032,1
2021/01/08,07:20,2035,2
2021/01/08,07:25,2036,6
2021/01/08,07:30,2050,9
2021/01/08,07:35,2085,14
2021/01/08,07:40,2105,21
