2021/07/11 23:59 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2152,13:00〜14:00,07月10日,16:31,25,80
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1718,13:00〜14:00,07月10日,16:31
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1786,18:00〜19:00,07月10日,16:31,13,89
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1582,18:00〜19:00,07月10日,16:31
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/07/10,00:00,1381,1375,82,1681
2021/07/10,01:00,1315,1309,82,1606
2021/07/10,02:00,1285,1280,81,1588
2021/07/10,03:00,1302,1297,82,1594
2021/07/10,04:00,1293,1286,81,1593
2021/07/10,05:00,1247,1238,82,1525
2021/07/10,06:00,1247,1245,77,1621
2021/07/10,07:00,1325,1321,75,1759
2021/07/10,08:00,1468,1463,79,1864
2021/07/10,09:00,1595,1590,82,1944
2021/07/10,10:00,1666,1642,81,2062
2021/07/10,11:00,1695,1695,83,2052
2021/07/10,12:00,1696,1699,80,2130
2021/07/10,13:00,1718,1718,80,2152
2021/07/10,14:00,1710,1707,82,2078
2021/07/10,15:00,1651,1704,81,2045
2021/07/10,16:00,1635,1654,82,1985
2021/07/10,17:00,1595,1615,82,1937
2021/07/10,18:00,1583,1582,89,1786
2021/07/10,19:00,1570,1550,88,1788
2021/07/10,20:00,1500,1473,85,1768
2021/07/10,21:00,1417,1386,84,1686
2021/07/10,22:00,1348,1307,85,1586
2021/07/10,23:00,1288,1258,84,1528
最大使用率(%),時間帯
89,18:00〜19:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
1995,18:00〜19:00,07月10日,17:43,34,75
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1489,18:00〜19:00,07月10日,17:43
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1995,18:00〜19:00,07月10日,17:43,34,75
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1489,18:00〜19:00,07月10日,17:43
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/07/10,00:00,1453,0
2021/07/10,00:05,1422,0
2021/07/10,00:10,1420,0
2021/07/10,00:15,1416,0
2021/07/10,00:20,1387,0
2021/07/10,00:25,1387,0
2021/07/10,00:30,1359,0
2021/07/10,00:35,1344,0
2021/07/10,00:40,1353,0
2021/07/10,00:45,1338,0
2021/07/10,00:50,1348,0
2021/07/10,00:55,1338,0
2021/07/10,01:00,1334,0
2021/07/10,01:05,1344,0
2021/07/10,01:10,1344,0
2021/07/10,01:15,1338,0
2021/07/10,01:20,1315,0
