2021/10/18 14:57 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
1230,19:00〜20:00,05月04日,15:34,12,89
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1098,19:00〜20:00,05月04日,15:34
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1198,18:00〜19:00,05月04日,15:34,12,89
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1071,18:00〜19:00,05月04日,15:34
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/05/04,00:00,896,877,81,1104
2021/05/04,01:00,880,862,80,1105
2021/05/04,02:00,915,899,83,1103
2021/05/04,03:00,953,936,86,1107
2021/05/04,04:00,972,948,87,1121
2021/05/04,05:00,933,920,86,1089
2021/05/04,06:00,918,915,83,1106
2021/05/04,07:00,934,929,88,1061
2021/05/04,08:00,980,967,89,1105
2021/05/04,09:00,1007,992,77,1302
2021/05/04,10:00,1014,1012,73,1388
2021/05/04,11:00,1022,1011,72,1412
2021/05/04,12:00,1016,999,70,1443
2021/05/04,13:00,997,972,73,1368
2021/05/04,14:00,985,960,80,1238
2021/05/04,15:00,983,963,87,1131
2021/05/04,16:00,992,979,84,1175
2021/05/04,17:00,1013,1010,88,1148
2021/05/04,18:00,1078,1071,90,1198
2021/05/04,19:00,1093,1098,89,1230
2021/05/04,20:00,1062,1061,88,1200
2021/05/04,21:00,1013,1017,87,1162
2021/05/04,22:00,957,969,86,1107
2021/05/04,23:00,937,937,87,1074
最大使用率(%),時間帯
90,18:00〜19:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
1312,18:00〜19:00,05月04日,23:04,15,87
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1143,18:00〜19:00,05月04日,23:04
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1205,15:00〜16:00,05月04日,23:04,15,87
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1050,15:00〜16:00,05月04日,23:04
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/05/04,00:00,901,0
2021/05/04,00:05,890,0
2021/05/04,00:10,898,0
2021/05/04,00:15,900,0
2021/05/04,00:20,902,0
2021/05/04,00:25,879,0
2021/05/04,00:30,884,0
2021/05/04,00:35,870,0
2021/05/04,00:40,879,0
2021/05/04,00:45,873,0
2021/05/04,00:50,878,0
2021/05/04,00:55,872,0
2021/05/04,01:00,867,0
2021/05/04,01:05,853,0
2021/05/04,01:10,839,0
2021/05/04,01:15,854,0
2021/05/04,01:20,856,0
2021/05/04,01:25,862,0
2021/05/04,01:30,865,0
2021/05/04,01:35,866,0
2021/05/04,01:40,880,0
2021/05/04,01:45,876,0
2021/05/04,01:50,876,0
2021/05/04,01:55,878,0
2021/05/04,02:00,882,0
2021/05/04,02:05,887,0
2021/05/04,02:10,892,0
2021/05/04,02:15,890,0
2021/05/04,02:20,897,0
2021/05/04,02:25,889,0
2021/05/04,02:30,895,0
2021/05/04,02:35,898,0
2021/05/04,02:40,904,0
2021/05/04,02:45,913,0
2021/05/04,02:50,929,0
2021/05/04,02:55,930,0
2021/05/04,03:00,940,0
2021/05/04,03:05,929,0
2021/05/04,03:10,938,0
2021/05/04,03:15,940,0
2021/05/04,03:20,946,0
2021/05/04,03:25,945,0
2021/05/04,03:30,938,0
2021/05/04,03:35,942,0
2021/05/04,03:40,946,0
2021/05/04,03:45,940,0
2021/05/04,03:50,948,0
2021/05/04,03:55,954,0
2021/05/04,04:00,961,0
2021/05/04,04:05,967,0
2021/05/04,04:10,958,0
2021/05/04,04:15,958,0
2021/05/04,04:20,955,0
2021/05/04,04:25,954,0
2021/05/04,04:30,958,0
2021/05/04,04:35,964,0
2021/05/04,04:40,961,0
2021/05/04,04:45,962,0
2021/05/04,04:50,956,0
2021/05/04,04:55,949,0
2021/05/04,05:00,954,0
2021/05/04,05:05,948,0
2021/05/04,05:10,938,0
2021/05/04,05:15,922,0
2021/05/04,05:20,920,0
2021/05/04,05:25,919,1
2021/05/04,05:30,913,5
2021/05/04,05:35,903,11
2021/05/04,05:40,904,18
2021/05/04,05:45,900,26
2021/05/04,05:50,901,35
2021/05/04,05:55,902,46
2021/05/04,06:00,909,57
2021/05/04,06:05,922,70
2021/05/04,06:10,922,83
2021/05/04,06:15,905,98
2021/05/04,06:20,880,113
2021/05/04,06:25,897,129
2021/05/04,06:30,899,145
2021/05/04,06:35,896,160
2021/05/04,06:40,905,175
2021/05/04,06:45,891,190
2021/05/04,06:50,897,206
2021/05/04,06:55,902,221
2021/05/04,07:00,902,239
2021/05/04,07:05,905,256
2021/05/04,07:10,899,272
2021/05/04,07:15,921,289
2021/05/04,07:20,904,305
2021/05/04,07:25,905,321
2021/05/04,07:30,909,338
2021/05/04,07:35,910,353
2021/05/04,07:40,922,364
2021/05/04,07:45,925,378
2021/05/04,07:50,938,395
2021/05/04,07:55,939,413
2021/05/04,08:00,958,428
2021/05/04,08:05,948,444
2021/05/04,08:10,959,461
2021/05/04,08:15,951,478
2021/05/04,08:20,947,495
2021/05/04,08:25,956,511
2021/05/04,08:30,942,527
2021/05/04,08:35,942,541
2021/05/04,08:40,959,554
2021/05/04,08:45,974,571
2021/05/04,08:50,983,586
2021/05/04,08:55,986,599
2021/05/04,09:00,981,612
2021/05/04,09:05,984,625
2021/05/04,09:10,992,635
2021/05/04,09:15,968,645
2021/05/04,09:20,986,655
2021/05/04,09:25,987,665
2021/05/04,09:30,986,676
2021/05/04,09:35,993,685
2021/05/04,09:40,999,695
2021/05/04,09:45,999,704
2021/05/04,09:50,1008,714
2021/05/04,09:55,1012,723
2021/05/04,10:00,1018,731
2021/05/04,10:05,1013,739
2021/05/04,10:10,1018,745
2021/05/04,10:15,1007,750
2021/05/04,10:20,998,754
2021/05/04,10:25,1014,760
2021/05/04,10:30,1010,766
2021/05/04,10:35,1003,770
2021/05/04,10:40,1009,773
2021/05/04,10:45,1000,778
2021/05/04,10:50,999,782
2021/05/04,10:55,1014,786
2021/05/04,11:00,1012,789
2021/05/04,11:05,1020,790
2021/05/04,11:10,1023,791
2021/05/04,11:15,1019,794
2021/05/04,11:20,1014,797
2021/05/04,11:25,1029,796
2021/05/04,11:30,1011,794
2021/05/04,11:35,1021,795
2021/05/04,11:40,1022,797
2021/05/04,11:45,1029,800
2021/05/04,11:50,1019,802
2021/05/04,11:55,1036,803
2021/05/04,12:00,1027,800
2021/05/04,12:05,1021,798
2021/05/04,12:10,1034,795
2021/05/04,12:15,1036,794
2021/05/04,12:20,1027,788
2021/05/04,12:25,1017,785
2021/05/04,12:30,1012,783
2021/05/04,12:35,1012,778
2021/05/04,12:40,1009,772
2021/05/04,12:45,984,768
2021/05/04,12:50,977,765
2021/05/04,12:55,984,757
2021/05/04,13:00,978,747
2021/05/04,13:05,991,738
2021/05/04,13:10,1005,731
2021/05/04,13:15,975,720
2021/05/04,13:20,984,702
2021/05/04,13:25,980,688
2021/05/04,13:30,998,682
2021/05/04,13:35,998,670
2021/05/04,13:40,997,649
2021/05/04,13:45,993,640
2021/05/04,13:50,978,634
2021/05/04,13:55,972,623
2021/05/04,14:00,975,621
2021/05/04,14:05,973,623
2021/05/04,14:10,988,620
2021/05/04,14:15,987,600
2021/05/04,14:20,968,573
2021/05/04,14:25,970,559
2021/05/04,14:30,961,555
2021/05/04,14:35,955,552
2021/05/04,14:40,958,548
2021/05/04,14:45,960,558
2021/05/04,14:50,961,563
2021/05/04,14:55,973,548
2021/05/04,15:00,967,531
2021/05/04,15:05,957,519
2021/05/04,15:10,972,511
2021/05/04,15:15,972,491
2021/05/04,15:20,965,468
2021/05/04,15:25,968,460
2021/05/04,15:30,963,456
2021/05/04,15:35,972,449
2021/05/04,15:40,977,435
2021/05/04,15:45,968,425
2021/05/04,15:50,959,419
2021/05/04,15:55,983,408
2021/05/04,16:00,972,390
2021/05/04,16:05,964,371
2021/05/04,16:10,958,352
2021/05/04,16:15,963,330
2021/05/04,16:20,959,304
2021/05/04,16:25,987,284
2021/05/04,16:30,993,269
2021/05/04,16:35,1001,247
2021/05/04,16:40,1017,222
2021/05/04,16:45,997,200
2021/05/04,16:50,1002,180
2021/05/04,16:55,1012,164
2021/05/04,17:00,1006,147
2021/05/04,17:05,1016,130
2021/05/04,17:10,1006,115
2021/05/04,17:15,993,102
2021/05/04,17:20,990,88
2021/05/04,17:25,991,75
2021/05/04,17:30,987,64
2021/05/04,17:35,986,54
2021/05/04,17:40,992,45
2021/05/04,17:45,989,37
2021/05/04,17:50,992,29
2021/05/04,17:55,1014,22
2021/05/04,18:00,1038,16
2021/05/04,18:05,1040,10
2021/05/04,18:10,1037,5
2021/05/04,18:15,1053,1
2021/05/04,18:20,1048,0
2021/05/04,18:25,1077,0
2021/05/04,18:30,1074,0
2021/05/04,18:35,1073,0
2021/05/04,18:40,1092,0
2021/05/04,18:45,1081,0
2021/05/04,18:50,1081,0
2021/05/04,18:55,1085,0
2021/05/04,19:00,1087,0
2021/05/04,19:05,1086,0
2021/05/04,19:10,1091,0
2021/05/04,19:15,1090,0
2021/05/04,19:20,1083,0
2021/05/04,19:25,1083,0
2021/05/04,19:30,1086,0
2021/05/04,19:35,1087,0
2021/05/04,19:40,1088,0
2021/05/04,19:45,1080,0
2021/05/04,19:50,1068,0
2021/05/04,19:55,1075,0
2021/05/04,20:00,1055,0
2021/05/04,20:05,1053,0
2021/05/04,20:10,1055,0
2021/05/04,20:15,1057,0
2021/05/04,20:20,1050,0
2021/05/04,20:25,1066,0
2021/05/04,20:30,1056,0
2021/05/04,20:35,1052,0
2021/05/04,20:40,1048,0
2021/05/04,20:45,1042,0
2021/05/04,20:50,1041,0
2021/05/04,20:55,1038,0
2021/05/04,21:00,1024,0
2021/05/04,21:05,1008,0
2021/05/04,21:10,1008,0
2021/05/04,21:15,1001,0
2021/05/04,21:20,999,0
2021/05/04,21:25,1019,0
2021/05/04,21:30,1013,0
2021/05/04,21:35,1004,0
2021/05/04,21:40,1007,0
2021/05/04,21:45,988,0
2021/05/04,21:50,990,0
2021/05/04,21:55,998,0
2021/05/04,22:00,982,0
2021/05/04,22:05,963,0
2021/05/04,22:10,950,0
2021/05/04,22:15,946,0
2021/05/04,22:20,943,0
2021/05/04,22:25,946,0
2021/05/04,22:30,956,0
2021/05/04,22:35,949,0
2021/05/04,22:40,958,0
2021/05/04,22:45,939,0
2021/05/04,22:50,923,0
2021/05/04,22:55,915,0
2021/05/04,23:00,946,0
2021/05/04,23:05,956,0
2021/05/04,23:10,923,0
2021/05/04,23:15,924,0
2021/05/04,23:20,917,0
2021/05/04,23:25,918,0
2021/05/04,23:30,907,0
2021/05/04,23:35,905,0
2021/05/04,23:40,896,0
2021/05/04,23:45,909,0
2021/05/04,23:50,903,0
2021/05/04,23:55,897,0
