2021/10/18 14:58 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2108,14:00〜15:00,05月13日,16:20,26,79
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1674,14:00〜15:00,05月13日,16:20
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1936,09:00〜10:00,05月13日,16:20,17,86
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1662,09:00〜10:00,05月13日,16:20
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/05/13,00:00,1243,1232,82,1517
2021/05/13,01:00,1208,1206,79,1527
2021/05/13,02:00,1221,1210,82,1494
2021/05/13,03:00,1254,1247,82,1532
2021/05/13,04:00,1264,1260,82,1544
2021/05/13,05:00,1258,1245,82,1529
2021/05/13,06:00,1292,1295,82,1581
2021/05/13,07:00,1379,1374,83,1660
2021/05/13,08:00,1561,1552,85,1837
2021/05/13,09:00,1667,1662,86,1936
2021/05/13,10:00,1675,1669,82,2042
2021/05/13,11:00,1666,1657,78,2122
2021/05/13,12:00,1589,1563,74,2156
2021/05/13,13:00,1676,1671,77,2169
2021/05/13,14:00,1681,1674,80,2108
2021/05/13,15:00,1644,1641,84,1963
2021/05/13,16:00,1643,1626,85,1940
2021/05/13,17:00,1587,1570,85,1872
2021/05/13,18:00,1564,1574,84,1861
2021/05/13,19:00,1539,1530,84,1823
2021/05/13,20:00,1463,1460,84,1752
2021/05/13,21:00,1410,1394,84,1686
2021/05/13,22:00,1366,1353,83,1637
2021/05/13,23:00,1330,1310,84,1585
最大使用率(%),時間帯
86,09:00〜10:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2118,14:00〜15:00,05月13日,17:21,17,85
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1808,14:00〜15:00,05月13日,17:21
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2061,16:00〜17:00,05月13日,17:21,16,86
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1770,16:00〜17:00,05月13日,17:21
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/05/13,00:00,1282,0
2021/05/13,00:05,1276,0
2021/05/13,00:10,1269,0
2021/05/13,00:15,1255,0
2021/05/13,00:20,1244,0
2021/05/13,00:25,1218,0
2021/05/13,00:30,1216,0
2021/05/13,00:35,1220,0
2021/05/13,00:40,1225,0
2021/05/13,00:45,1225,0
2021/05/13,00:50,1219,0
2021/05/13,00:55,1213,0
2021/05/13,01:00,1202,0
2021/05/13,01:05,1194,0
2021/05/13,01:10,1206,0
2021/05/13,01:15,1209,0
2021/05/13,01:20,1191,0
2021/05/13,01:25,1210,0
2021/05/13,01:30,1202,0
2021/05/13,01:35,1202,0
2021/05/13,01:40,1207,0
2021/05/13,01:45,1203,0
2021/05/13,01:50,1202,0
2021/05/13,01:55,1195,0
2021/05/13,02:00,1207,0
2021/05/13,02:05,1213,0
2021/05/13,02:10,1196,0
2021/05/13,02:15,1201,0
2021/05/13,02:20,1200,0
2021/05/13,02:25,1205,0
2021/05/13,02:30,1221,0
2021/05/13,02:35,1214,0
2021/05/13,02:40,1222,0
2021/05/13,02:45,1216,0
2021/05/13,02:50,1234,0
2021/05/13,02:55,1233,0
2021/05/13,03:00,1243,0
2021/05/13,03:05,1240,0
2021/05/13,03:10,1234,0
2021/05/13,03:15,1239,0
2021/05/13,03:20,1244,0
2021/05/13,03:25,1252,0
2021/05/13,03:30,1250,0
2021/05/13,03:35,1263,0
2021/05/13,03:40,1258,0
2021/05/13,03:45,1254,0
2021/05/13,03:50,1255,0
2021/05/13,03:55,1243,0
2021/05/13,04:00,1254,0
2021/05/13,04:05,1260,0
2021/05/13,04:10,1267,0
2021/05/13,04:15,1267,0
2021/05/13,04:20,1251,0
2021/05/13,04:25,1265,0
2021/05/13,04:30,1256,0
2021/05/13,04:35,1256,0
2021/05/13,04:40,1259,0
2021/05/13,04:45,1247,0
2021/05/13,04:50,1253,0
2021/05/13,04:55,1254,0
2021/05/13,05:00,1261,0
2021/05/13,05:05,1267,0
2021/05/13,05:10,1250,0
2021/05/13,05:15,1256,0
2021/05/13,05:20,1256,0
2021/05/13,05:25,1247,0
2021/05/13,05:30,1249,0
2021/05/13,05:35,1240,0
2021/05/13,05:40,1238,0
2021/05/13,05:45,1241,1
2021/05/13,05:50,1238,1
2021/05/13,05:55,1241,2
2021/05/13,06:00,1238,3
2021/05/13,06:05,1252,5
2021/05/13,06:10,1251,6
2021/05/13,06:15,1265,7
2021/05/13,06:20,1265,10
2021/05/13,06:25,1261,14
2021/05/13,06:30,1264,15
2021/05/13,06:35,1272,16
2021/05/13,06:40,1298,19
2021/05/13,06:45,1297,24
2021/05/13,06:50,1323,27
2021/05/13,06:55,1312,29
2021/05/13,07:00,1311,33
2021/05/13,07:05,1328,38
2021/05/13,07:10,1328,46
2021/05/13,07:15,1345,51
2021/05/13,07:20,1340,53
2021/05/13,07:25,1349,56
2021/05/13,07:30,1368,58
2021/05/13,07:35,1371,61
2021/05/13,07:40,1375,63
2021/05/13,07:45,1366,66
2021/05/13,07:50,1380,74
2021/05/13,07:55,1399,85
2021/05/13,08:00,1408,97
2021/05/13,08:05,1421,111
2021/05/13,08:10,1480,125
