2021/12/17 23:59 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2365,09:00〜10:00,12月16日,16:16,16,86
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2038,09:00〜10:00,12月16日,16:16
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2365,09:00〜10:00,12月16日,16:16,16,86
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2038,09:00〜10:00,12月16日,16:16
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/12/16,00:00,1490,1492,81,1832
2021/12/16,01:00,1462,1459,81,1794
2021/12/16,02:00,1474,1470,82,1808
2021/12/16,03:00,1488,1489,81,1830
2021/12/16,04:00,1493,1499,81,1841
2021/12/16,05:00,1545,1543,82,1892
2021/12/16,06:00,1689,1708,83,2043
2021/12/16,07:00,1812,1822,83,2175
2021/12/16,08:00,1998,1981,87,2300
2021/12/16,09:00,2039,2038,86,2365
2021/12/16,10:00,1962,1976,85,2299
2021/12/16,11:00,1898,1901,83,2284
2021/12/16,12:00,1746,1762,78,2250
2021/12/16,13:00,1816,1829,84,2161
2021/12/16,14:00,1827,1828,86,2123
2021/12/16,15:00,1826,1826,82,2230
2021/12/16,16:00,1877,1878,82,2283
2021/12/16,17:00,1908,1907,84,2280
2021/12/16,18:00,1877,1874,81,2313
2021/12/16,19:00,1804,1811,80,2254
2021/12/16,20:00,1745,1755,78,2235
2021/12/16,21:00,1668,1686,76,2206
2021/12/16,22:00,1589,1603,74,2139
2021/12/16,23:00,1532,1541,75,2041
最大使用率(%),時間帯
87,08:00〜09:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2321,09:00〜10:00,12月16日,17:35,20,83
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1934,09:00〜10:00,12月16日,17:35
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2284,17:00〜18:00,12月16日,17:35,20,83
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1903,17:00〜18:00,12月16日,17:35
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/12/16,00:00,1534,0
2021/12/16,00:05,1515,0
2021/12/16,00:10,1511,0
2021/12/16,00:15,1503,0
2021/12/16,00:20,1502,0
2021/12/16,00:25,1498,0
2021/12/16,00:30,1486,0
2021/12/16,00:35,1477,0
2021/12/16,00:40,1468,0
2021/12/16,00:45,1462,0
2021/12/16,00:50,1448,0
2021/12/16,00:55,1450,0
2021/12/16,01:00,1459,0
2021/12/16,01:05,1454,0
2021/12/16,01:10,1450,0
2021/12/16,01:15,1443,0
2021/12/16,01:20,1452,0
2021/12/16,01:25,1463,0
2021/12/16,01:30,1462,0
2021/12/16,01:35,1467,0
2021/12/16,01:40,1462,0
2021/12/16,01:45,1464,0
2021/12/16,01:50,1448,0
2021/12/16,01:55,1443,0
2021/12/16,02:00,1446,0
2021/12/16,02:05,1451,0
2021/12/16,02:10,1469,0
2021/12/16,02:15,1475,0
2021/12/16,02:20,1472,0
2021/12/16,02:25,1464,0
2021/12/16,02:30,1467,0
2021/12/16,02:35,1472,0
2021/12/16,02:40,1482,0
2021/12/16,02:45,1481,0
2021/12/16,02:50,1479,0
2021/12/16,02:55,1478,0
2021/12/16,03:00,1464,0
2021/12/16,03:05,1475,0
2021/12/16,03:10,1477,0
2021/12/16,03:15,1474,0
2021/12/16,03:20,1486,0
2021/12/16,03:25,1490,0
2021/12/16,03:30,1496,0
2021/12/16,03:35,1494,0
2021/12/16,03:40,1490,0
2021/12/16,03:45,1495,0
2021/12/16,03:50,1481,0
2021/12/16,03:55,1485,0
2021/12/16,04:00,1486,0
2021/12/16,04:05,1485,0
2021/12/16,04:10,1490,0
2021/12/16,04:15,1490,0
2021/12/16,04:20,1482,0
