2021/07/07 23:59 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2447,14:00〜15:00,07月06日,15:44,18,85
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2072,14:00〜15:00,07月06日,15:44
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2360,16:00〜17:00,07月06日,15:44,18,85
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2007,16:00〜17:00,07月06日,15:44
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/07/06,00:00,1412,1414,79,1778
2021/07/06,01:00,1343,1343,79,1707
2021/07/06,02:00,1331,1329,79,1693
2021/07/06,03:00,1337,1341,78,1705
2021/07/06,04:00,1343,1352,78,1715
2021/07/06,05:00,1340,1343,79,1706
2021/07/06,06:00,1400,1404,79,1767
2021/07/06,07:00,1553,1550,81,1913
2021/07/06,08:00,1825,1825,83,2189
2021/07/06,09:00,1997,2016,84,2378
2021/07/06,10:00,2038,2051,84,2420
2021/07/06,11:00,2037,2035,85,2404
2021/07/06,12:00,1942,1965,84,2324
2021/07/06,13:00,2041,2056,84,2431
2021/07/06,14:00,2077,2072,85,2447
2021/07/06,15:00,2047,2035,85,2406
2021/07/06,16:00,2023,2007,86,2360
2021/07/06,17:00,1932,1911,85,2275
2021/07/06,18:00,1886,1862,85,2225
2021/07/06,19:00,1823,1794,84,2157
2021/07/06,20:00,1728,1707,83,2070
2021/07/06,21:00,1677,1625,84,1988
2021/07/06,22:00,1606,1563,83,1928
2021/07/06,23:00,1548,1505,81,1903
最大使用率(%),時間帯
86,16:00〜17:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2491,14:00〜15:00,07月06日,16:48,17,86
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2133,14:00〜15:00,07月06日,16:48
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2146,18:00〜19:00,07月06日,16:48,17,86
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1840,18:00〜19:00,07月06日,16:48
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/07/06,00:00,1472,0
2021/07/06,00:05,1467,0
2021/07/06,00:10,1465,0
2021/07/06,00:15,1435,0
2021/07/06,00:20,1432,0
2021/07/06,00:25,1417,0
2021/07/06,00:30,1402,0
2021/07/06,00:35,1400,0
2021/07/06,00:40,1382,0
2021/07/06,00:45,1390,0
2021/07/06,00:50,1370,0
2021/07/06,00:55,1376,0
2021/07/06,01:00,1388,0
2021/07/06,01:05,1383,0
2021/07/06,01:10,1370,0
2021/07/06,01:15,1369,0
2021/07/06,01:20,1342,0
2021/07/06,01:25,1355,0
2021/07/06,01:30,1348,0
2021/07/06,01:35,1340,0
2021/07/06,01:40,1320,0
2021/07/06,01:45,1328,0
2021/07/06,01:50,1309,0
2021/07/06,01:55,1308,0
2021/07/06,02:00,1320,0
2021/07/06,02:05,1329,0
2021/07/06,02:10,1333,0
2021/07/06,02:15,1333,0
2021/07/06,02:20,1343,0
2021/07/06,02:25,1331,0
2021/07/06,02:30,1338,0
2021/07/06,02:35,1333,0
2021/07/06,02:40,1344,0
2021/07/06,02:45,1333,0
2021/07/06,02:50,1325,0
2021/07/06,02:55,1307,0
2021/07/06,03:00,1318,0
2021/07/06,03:05,1343,0
2021/07/06,03:10,1335,0
2021/07/06,03:15,1337,0
2021/07/06,03:20,1341,0
2021/07/06,03:25,1344,0
2021/07/06,03:30,1339,0
2021/07/06,03:35,1332,0
2021/07/06,03:40,1341,0
2021/07/06,03:45,1321,0
2021/07/06,03:50,1333,0
2021/07/06,03:55,1333,0
2021/07/06,04:00,1345,0
2021/07/06,04:05,1355,0
2021/07/06,04:10,1356,0
2021/07/06,04:15,1350,0
2021/07/06,04:20,1343,0
2021/07/06,04:25,1337,0
2021/07/06,04:30,1339,0
2021/07/06,04:35,1345,0
2021/07/06,04:40,1354,0
2021/07/06,04:45,1337,0
2021/07/06,04:50,1322,0
2021/07/06,04:55,1332,0
2021/07/06,05:00,1349,0
2021/07/06,05:05,1352,0
2021/07/06,05:10,1342,0
2021/07/06,05:15,1346,0
2021/07/06,05:20,1335,0
2021/07/06,05:25,1337,1
2021/07/06,05:30,1336,1
2021/07/06,05:35,1334,2
2021/07/06,05:40,1321,3
2021/07/06,05:45,1323,6
2021/07/06,05:50,1328,9
2021/07/06,05:55,1331,12
2021/07/06,06:00,1342,15
2021/07/06,06:05,1348,19
2021/07/06,06:10,1350,23
2021/07/06,06:15,1336,26
2021/07/06,06:20,1352,29
2021/07/06,06:25,1361,32
2021/07/06,06:30,1368,37
2021/07/06,06:35,1391,43
2021/07/06,06:40,1449,50
2021/07/06,06:45,1429,59
2021/07/06,06:50,1462,67
2021/07/06,06:55,1454,71
2021/07/06,07:00,1458,76
2021/07/06,07:05,1483,80
2021/07/06,07:10,1484,81
2021/07/06,07:15,1513,85
2021/07/06,07:20,1516,90
2021/07/06,07:25,1530,96
2021/07/06,07:30,1545,103
2021/07/06,07:35,1529,106
2021/07/06,07:40,1559,110
2021/07/06,07:45,1578,117
2021/07/06,07:50,1638,125
2021/07/06,07:55,1655,132
2021/07/06,08:00,1681,139
2021/07/06,08:05,1694,146
2021/07/06,08:10,1753,151
2021/07/06,08:15,1781,159
2021/07/06,08:20,1811,168
2021/07/06,08:25,1825,178
2021/07/06,08:30,1825,191
2021/07/06,08:35,1835,202
2021/07/06,08:40,1843,209
2021/07/06,08:45,1861,218
2021/07/06,08:50,1893,228
2021/07/06,08:55,1924,231
2021/07/06,09:00,1926,226
2021/07/06,09:05,1941,222
2021/07/06,09:10,1960,219
2021/07/06,09:15,1976,216
2021/07/06,09:20,1973,213
2021/07/06,09:25,1991,213
2021/07/06,09:30,1995,215
2021/07/06,09:35,1996,220
2021/07/06,09:40,2003,233
2021/07/06,09:45,2007,245
2021/07/06,09:50,2017,251
2021/07/06,09:55,2030,258
2021/07/06,10:00,2032,265
2021/07/06,10:05,2006,270
2021/07/06,10:10,2002,267
2021/07/06,10:15,2033,265
2021/07/06,10:20,2039,276
2021/07/06,10:25,2052,289
2021/07/06,10:30,2046,299
2021/07/06,10:35,2042,305
2021/07/06,10:40,2046,309
2021/07/06,10:45,2031,305
2021/07/06,10:50,2023,300
2021/07/06,10:55,2030,300
2021/07/06,11:00,2043,298
2021/07/06,11:05,2045,288
2021/07/06,11:10,2043,269
2021/07/06,11:15,2039,258
2021/07/06,11:20,2031,259
2021/07/06,11:25,2024,263
2021/07/06,11:30,2022,264
2021/07/06,11:35,2037,265
2021/07/06,11:40,2039,263
2021/07/06,11:45,2025,258
2021/07/06,11:50,2017,259
2021/07/06,11:55,2006,266
2021/07/06,12:00,1962,265
2021/07/06,12:05,1935,259
