2021/01/20 23:59 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2524,17:00〜18:00,01月19日,07:51,10,91
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2293,17:00〜18:00,01月19日,07:51
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2524,17:00〜18:00,01月19日,07:51,10,91
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2293,17:00〜18:00,01月19日,07:51
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/01/19,00:00,1603,1601,77,2069
2021/01/19,01:00,1560,1559,77,2025
2021/01/19,02:00,1554,1553,77,2007
2021/01/19,03:00,1544,1543,75,2048
2021/01/19,04:00,1540,1537,76,2033
2021/01/19,05:00,1595,1596,83,1926
2021/01/19,06:00,1769,1753,86,2049
2021/01/19,07:00,1941,1931,87,2231
2021/01/19,08:00,2174,2178,85,2561
2021/01/19,09:00,2249,2251,85,2648
2021/01/19,10:00,2188,2207,84,2597
2021/01/19,11:00,2164,2175,84,2566
2021/01/19,12:00,2015,2074,81,2475
2021/01/19,13:00,2098,2156,83,2540
2021/01/19,14:00,2084,2162,82,2547
2021/01/19,15:00,2100,2170,82,2552
2021/01/19,16:00,2169,2235,84,2570
2021/01/19,17:00,2242,2293,89,2524
2021/01/19,18:00,2229,2281,88,2527
2021/01/19,19:00,2145,2191,86,2504
2021/01/19,20:00,2068,2113,84,2455
2021/01/19,21:00,1988,2013,83,2390
2021/01/19,22:00,1867,1888,83,2246
2021/01/19,23:00,1810,1820,84,2166
最大使用率(%),時間帯
89,17:00〜18:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2741,09:00〜10:00,01月19日,17:12,15,87
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2385,09:00〜10:00,01月19日,17:12
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2459,18:00〜19:00,01月19日,17:12,12,89
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2190,18:00〜19:00,01月19日,17:12
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/01/19,00:00,1643,0
2021/01/19,00:05,1639,0
2021/01/19,00:10,1641,0
2021/01/19,00:15,1617,0
2021/01/19,00:20,1622,0
