2021/10/18 14:56 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
1897,10:00〜11:00,04月26日,15:53,15,87
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1654,10:00〜11:00,04月26日,15:53
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1769,19:00〜20:00,04月26日,15:53,15,87
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1544,19:00〜20:00,04月26日,15:53
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/04/26,00:00,1033,1023,77,1339
2021/04/26,01:00,1023,1013,77,1320
2021/04/26,02:00,1055,1054,81,1296
2021/04/26,03:00,1112,1100,83,1335
2021/04/26,04:00,1132,1139,82,1374
2021/04/26,05:00,1173,1178,83,1413
2021/04/26,06:00,1257,1244,85,1479
2021/04/26,07:00,1350,1349,85,1585
2021/04/26,08:00,1523,1515,87,1751
2021/04/26,09:00,1636,1621,87,1891
2021/04/26,10:00,1642,1654,87,1897
2021/04/26,11:00,1642,1645,87,1888
2021/04/26,12:00,1536,1555,86,1788
2021/04/26,13:00,1602,1630,86,1870
2021/04/26,14:00,1596,1614,86,1852
2021/04/26,15:00,1563,1575,87,1806
2021/04/26,16:00,1555,1570,86,1800
2021/04/26,17:00,1531,1546,86,1773
2021/04/26,18:00,1551,1573,86,1803
2021/04/26,19:00,1530,1544,86,1769
2021/04/26,20:00,1480,1486,86,1714
2021/04/26,21:00,1442,1431,87,1663
2021/04/26,22:00,1386,1383,86,1619
2021/04/26,23:00,1351,1339,86,1568
最大使用率(%),時間帯
87,21:00〜22:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
1960,10:00〜11:00,04月26日,23:57,19,84
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1648,10:00〜11:00,04月26日,23:57
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1812,17:00〜18:00,04月26日,23:57,16,86
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1557,17:00〜18:00,04月26日,23:57
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/04/26,00:00,1045,0
2021/04/26,00:05,1050,0
2021/04/26,00:10,1040,0
2021/04/26,00:15,1026,0
2021/04/26,00:20,1017,0
2021/04/26,00:25,1009,0
2021/04/26,00:30,1004,0
2021/04/26,00:35,1015,0
2021/04/26,00:40,1020,0
2021/04/26,00:45,1020,0
2021/04/26,00:50,1018,0
2021/04/26,00:55,1020,0
2021/04/26,01:00,1014,0
2021/04/26,01:05,1021,0
2021/04/26,01:10,1020,0
2021/04/26,01:15,1006,0
2021/04/26,01:20,996,0
2021/04/26,01:25,989,0
2021/04/26,01:30,995,0
2021/04/26,01:35,999,0
2021/04/26,01:40,1026,0
2021/04/26,01:45,1020,0
2021/04/26,01:50,1025,0
2021/04/26,01:55,1022,0
2021/04/26,02:00,1025,0
2021/04/26,02:05,1042,0
2021/04/26,02:10,1047,0
2021/04/26,02:15,1057,0
2021/04/26,02:20,1047,0
2021/04/26,02:25,1025,0
2021/04/26,02:30,1035,0
2021/04/26,02:35,1024,0
2021/04/26,02:40,1053,0
2021/04/26,02:45,1043,0
2021/04/26,02:50,1052,0
2021/04/26,02:55,1069,0
2021/04/26,03:00,1088,0
2021/04/26,03:05,1088,0
2021/04/26,03:10,1102,0
2021/04/26,03:15,1112,0
2021/04/26,03:20,1106,0
2021/04/26,03:25,1102,0
2021/04/26,03:30,1090,0
2021/04/26,03:35,1094,0
2021/04/26,03:40,1101,0
2021/04/26,03:45,1103,0
2021/04/26,03:50,1102,0
2021/04/26,03:55,1099,0
2021/04/26,04:00,1098,0
2021/04/26,04:05,1093,0
2021/04/26,04:10,1104,0
2021/04/26,04:15,1112,0
2021/04/26,04:20,1123,0
2021/04/26,04:25,1121,0
2021/04/26,04:30,1122,0
2021/04/26,04:35,1118,0
2021/04/26,04:40,1121,0
2021/04/26,04:45,1130,0
2021/04/26,04:50,1140,0
2021/04/26,04:55,1142,0
2021/04/26,05:00,1139,0
2021/04/26,05:05,1153,0
2021/04/26,05:10,1155,0
2021/04/26,05:15,1165,0
2021/04/26,05:20,1159,0
2021/04/26,05:25,1156,0
2021/04/26,05:30,1161,1
2021/04/26,05:35,1169,2
2021/04/26,05:40,1172,8
2021/04/26,05:45,1166,16
2021/04/26,05:50,1171,24
2021/04/26,05:55,1159,33
2021/04/26,06:00,1168,47
2021/04/26,06:05,1204,64
2021/04/26,06:10,1209,80
2021/04/26,06:15,1233,98
2021/04/26,06:20,1239,115
2021/04/26,06:25,1253,131
2021/04/26,06:30,1260,149
2021/04/26,06:35,1263,168
2021/04/26,06:40,1268,186
2021/04/26,06:45,1265,205
2021/04/26,06:50,1273,222
2021/04/26,06:55,1274,240
2021/04/26,07:00,1269,260
2021/04/26,07:05,1284,280
2021/04/26,07:10,1290,298
2021/04/26,07:15,1296,317
2021/04/26,07:20,1326,337
2021/04/26,07:25,1342,355
2021/04/26,07:30,1349,368
2021/04/26,07:35,1365,385
2021/04/26,07:40,1376,405
2021/04/26,07:45,1362,417
2021/04/26,07:50,1371,432
2021/04/26,07:55,1389,452
2021/04/26,08:00,1383,472
2021/04/26,08:05,1411,488
2021/04/26,08:10,1442,499
2021/04/26,08:15,1459,509
2021/04/26,08:20,1480,526
2021/04/26,08:25,1506,549
2021/04/26,08:30,1517,566
2021/04/26,08:35,1522,578
2021/04/26,08:40,1555,591
2021/04/26,08:45,1562,604
2021/04/26,08:50,1576,619
2021/04/26,08:55,1590,634
2021/04/26,09:00,1585,658
2021/04/26,09:05,1599,680
2021/04/26,09:10,1606,684
2021/04/26,09:15,1606,688
2021/04/26,09:20,1612,706
2021/04/26,09:25,1633,724
2021/04/26,09:30,1631,734
2021/04/26,09:35,1634,742
2021/04/26,09:40,1645,748
2021/04/26,09:45,1647,747
2021/04/26,09:50,1637,750
2021/04/26,09:55,1641,758
2021/04/26,10:00,1634,774
2021/04/26,10:05,1621,784
2021/04/26,10:10,1624,779
2021/04/26,10:15,1636,781
2021/04/26,10:20,1642,787
2021/04/26,10:25,1653,793
2021/04/26,10:30,1646,798
2021/04/26,10:35,1638,804
2021/04/26,10:40,1647,822
2021/04/26,10:45,1645,832
2021/04/26,10:50,1642,830
2021/04/26,10:55,1647,835
2021/04/26,11:00,1634,841
2021/04/26,11:05,1638,843
2021/04/26,11:10,1656,847
2021/04/26,11:15,1655,848
2021/04/26,11:20,1648,848
2021/04/26,11:25,1655,845
2021/04/26,11:30,1653,844
2021/04/26,11:35,1651,850
2021/04/26,11:40,1663,851
2021/04/26,11:45,1658,852
2021/04/26,11:50,1639,852
2021/04/26,11:55,1627,852
2021/04/26,12:00,1600,850
2021/04/26,12:05,1567,850
2021/04/26,12:10,1545,849
2021/04/26,12:15,1547,848
2021/04/26,12:20,1532,846
2021/04/26,12:25,1534,845
2021/04/26,12:30,1519,842
2021/04/26,12:35,1525,839
2021/04/26,12:40,1532,835
2021/04/26,12:45,1536,831
2021/04/26,12:50,1538,829
2021/04/26,12:55,1556,824
2021/04/26,13:00,1578,820
2021/04/26,13:05,1589,818
2021/04/26,13:10,1602,813
2021/04/26,13:15,1602,802
2021/04/26,13:20,1607,793
2021/04/26,13:25,1606,787
2021/04/26,13:30,1614,781
2021/04/26,13:35,1596,773
2021/04/26,13:40,1612,765
2021/04/26,13:45,1607,758
2021/04/26,13:50,1604,751
2021/04/26,13:55,1599,744
2021/04/26,14:00,1606,738
2021/04/26,14:05,1605,731
2021/04/26,14:10,1596,722
2021/04/26,14:15,1608,713
2021/04/26,14:20,1590,704
2021/04/26,14:25,1599,696
2021/04/26,14:30,1588,686
2021/04/26,14:35,1590,675
2021/04/26,14:40,1592,667
2021/04/26,14:45,1594,656
2021/04/26,14:50,1579,640
2021/04/26,14:55,1576,627
2021/04/26,15:00,1570,615
2021/04/26,15:05,1530,602
2021/04/26,15:10,1541,589
2021/04/26,15:15,1559,576
2021/04/26,15:20,1559,563
2021/04/26,15:25,1563,550
2021/04/26,15:30,1553,535
2021/04/26,15:35,1554,518
2021/04/26,15:40,1570,502
2021/04/26,15:45,1565,485
2021/04/26,15:50,1554,469
2021/04/26,15:55,1573,453
2021/04/26,16:00,1576,432
2021/04/26,16:05,1564,414
2021/04/26,16:10,1568,398
2021/04/26,16:15,1560,380
2021/04/26,16:20,1561,358
2021/04/26,16:25,1562,334
2021/04/26,16:30,1556,315
2021/04/26,16:35,1555,297
2021/04/26,16:40,1565,278
2021/04/26,16:45,1539,260
2021/04/26,16:50,1550,242
2021/04/26,16:55,1549,224
2021/04/26,17:00,1543,206
2021/04/26,17:05,1521,187
2021/04/26,17:10,1522,169
2021/04/26,17:15,1515,153
2021/04/26,17:20,1527,136
2021/04/26,17:25,1532,119
2021/04/26,17:30,1531,103
2021/04/26,17:35,1526,89
2021/04/26,17:40,1550,74
2021/04/26,17:45,1539,59
2021/04/26,17:50,1550,45
2021/04/26,17:55,1533,33
2021/04/26,18:00,1534,23
2021/04/26,18:05,1518,14
2021/04/26,18:10,1527,6
2021/04/26,18:15,1537,1
2021/04/26,18:20,1532,0
2021/04/26,18:25,1560,0
2021/04/26,18:30,1542,0
2021/04/26,18:35,1552,0
2021/04/26,18:40,1562,0
2021/04/26,18:45,1556,0
2021/04/26,18:50,1559,0
2021/04/26,18:55,1556,0
2021/04/26,19:00,1554,0
2021/04/26,19:05,1533,0
2021/04/26,19:10,1544,0
2021/04/26,19:15,1541,0
2021/04/26,19:20,1535,0
2021/04/26,19:25,1525,0
2021/04/26,19:30,1506,0
2021/04/26,19:35,1502,0
2021/04/26,19:40,1513,0
2021/04/26,19:45,1507,0
2021/04/26,19:50,1504,0
2021/04/26,19:55,1501,0
2021/04/26,20:00,1492,0
2021/04/26,20:05,1486,0
2021/04/26,20:10,1479,0
2021/04/26,20:15,1486,0
2021/04/26,20:20,1473,0
2021/04/26,20:25,1469,0
2021/04/26,20:30,1461,0
2021/04/26,20:35,1462,0
2021/04/26,20:40,1469,0
2021/04/26,20:45,1466,0
2021/04/26,20:50,1454,0
2021/04/26,20:55,1460,0
2021/04/26,21:00,1445,0
2021/04/26,21:05,1448,0
2021/04/26,21:10,1445,0
2021/04/26,21:15,1452,0
2021/04/26,21:20,1448,0
2021/04/26,21:25,1447,0
2021/04/26,21:30,1442,0
2021/04/26,21:35,1418,0
2021/04/26,21:40,1413,0
2021/04/26,21:45,1418,0
2021/04/26,21:50,1420,0
2021/04/26,21:55,1426,0
2021/04/26,22:00,1395,0
2021/04/26,22:05,1383,0
2021/04/26,22:10,1389,0
2021/04/26,22:15,1391,0
2021/04/26,22:20,1389,0
2021/04/26,22:25,1403,0
2021/04/26,22:30,1390,0
2021/04/26,22:35,1378,0
2021/04/26,22:40,1369,0
2021/04/26,22:45,1361,0
2021/04/26,22:50,1355,0
2021/04/26,22:55,1347,0
2021/04/26,23:00,1368,0
2021/04/26,23:05,1355,0
2021/04/26,23:10,1361,0
2021/04/26,23:15,1351,0
2021/04/26,23:20,1338,0
2021/04/26,23:25,1353,0
2021/04/26,23:30,1350,0
2021/04/26,23:35,1335,0
2021/04/26,23:40,1326,0
2021/04/26,23:45,1328,0
2021/04/26,23:50,1330,0
2021/04/26,23:55,1319,0
