2021/12/26 23:59 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2009,18:00〜19:00,12月25日,16:15,24,81
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1617,18:00〜19:00,12月25日,16:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1762,08:00〜09:00,12月25日,16:15,15,87
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1529,08:00〜09:00,12月25日,16:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/12/25,00:00,1425,1422,82,1737
2021/12/25,01:00,1375,1399,80,1711
2021/12/25,02:00,1375,1385,81,1695
2021/12/25,03:00,1382,1385,82,1695
2021/12/25,04:00,1365,1360,82,1667
2021/12/25,05:00,1346,1343,82,1647
2021/12/25,06:00,1377,1379,81,1699
2021/12/25,07:00,1441,1441,83,1740
2021/12/25,08:00,1537,1529,87,1762
2021/12/25,09:00,1556,1551,84,1861
2021/12/25,10:00,1518,1513,81,1869
2021/12/25,11:00,1489,1482,87,1707
2021/12/25,12:00,1465,1458,87,1680
2021/12/25,13:00,1437,1424,88,1641
2021/12/25,14:00,1436,1423,88,1640
2021/12/25,15:00,1443,1460,79,1821
2021/12/25,16:00,1504,1518,79,1905
2021/12/25,17:00,1603,1607,80,1992
2021/12/25,18:00,1607,1617,80,2009
2021/12/25,19:00,1594,1606,80,1998
2021/12/25,20:00,1565,1583,78,2009
2021/12/25,21:00,1517,1526,76,1992
2021/12/25,22:00,1444,1443,76,1900
2021/12/25,23:00,1428,1409,77,1857
最大使用率(%),時間帯
88,14:00〜15:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2083,18:00〜19:00,12月25日,16:51,18,84
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1759,18:00〜19:00,12月25日,16:51
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2027,17:00〜18:00,12月25日,16:51,17,85
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1727,17:00〜18:00,12月25日,16:51
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/12/25,00:00,1453,0
2021/12/25,00:05,1462,0
2021/12/25,00:10,1446,0
2021/12/25,00:15,1431,0
2021/12/25,00:20,1424,0
2021/12/25,00:25,1426,0
2021/12/25,00:30,1419,0
2021/12/25,00:35,1415,0
2021/12/25,00:40,1403,0
2021/12/25,00:45,1406,0
2021/12/25,00:50,1384,0
2021/12/25,00:55,1374,0
2021/12/25,01:00,1382,0
2021/12/25,01:05,1378,0
2021/12/25,01:10,1378,0
2021/12/25,01:15,1385,0
2021/12/25,01:20,1374,0
2021/12/25,01:25,1369,0
2021/12/25,01:30,1374,0
2021/12/25,01:35,1345,0
2021/12/25,01:40,1355,0
2021/12/25,01:45,1366,0
2021/12/25,01:50,1360,0
2021/12/25,01:55,1360,0
2021/12/25,02:00,1353,0
2021/12/25,02:05,1363,0
2021/12/25,02:10,1373,0
