2021/10/18 14:58 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2046,14:00〜15:00,05月14日,16:32,16,87
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1770,14:00〜15:00,05月14日,16:32
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1945,16:00〜17:00,05月14日,16:32,11,90
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1750,16:00〜17:00,05月14日,16:32
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/05/14,00:00,1256,1256,79,1592
2021/05/14,01:00,1220,1217,79,1550
2021/05/14,02:00,1228,1225,81,1511
2021/05/14,03:00,1257,1266,83,1514
2021/05/14,04:00,1256,1284,83,1520
2021/05/14,05:00,1230,1266,80,1536
2021/05/14,06:00,1280,1304,81,1588
2021/05/14,07:00,1383,1383,82,1680
2021/05/14,08:00,1582,1567,88,1795
2021/05/14,09:00,1718,1701,88,1953
2021/05/14,10:00,1753,1735,89,1979
2021/05/14,11:00,1763,1751,88,2001
2021/05/14,12:00,1671,1660,84,1986
2021/05/14,13:00,1766,1749,87,2020
2021/05/14,14:00,1773,1770,87,2046
2021/05/14,15:00,1750,1759,88,2000
2021/05/14,16:00,1725,1750,89,1945
2021/05/14,17:00,1640,1633,89,1851
2021/05/14,18:00,1583,1570,89,1779
2021/05/14,19:00,1548,1536,89,1741
2021/05/14,20:00,1471,1468,88,1675
2021/05/14,21:00,1403,1410,86,1625
2021/05/14,22:00,1369,1372,86,1583
2021/05/14,23:00,1337,1325,87,1531
最大使用率(%),時間帯
89,19:00〜20:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
1661,11:00〜12:00,05月14日,17:15,21,83
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1371,11:00〜12:00,05月14日,17:15
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1661,11:00〜12:00,05月14日,17:15,21,83
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1371,11:00〜12:00,05月14日,17:15
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/05/14,00:00,1271,0
2021/05/14,00:05,1263,0
2021/05/14,00:10,1267,0
2021/05/14,00:15,1270,0
2021/05/14,00:20,1266,0
2021/05/14,00:25,1248,0
2021/05/14,00:30,1245,0
2021/05/14,00:35,1262,0
2021/05/14,00:40,1261,0
2021/05/14,00:45,1266,0
2021/05/14,00:50,1233,0
2021/05/14,00:55,1229,0
2021/05/14,01:00,1217,0
2021/05/14,01:05,1207,0
2021/05/14,01:10,1230,0
2021/05/14,01:15,1211,0
2021/05/14,01:20,1198,0
2021/05/14,01:25,1221,0
2021/05/14,01:30,1222,0
2021/05/14,01:35,1224,0
2021/05/14,01:40,1217,0
2021/05/14,01:45,1217,0
2021/05/14,01:50,1200,0
2021/05/14,01:55,1203,0
2021/05/14,02:00,1212,0
2021/05/14,02:05,1198,0
2021/05/14,02:10,1201,0
2021/05/14,02:15,1204,0
2021/05/14,02:20,1196,0
2021/05/14,02:25,1214,0
2021/05/14,02:30,1228,0
2021/05/14,02:35,1235,0
2021/05/14,02:40,1241,0
2021/05/14,02:45,1226,0
2021/05/14,02:50,1239,0
2021/05/14,02:55,1235,0
2021/05/14,03:00,1229,0
2021/05/14,03:05,1240,0
2021/05/14,03:10,1235,0
2021/05/14,03:15,1233,0
2021/05/14,03:20,1253,0
2021/05/14,03:25,1252,0
2021/05/14,03:30,1256,0
2021/05/14,03:35,1248,0
2021/05/14,03:40,1252,0
2021/05/14,03:45,1253,0
2021/05/14,03:50,1255,0
2021/05/14,03:55,1254,0
2021/05/14,04:00,1254,0
2021/05/14,04:05,1245,0
2021/05/14,04:10,1240,0
2021/05/14,04:15,1227,0
2021/05/14,04:20,1230,0
2021/05/14,04:25,1235,0
2021/05/14,04:30,1239,0
2021/05/14,04:35,1265,0
2021/05/14,04:40,1265,0
2021/05/14,04:45,1256,0
2021/05/14,04:50,1242,0
2021/05/14,04:55,1237,0
2021/05/14,05:00,1234,0
2021/05/14,05:05,1235,0
2021/05/14,05:10,1234,0
2021/05/14,05:15,1221,0
2021/05/14,05:20,1208,2
2021/05/14,05:25,1193,7
2021/05/14,05:30,1195,14
2021/05/14,05:35,1194,22
2021/05/14,05:40,1204,30
2021/05/14,05:45,1216,40
2021/05/14,05:50,1227,53
2021/05/14,05:55,1249,66
2021/05/14,06:00,1270,80
2021/05/14,06:05,1273,96
2021/05/14,06:10,1268,111
2021/05/14,06:15,1275,126
2021/05/14,06:20,1257,141
2021/05/14,06:25,1260,157
2021/05/14,06:30,1253,173
2021/05/14,06:35,1252,190
2021/05/14,06:40,1278,206
2021/05/14,06:45,1282,220
2021/05/14,06:50,1280,235
2021/05/14,06:55,1288,254
2021/05/14,07:00,1291,274
2021/05/14,07:05,1323,289
2021/05/14,07:10,1335,303
2021/05/14,07:15,1343,317
2021/05/14,07:20,1341,330
2021/05/14,07:25,1364,343
2021/05/14,07:30,1356,352
2021/05/14,07:35,1377,366
2021/05/14,07:40,1386,383
2021/05/14,07:45,1393,396
2021/05/14,07:50,1432,405
2021/05/14,07:55,1441,410
2021/05/14,08:00,1465,413
2021/05/14,08:05,1491,421
2021/05/14,08:10,1520,434
2021/05/14,08:15,1526,448
2021/05/14,08:20,1545,465
2021/05/14,08:25,1573,480
2021/05/14,08:30,1573,494
2021/05/14,08:35,1560,505
2021/05/14,08:40,1601,515
2021/05/14,08:45,1602,527
2021/05/14,08:50,1619,538
2021/05/14,08:55,1652,553
2021/05/14,09:00,1658,566
2021/05/14,09:05,1673,573
2021/05/14,09:10,1692,579
2021/05/14,09:15,1702,591
2021/05/14,09:20,1703,604
2021/05/14,09:25,1714,612
2021/05/14,09:30,1704,614
2021/05/14,09:35,1711,618
2021/05/14,09:40,1723,620
2021/05/14,09:45,1738,622
2021/05/14,09:50,1718,630
2021/05/14,09:55,1718,640
2021/05/14,10:00,1713,640
2021/05/14,10:05,1707,637
2021/05/14,10:10,1729,640
2021/05/14,10:15,1742,651
2021/05/14,10:20,1752,670
2021/05/14,10:25,1768,686
2021/05/14,10:30,1756,690
2021/05/14,10:35,1765,691
2021/05/14,10:40,1763,693
2021/05/14,10:45,1765,696
2021/05/14,10:50,1740,700
2021/05/14,10:55,1760,704
2021/05/14,11:00,1750,704
2021/05/14,11:05,1748,700
2021/05/14,11:10,1760,698
2021/05/14,11:15,1762,689
2021/05/14,11:20,1755,687
2021/05/14,11:25,1779,696
2021/05/14,11:30,1776,704
2021/05/14,11:35,1767,713
2021/05/14,11:40,1770,714
2021/05/14,11:45,1761,714
2021/05/14,11:50,1756,713
2021/05/14,11:55,1740,713
2021/05/14,12:00,1707,716
2021/05/14,12:05,1668,729
2021/05/14,12:10,1685,738
2021/05/14,12:15,1687,737
2021/05/14,12:20,1658,723
2021/05/14,12:25,1645,710
2021/05/14,12:30,1640,717
2021/05/14,12:35,1651,715
2021/05/14,12:40,1656,709
2021/05/14,12:45,1676,712
2021/05/14,12:50,1684,709
2021/05/14,12:55,1687,693
2021/05/14,13:00,1694,676
2021/05/14,13:05,1714,664
2021/05/14,13:10,1737,661
2021/05/14,13:15,1742,663
2021/05/14,13:20,1760,666
2021/05/14,13:25,1786,665
2021/05/14,13:30,1786,653
2021/05/14,13:35,1776,639
2021/05/14,13:40,1786,632
2021/05/14,13:45,1776,625
2021/05/14,13:50,1770,618
2021/05/14,13:55,1774,605
2021/05/14,14:00,1773,589
2021/05/14,14:05,1754,587
2021/05/14,14:10,1772,572
2021/05/14,14:15,1752,556
2021/05/14,14:20,1754,552
2021/05/14,14:25,1759,549
2021/05/14,14:30,1770,543
2021/05/14,14:35,1767,542
2021/05/14,14:40,1779,543
2021/05/14,14:45,1772,543
2021/05/14,14:50,1763,541
2021/05/14,14:55,1767,532
2021/05/14,15:00,1750,522
2021/05/14,15:05,1730,510
2021/05/14,15:10,1721,502
2021/05/14,15:15,1728,497
2021/05/14,15:20,1740,485
2021/05/14,15:25,1743,469
2021/05/14,15:30,1753,455
2021/05/14,15:35,1752,442
2021/05/14,15:40,1768,433
2021/05/14,15:45,1754,408
2021/05/14,15:50,1755,388
2021/05/14,15:55,1750,373
2021/05/14,16:00,1745,359
2021/05/14,16:05,1726,351
2021/05/14,16:10,1740,340
2021/05/14,16:15,1745,323
2021/05/14,16:20,1732,301
2021/05/14,16:25,1750,283
2021/05/14,16:30,1747,269
2021/05/14,16:35,1723,253
2021/05/14,16:40,1716,231
2021/05/14,16:45,1703,213
2021/05/14,16:50,1701,203
2021/05/14,16:55,1706,197
2021/05/14,17:00,1687,185
2021/05/14,17:05,1675,168
2021/05/14,17:10,1672,152
2021/05/14,17:15,1671,137
2021/05/14,17:20,1663,123
2021/05/14,17:25,1659,109
2021/05/14,17:30,1626,96
2021/05/14,17:35,1620,83
2021/05/14,17:40,1615,71
2021/05/14,17:45,1624,59
2021/05/14,17:50,1608,48
2021/05/14,17:55,1596,38
2021/05/14,18:00,1598,30
2021/05/14,18:05,1569,23
2021/05/14,18:10,1577,16
2021/05/14,18:15,1574,9
2021/05/14,18:20,1568,4
2021/05/14,18:25,1588,1
2021/05/14,18:30,1555,0
2021/05/14,18:35,1567,0
2021/05/14,18:40,1579,0
2021/05/14,18:45,1579,0
2021/05/14,18:50,1581,0
2021/05/14,18:55,1599,0
2021/05/14,19:00,1589,0
2021/05/14,19:05,1573,0
2021/05/14,19:10,1592,0
2021/05/14,19:15,1576,0
2021/05/14,19:20,1563,0
2021/05/14,19:25,1550,0
2021/05/14,19:30,1541,0
2021/05/14,19:35,1518,0
2021/05/14,19:40,1538,0
2021/05/14,19:45,1510,0
2021/05/14,19:50,1501,0
2021/05/14,19:55,1510,0
2021/05/14,20:00,1505,0
2021/05/14,20:05,1496,0
2021/05/14,20:10,1497,0
2021/05/14,20:15,1492,0
2021/05/14,20:20,1475,0
2021/05/14,20:25,1480,0
2021/05/14,20:30,1470,0
2021/05/14,20:35,1450,0
2021/05/14,20:40,1433,0
2021/05/14,20:45,1422,0
2021/05/14,20:50,1438,0
2021/05/14,20:55,1447,0
2021/05/14,21:00,1429,0
2021/05/14,21:05,1419,0
2021/05/14,21:10,1406,0
2021/05/14,21:15,1415,0
2021/05/14,21:20,1414,0
2021/05/14,21:25,1409,0
2021/05/14,21:30,1407,0
2021/05/14,21:35,1354,0
2021/05/14,21:40,1374,0
2021/05/14,21:45,1375,0
2021/05/14,21:50,1391,0
2021/05/14,21:55,1393,0
2021/05/14,22:00,1385,0
2021/05/14,22:05,1389,0
2021/05/14,22:10,1388,0
2021/05/14,22:15,1387,0
2021/05/14,22:20,1372,0
2021/05/14,22:25,1369,0
2021/05/14,22:30,1351,0
2021/05/14,22:35,1346,0
2021/05/14,22:40,1343,0
2021/05/14,22:45,1365,0
2021/05/14,22:50,1352,0
2021/05/14,22:55,1333,0
2021/05/14,23:00,1363,0
2021/05/14,23:05,1378,0
2021/05/14,23:10,1368,0
2021/05/14,23:15,1349,0
2021/05/14,23:20,1351,0
2021/05/14,23:25,1320,0
2021/05/14,23:30,1303,0
2021/05/14,23:35,1304,0
2021/05/14,23:40,1314,0
2021/05/14,23:45,1315,0
2021/05/14,23:50,1312,0
2021/05/14,23:55,1319,0
