2021/02/21 23:59 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
1942,08:00〜09:00,02月20日,08:17,14,88
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1710,08:00〜09:00,02月20日,08:17
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1941,09:00〜10:00,02月20日,08:17,14,88
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1710,09:00〜10:00,02月20日,08:17
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/02/20,00:00,1626,1626,87,1877
2021/02/20,01:00,1584,1582,88,1802
2021/02/20,02:00,1577,1577,88,1796
2021/02/20,03:00,1558,1553,88,1772
2021/02/20,04:00,1526,1507,88,1727
2021/02/20,05:00,1506,1501,88,1721
2021/02/20,06:00,1557,1557,88,1775
2021/02/20,07:00,1652,1628,88,1867
2021/02/20,08:00,1730,1710,89,1942
2021/02/20,09:00,1713,1710,88,1941
2021/02/20,10:00,1624,1617,88,1838
2021/02/20,11:00,1557,1512,88,1763
2021/02/20,12:00,1462,1453,84,1748
2021/02/20,13:00,1441,1426,82,1763
2021/02/20,14:00,1399,1402,85,1640
2021/02/20,15:00,1378,1391,86,1610
2021/02/20,16:00,1385,1395,86,1615
2021/02/20,17:00,1465,1489,86,1707
2021/02/20,18:00,1541,1538,88,1747
2021/02/20,19:00,1525,1495,89,1713
2021/02/20,20:00,1480,1475,88,1687
2021/02/20,21:00,1423,1422,87,1638
2021/02/20,22:00,1348,1356,86,1575
2021/02/20,23:00,1320,1323,86,1542
最大使用率(%),時間帯
89,19:00〜20:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
1659,18:00〜19:00,02月20日,16:21,21,83
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1374,18:00〜19:00,02月20日,16:21
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1659,18:00〜19:00,02月20日,16:21,21,83
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1374,18:00〜19:00,02月20日,16:21
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/02/20,00:00,1676,0
2021/02/20,00:05,1668,0
2021/02/20,00:10,1655,0
2021/02/20,00:15,1637,0
2021/02/20,00:20,1639,0
2021/02/20,00:25,1632,0
2021/02/20,00:30,1629,0
2021/02/20,00:35,1615,0
2021/02/20,00:40,1591,0
2021/02/20,00:45,1592,0
2021/02/20,00:50,1603,0
2021/02/20,00:55,1593,0
2021/02/20,01:00,1598,0
2021/02/20,01:05,1604,0
2021/02/20,01:10,1591,0
2021/02/20,01:15,1581,0
2021/02/20,01:20,1590,0
2021/02/20,01:25,1591,0
2021/02/20,01:30,1592,0
2021/02/20,01:35,1570,0
2021/02/20,01:40,1572,0
2021/02/20,01:45,1562,0
2021/02/20,01:50,1582,0
2021/02/20,01:55,1583,0
2021/02/20,02:00,1581,0
2021/02/20,02:05,1603,0
2021/02/20,02:10,1584,0
2021/02/20,02:15,1585,0
2021/02/20,02:20,1578,0
2021/02/20,02:25,1584,0
2021/02/20,02:30,1580,0
2021/02/20,02:35,1564,0
2021/02/20,02:40,1571,0
2021/02/20,02:45,1560,0
2021/02/20,02:50,1553,0
2021/02/20,02:55,1559,0
2021/02/20,03:00,1578,0
2021/02/20,03:05,1579,0
2021/02/20,03:10,1582,0
2021/02/20,03:15,1554,0
2021/02/20,03:20,1557,0
2021/02/20,03:25,1569,0
2021/02/20,03:30,1559,0
2021/02/20,03:35,1565,0
2021/02/20,03:40,1559,0
2021/02/20,03:45,1551,0
2021/02/20,03:50,1530,0
2021/02/20,03:55,1514,0
2021/02/20,04:00,1535,0
2021/02/20,04:05,1537,0
2021/02/20,04:10,1538,0
2021/02/20,04:15,1541,0
2021/02/20,04:20,1541,0
2021/02/20,04:25,1519,0
2021/02/20,04:30,1517,0
