2021/12/21 23:59 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2500,09:00〜10:00,12月20日,16:13,17,86
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2144,09:00〜10:00,12月20日,16:13
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2286,18:00〜19:00,12月20日,16:13,14,88
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2008,18:00〜19:00,12月20日,16:13
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/12/20,00:00,1351,1351,78,1724
2021/12/20,01:00,1336,1332,75,1791
2021/12/20,02:00,1340,1353,76,1762
2021/12/20,03:00,1372,1371,78,1753
2021/12/20,04:00,1385,1384,80,1726
2021/12/20,05:00,1459,1448,81,1800
2021/12/20,06:00,1647,1649,82,1997
2021/12/20,07:00,1846,1835,86,2153
2021/12/20,08:00,2075,2061,86,2402
2021/12/20,09:00,2149,2144,86,2500
2021/12/20,10:00,2070,2070,86,2413
2021/12/20,11:00,2001,1997,86,2328
2021/12/20,12:00,1863,1862,85,2201
2021/12/20,13:00,1929,1936,85,2258
2021/12/20,14:00,1932,1933,86,2254
2021/12/20,15:00,1926,1952,85,2276
2021/12/20,16:00,1998,2006,86,2329
2021/12/20,17:00,2036,2038,88,2325
2021/12/20,18:00,2006,2008,88,2286
2021/12/20,19:00,1936,1936,86,2257
2021/12/20,20:00,1875,1878,84,2240
2021/12/20,21:00,1814,1817,82,2220
2021/12/20,22:00,1724,1727,82,2115
2021/12/20,23:00,1666,1669,81,2046
最大使用率(%),時間帯
88,18:00〜19:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2541,09:00〜10:00,12月20日,16:58,18,84
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2147,09:00〜10:00,12月20日,16:58
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2329,17:00〜18:00,12月20日,16:58,18,85
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1968,17:00〜18:00,12月20日,16:58
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/12/20,00:00,1372,0
2021/12/20,00:05,1384,0
2021/12/20,00:10,1347,0
2021/12/20,00:15,1342,0
2021/12/20,00:20,1355,0
2021/12/20,00:25,1352,0
2021/12/20,00:30,1355,0
2021/12/20,00:35,1343,0
2021/12/20,00:40,1335,0
2021/12/20,00:45,1330,0
2021/12/20,00:50,1331,0
2021/12/20,00:55,1319,0
2021/12/20,01:00,1326,0
2021/12/20,01:05,1327,0
2021/12/20,01:10,1320,0
2021/12/20,01:15,1306,0
2021/12/20,01:20,1333,0
2021/12/20,01:25,1334,0
2021/12/20,01:30,1332,0
2021/12/20,01:35,1333,0
2021/12/20,01:40,1319,0
2021/12/20,01:45,1322,0
2021/12/20,01:50,1322,0
2021/12/20,01:55,1341,0
2021/12/20,02:00,1311,0
2021/12/20,02:05,1320,0
2021/12/20,02:10,1324,0
2021/12/20,02:15,1314,0
2021/12/20,02:20,1316,0
2021/12/20,02:25,1322,0
2021/12/20,02:30,1324,0
2021/12/20,02:35,1326,0
2021/12/20,02:40,1332,0
2021/12/20,02:45,1332,0
2021/12/20,02:50,1336,0
2021/12/20,02:55,1341,0
2021/12/20,03:00,1343,0
2021/12/20,03:05,1359,0
2021/12/20,03:10,1361,0
2021/12/20,03:15,1360,0
2021/12/20,03:20,1363,0
2021/12/20,03:25,1370,0
2021/12/20,03:30,1374,0
2021/12/20,03:35,1357,0
2021/12/20,03:40,1351,0
2021/12/20,03:45,1363,0
2021/12/20,03:50,1361,0
2021/12/20,03:55,1357,0
2021/12/20,04:00,1336,0
2021/12/20,04:05,1355,0
2021/12/20,04:10,1349,0
2021/12/20,04:15,1354,0
2021/12/20,04:20,1359,0
2021/12/20,04:25,1364,0
2021/12/20,04:30,1392,0
2021/12/20,04:35,1392,0
2021/12/20,04:40,1368,0
2021/12/20,04:45,1380,0
2021/12/20,04:50,1380,0
2021/12/20,04:55,1393,0
2021/12/20,05:00,1412,0
2021/12/20,05:05,1413,0
2021/12/20,05:10,1409,0
2021/12/20,05:15,1411,0
2021/12/20,05:20,1417,0
2021/12/20,05:25,1423,0
2021/12/20,05:30,1445,0
2021/12/20,05:35,1454,0
2021/12/20,05:40,1465,0
2021/12/20,05:45,1480,0
2021/12/20,05:50,1489,0
2021/12/20,05:55,1499,0
2021/12/20,06:00,1525,0
2021/12/20,06:05,1537,0
2021/12/20,06:10,1552,0
2021/12/20,06:15,1580,0
2021/12/20,06:20,1587,0
2021/12/20,06:25,1613,0
2021/12/20,06:30,1641,0
2021/12/20,06:35,1676,0
2021/12/20,06:40,1708,0
2021/12/20,06:45,1697,0
2021/12/20,06:50,1712,0
2021/12/20,06:55,1738,0
2021/12/20,07:00,1735,0
2021/12/20,07:05,1741,0
2021/12/20,07:10,1745,1
2021/12/20,07:15,1784,3
2021/12/20,07:20,1790,6
2021/12/20,07:25,1838,15
2021/12/20,07:30,1852,27
2021/12/20,07:35,1878,43
2021/12/20,07:40,1900,62
2021/12/20,07:45,1901,83
2021/12/20,07:50,1908,102
2021/12/20,07:55,1918,119
2021/12/20,08:00,1942,132
2021/12/20,08:05,1973,144
2021/12/20,08:10,2001,155
2021/12/20,08:15,2033,164
2021/12/20,08:20,2037,184
2021/12/20,08:25,2062,211
2021/12/20,08:30,2081,235
2021/12/20,08:35,2109,251
2021/12/20,08:40,2136,264
2021/12/20,08:45,2147,283
2021/12/20,08:50,2167,308
2021/12/20,08:55,2182,323
