2021/12/22 23:59 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2455,09:00〜10:00,12月21日,16:16,15,87
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2142,09:00〜10:00,12月21日,16:16
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2455,09:00〜10:00,12月21日,16:16,15,87
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2142,09:00〜10:00,12月21日,16:16
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/12/21,00:00,1578,1583,82,1915
2021/12/21,01:00,1554,1551,83,1879
2021/12/21,02:00,1559,1547,83,1873
2021/12/21,03:00,1551,1555,82,1882
2021/12/21,04:00,1549,1556,82,1884
2021/12/21,05:00,1601,1603,83,1939
2021/12/21,06:00,1755,1768,84,2077
2021/12/21,07:00,1896,1914,84,2249
2021/12/21,08:00,2073,2106,86,2418
2021/12/21,09:00,2138,2142,87,2455
2021/12/21,10:00,2052,2051,87,2360
2021/12/21,11:00,1968,1978,87,2269
2021/12/21,12:00,1827,1829,84,2164
2021/12/21,13:00,1876,1875,87,2156
2021/12/21,14:00,1878,1878,87,2162
2021/12/21,15:00,1872,1871,82,2279
2021/12/21,16:00,1930,1940,82,2362
2021/12/21,17:00,1978,1985,83,2375
2021/12/21,18:00,1949,1960,83,2353
2021/12/21,19:00,1883,1893,82,2306
2021/12/21,20:00,1823,1839,80,2291
2021/12/21,21:00,1770,1772,78,2259
2021/12/21,22:00,1674,1682,78,2149
2021/12/21,23:00,1616,1623,78,2077
最大使用率(%),時間帯
87,14:00〜15:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2474,09:00〜10:00,12月21日,17:12,20,84
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2069,09:00〜10:00,12月21日,17:12
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2409,17:00〜18:00,12月21日,17:12,18,84
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2033,17:00〜18:00,12月21日,17:12
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/12/21,00:00,1614,0
2021/12/21,00:05,1617,0
2021/12/21,00:10,1606,0
2021/12/21,00:15,1608,0
2021/12/21,00:20,1580,0
2021/12/21,00:25,1576,0
2021/12/21,00:30,1551,0
2021/12/21,00:35,1551,0
2021/12/21,00:40,1551,0
2021/12/21,00:45,1550,0
2021/12/21,00:50,1563,0
2021/12/21,00:55,1546,0
2021/12/21,01:00,1547,0
2021/12/21,01:05,1553,0
2021/12/21,01:10,1554,0
2021/12/21,01:15,1545,0
2021/12/21,01:20,1529,0
2021/12/21,01:25,1530,0
2021/12/21,01:30,1527,0
2021/12/21,01:35,1535,0
2021/12/21,01:40,1549,0
2021/12/21,01:45,1547,0
2021/12/21,01:50,1551,0
2021/12/21,01:55,1542,0
2021/12/21,02:00,1551,0
2021/12/21,02:05,1537,0
2021/12/21,02:10,1537,0
2021/12/21,02:15,1532,0
2021/12/21,02:20,1532,0
2021/12/21,02:25,1539,0
2021/12/21,02:30,1538,0
2021/12/21,02:35,1553,0
2021/12/21,02:40,1540,0
2021/12/21,02:45,1547,0
2021/12/21,02:50,1535,0
2021/12/21,02:55,1544,0
2021/12/21,03:00,1564,0
2021/12/21,03:05,1563,0
2021/12/21,03:10,1562,0
2021/12/21,03:15,1552,0
2021/12/21,03:20,1538,0
2021/12/21,03:25,1538,0
2021/12/21,03:30,1539,0
2021/12/21,03:35,1548,0
2021/12/21,03:40,1549,0
2021/12/21,03:45,1542,0
2021/12/21,03:50,1525,0
2021/12/21,03:55,1518,0
2021/12/21,04:00,1529,0
2021/12/21,04:05,1533,0
2021/12/21,04:10,1544,0
2021/12/21,04:15,1532,0
2021/12/21,04:20,1543,0
2021/12/21,04:25,1542,0
2021/12/21,04:30,1534,0
2021/12/21,04:35,1540,0
