2021/12/06 23:59 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
1756,18:00〜19:00,12月05日,16:24,15,87
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1526,18:00〜19:00,12月05日,16:24
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1749,17:00〜18:00,12月05日,16:24,15,87
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1520,17:00〜18:00,12月05日,16:24
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/12/05,00:00,1276,1267,84,1528
2021/12/05,01:00,1240,1230,83,1486
2021/12/05,02:00,1265,1255,84,1515
2021/12/05,03:00,1287,1278,84,1539
2021/12/05,04:00,1279,1270,84,1531
2021/12/05,05:00,1286,1272,84,1535
2021/12/05,06:00,1297,1290,86,1504
2021/12/05,07:00,1354,1345,86,1572
2021/12/05,08:00,1407,1399,86,1635
2021/12/05,09:00,1406,1398,85,1664
2021/12/05,10:00,1360,1353,82,1663
2021/12/05,11:00,1322,1317,82,1605
2021/12/05,12:00,1298,1292,85,1518
2021/12/05,13:00,1284,1278,86,1494
2021/12/05,14:00,1283,1276,87,1472
2021/12/05,15:00,1320,1322,87,1522
2021/12/05,16:00,1406,1416,86,1630
2021/12/05,17:00,1520,1520,87,1749
2021/12/05,18:00,1539,1526,88,1756
2021/12/05,19:00,1520,1519,87,1748
2021/12/05,20:00,1491,1497,84,1773
2021/12/05,21:00,1430,1441,81,1761
2021/12/05,22:00,1343,1343,82,1648
2021/12/05,23:00,1294,1297,81,1597
最大使用率(%),時間帯
88,18:00〜19:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2252,09:00〜10:00,12月05日,16:42,14,87
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1968,09:00〜10:00,12月05日,16:42
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2192,17:00〜18:00,12月05日,16:42,14,88
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1923,17:00〜18:00,12月05日,16:42
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/12/05,00:00,1293,0
2021/12/05,00:05,1303,0
2021/12/05,00:10,1290,0
2021/12/05,00:15,1281,0
2021/12/05,00:20,1264,0
2021/12/05,00:25,1257,0
2021/12/05,00:30,1259,0
2021/12/05,00:35,1252,0
2021/12/05,00:40,1262,0
2021/12/05,00:45,1257,0
2021/12/05,00:50,1237,0
2021/12/05,00:55,1235,0
2021/12/05,01:00,1225,0
2021/12/05,01:05,1219,0
2021/12/05,01:10,1225,0
2021/12/05,01:15,1227,0
2021/12/05,01:20,1229,0
2021/12/05,01:25,1229,0
2021/12/05,01:30,1226,0
2021/12/05,01:35,1234,0
2021/12/05,01:40,1219,0
2021/12/05,01:45,1213,0
2021/12/05,01:50,1233,0
2021/12/05,01:55,1242,0
2021/12/05,02:00,1241,0
2021/12/05,02:05,1243,0
2021/12/05,02:10,1250,0
2021/12/05,02:15,1239,0
2021/12/05,02:20,1256,0
2021/12/05,02:25,1260,0
2021/12/05,02:30,1248,0
2021/12/05,02:35,1268,0
2021/12/05,02:40,1266,0
2021/12/05,02:45,1251,0
2021/12/05,02:50,1248,0
2021/12/05,02:55,1249,0
2021/12/05,03:00,1259,0
2021/12/05,03:05,1281,0
2021/12/05,03:10,1285,0
2021/12/05,03:15,1291,0
2021/12/05,03:20,1280,0
2021/12/05,03:25,1291,0
2021/12/05,03:30,1288,0
2021/12/05,03:35,1278,0
2021/12/05,03:40,1267,0
2021/12/05,03:45,1266,0
2021/12/05,03:50,1250,0
2021/12/05,03:55,1261,0
2021/12/05,04:00,1261,0
2021/12/05,04:05,1267,0
2021/12/05,04:10,1271,0
2021/12/05,04:15,1271,0
2021/12/05,04:20,1264,0
2021/12/05,04:25,1267,0
2021/12/05,04:30,1270,0
2021/12/05,04:35,1273,0
2021/12/05,04:40,1273,0
2021/12/05,04:45,1271,0
2021/12/05,04:50,1278,0
2021/12/05,04:55,1261,0
2021/12/05,05:00,1276,0
2021/12/05,05:05,1264,0
2021/12/05,05:10,1280,0
2021/12/05,05:15,1275,0
2021/12/05,05:20,1287,0
2021/12/05,05:25,1273,0
2021/12/05,05:30,1264,0
2021/12/05,05:35,1261,0
2021/12/05,05:40,1268,0
2021/12/05,05:45,1282,0
2021/12/05,05:50,1278,0
2021/12/05,05:55,1267,0
2021/12/05,06:00,1258,0
2021/12/05,06:05,1265,0
2021/12/05,06:10,1272,0
2021/12/05,06:15,1269,0
2021/12/05,06:20,1268,0
2021/12/05,06:25,1284,0
2021/12/05,06:30,1279,0
2021/12/05,06:35,1289,0
2021/12/05,06:40,1310,0
2021/12/05,06:45,1301,0
2021/12/05,06:50,1313,0
2021/12/05,06:55,1302,0
2021/12/05,07:00,1291,0
2021/12/05,07:05,1302,1
2021/12/05,07:10,1322,4
2021/12/05,07:15,1340,10
2021/12/05,07:20,1335,21
2021/12/05,07:25,1344,34
2021/12/05,07:30,1348,51
2021/12/05,07:35,1359,70
2021/12/05,07:40,1345,85
2021/12/05,07:45,1364,98
2021/12/05,07:50,1365,114
2021/12/05,07:55,1384,133
2021/12/05,08:00,1386,149
2021/12/05,08:05,1396,162
2021/12/05,08:10,1410,179
2021/12/05,08:15,1393,193
2021/12/05,08:20,1406,211
2021/12/05,08:25,1404,235
2021/12/05,08:30,1402,253
2021/12/05,08:35,1414,267
2021/12/05,08:40,1418,286
2021/12/05,08:45,1415,299
2021/12/05,08:50,1376,310
2021/12/05,08:55,1392,325
2021/12/05,09:00,1392,343
2021/12/05,09:05,1420,350
2021/12/05,09:10,1414,358
2021/12/05,09:15,1415,370
2021/12/05,09:20,1408,380
2021/12/05,09:25,1401,381
2021/12/05,09:30,1391,389
2021/12/05,09:35,1399,413
2021/12/05,09:40,1407,428
2021/12/05,09:45,1384,435
2021/12/05,09:50,1358,448
2021/12/05,09:55,1374,460
2021/12/05,10:00,1388,457
2021/12/05,10:05,1381,446
2021/12/05,10:10,1378,451
2021/12/05,10:15,1381,457
2021/12/05,10:20,1341,468
2021/12/05,10:25,1358,465
2021/12/05,10:30,1356,447
2021/12/05,10:35,1351,445
2021/12/05,10:40,1355,455
2021/12/05,10:45,1329,463
2021/12/05,10:50,1305,464
2021/12/05,10:55,1308,459
2021/12/05,11:00,1310,456
2021/12/05,11:05,1304,468
2021/12/05,11:10,1325,476
2021/12/05,11:15,1315,471
2021/12/05,11:20,1311,471
2021/12/05,11:25,1337,465
2021/12/05,11:30,1315,455
2021/12/05,11:35,1304,461
2021/12/05,11:40,1322,465
2021/12/05,11:45,1308,466
2021/12/05,11:50,1302,461
2021/12/05,11:55,1310,448
2021/12/05,12:00,1311,433
2021/12/05,12:05,1305,420
2021/12/05,12:10,1293,412
2021/12/05,12:15,1293,410
2021/12/05,12:20,1286,409
2021/12/05,12:25,1292,412
2021/12/05,12:30,1287,422
2021/12/05,12:35,1280,421
2021/12/05,12:40,1278,417
2021/12/05,12:45,1284,421
2021/12/05,12:50,1273,410
