2021/09/07 23:59 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2519,14:00〜15:00,09月06日,15:51,24,81
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2032,14:00〜15:00,09月06日,15:51
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2251,18:00〜19:00,09月06日,15:51,24,81
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1817,18:00〜19:00,09月06日,15:51
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/09/06,00:00,1098,1091,76,1450
2021/09/06,01:00,1051,1049,71,1476
2021/09/06,02:00,1058,1051,74,1438
2021/09/06,03:00,1089,1082,77,1424
2021/09/06,04:00,1115,1105,79,1419
2021/09/06,05:00,1141,1133,78,1454
2021/09/06,06:00,1211,1198,80,1511
2021/09/06,07:00,1401,1385,82,1719
2021/09/06,08:00,1700,1680,81,2086
2021/09/06,09:00,1884,1878,81,2333
2021/09/06,10:00,1956,1951,80,2457
2021/09/06,11:00,2005,2002,81,2483
2021/09/06,12:00,1908,1914,80,2373
2021/09/06,13:00,2001,1993,81,2470
2021/09/06,14:00,2023,2032,80,2519
2021/09/06,15:00,1986,1988,78,2547
2021/09/06,16:00,1932,1957,79,2457
2021/09/06,17:00,1800,1865,77,2323
2021/09/06,18:00,1744,1817,77,2251
2021/09/06,19:00,1641,1707,74,2221
2021/09/06,20:00,1546,1600,74,2097
2021/09/06,21:00,1496,1527,74,2012
2021/09/06,22:00,1432,1456,75,1921
2021/09/06,23:00,1388,1399,75,1846
最大使用率(%),時間帯
82,07:00〜08:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2429,14:00〜15:00,09月06日,17:02,25,80
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1943,14:00〜15:00,09月06日,17:02
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2057,19:00〜20:00,09月06日,17:02,25,80
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1648,19:00〜20:00,09月06日,17:02
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/09/06,00:00,1148,0
2021/09/06,00:05,1128,0
2021/09/06,00:10,1121,0
2021/09/06,00:15,1094,0
2021/09/06,00:20,1086,0
2021/09/06,00:25,1090,0
2021/09/06,00:30,1076,0
2021/09/06,00:35,1078,0
2021/09/06,00:40,1078,0
2021/09/06,00:45,1079,0
2021/09/06,00:50,1068,0
2021/09/06,00:55,1070,0
2021/09/06,01:00,1069,0
2021/09/06,01:05,1064,0
2021/09/06,01:10,1061,0
2021/09/06,01:15,1047,0
2021/09/06,01:20,1067,0
2021/09/06,01:25,1045,0
2021/09/06,01:30,1043,0
2021/09/06,01:35,1040,0
2021/09/06,01:40,1051,0
2021/09/06,01:45,1035,0
2021/09/06,01:50,1027,0
2021/09/06,01:55,1037,0
2021/09/06,02:00,1033,0
2021/09/06,02:05,1043,0
2021/09/06,02:10,1045,0
2021/09/06,02:15,1063,0
2021/09/06,02:20,1054,0
2021/09/06,02:25,1048,0
2021/09/06,02:30,1051,0
2021/09/06,02:35,1063,0
2021/09/06,02:40,1056,0
2021/09/06,02:45,1058,0
2021/09/06,02:50,1060,0
2021/09/06,02:55,1060,0
2021/09/06,03:00,1053,0
2021/09/06,03:05,1060,0
2021/09/06,03:10,1084,0
2021/09/06,03:15,1094,0
2021/09/06,03:20,1086,0
2021/09/06,03:25,1081,0
2021/09/06,03:30,1075,0
2021/09/06,03:35,1070,0
2021/09/06,03:40,1088,0
2021/09/06,03:45,1099,0
2021/09/06,03:50,1105,0
2021/09/06,03:55,1085,0
2021/09/06,04:00,1097,0
2021/09/06,04:05,1086,0
2021/09/06,04:10,1098,0
2021/09/06,04:15,1106,0
2021/09/06,04:20,1113,0
2021/09/06,04:25,1102,0
2021/09/06,04:30,1101,0
2021/09/06,04:35,1104,0
2021/09/06,04:40,1126,0
2021/09/06,04:45,1122,0
2021/09/06,04:50,1116,0
2021/09/06,04:55,1129,0
2021/09/06,05:00,1142,0
2021/09/06,05:05,1145,0
2021/09/06,05:10,1133,0
2021/09/06,05:15,1138,0
2021/09/06,05:20,1131,0
2021/09/06,05:25,1128,0
2021/09/06,05:30,1126,0
2021/09/06,05:35,1139,0
2021/09/06,05:40,1134,0
2021/09/06,05:45,1131,0
2021/09/06,05:50,1131,0
2021/09/06,05:55,1135,0
2021/09/06,06:00,1154,2
2021/09/06,06:05,1184,6
2021/09/06,06:10,1190,13
2021/09/06,06:15,1171,22
2021/09/06,06:20,1181,32
2021/09/06,06:25,1175,41
2021/09/06,06:30,1176,48
2021/09/06,06:35,1184,58
2021/09/06,06:40,1211,70
2021/09/06,06:45,1220,83
2021/09/06,06:50,1245,93
2021/09/06,06:55,1242,102
2021/09/06,07:00,1275,117
2021/09/06,07:05,1297,130
2021/09/06,07:10,1313,141
2021/09/06,07:15,1338,155
2021/09/06,07:20,1361,169
2021/09/06,07:25,1365,186
2021/09/06,07:30,1373,200
2021/09/06,07:35,1390,210
2021/09/06,07:40,1428,229
2021/09/06,07:45,1448,250
2021/09/06,07:50,1493,270
2021/09/06,07:55,1507,289
2021/09/06,08:00,1547,309
2021/09/06,08:05,1571,337
2021/09/06,08:10,1626,362
2021/09/06,08:15,1631,367
2021/09/06,08:20,1642,374
2021/09/06,08:25,1687,391
2021/09/06,08:30,1689,409
2021/09/06,08:35,1715,423
2021/09/06,08:40,1746,434
2021/09/06,08:45,1765,451
2021/09/06,08:50,1796,478
2021/09/06,08:55,1819,484
2021/09/06,09:00,1811,473
2021/09/06,09:05,1831,481
2021/09/06,09:10,1842,480
2021/09/06,09:15,1850,494
2021/09/06,09:20,1853,533
2021/09/06,09:25,1870,548
2021/09/06,09:30,1864,549
2021/09/06,09:35,1882,568
2021/09/06,09:40,1904,604
2021/09/06,09:45,1924,632
2021/09/06,09:50,1921,624
2021/09/06,09:55,1925,608
2021/09/06,10:00,1924,603
2021/09/06,10:05,1893,603
2021/09/06,10:10,1912,617
2021/09/06,10:15,1943,642
2021/09/06,10:20,1952,638
2021/09/06,10:25,1955,612
2021/09/06,10:30,1954,613
2021/09/06,10:35,1960,645
2021/09/06,10:40,1978,674
2021/09/06,10:45,1984,692
2021/09/06,10:50,1991,710
2021/09/06,10:55,2006,700
2021/09/06,11:00,2004,680
2021/09/06,11:05,2008,686
2021/09/06,11:10,2021,692
2021/09/06,11:15,2030,697
2021/09/06,11:20,2014,685
2021/09/06,11:25,2011,653
2021/09/06,11:30,2000,661
2021/09/06,11:35,2014,682
2021/09/06,11:40,2019,683
2021/09/06,11:45,2023,700
2021/09/06,11:50,2033,703
2021/09/06,11:55,2020,678
2021/09/06,12:00,1980,657
2021/09/06,12:05,1935,634
2021/09/06,12:10,1927,634
2021/09/06,12:15,1916,618
2021/09/06,12:20,1881,577
2021/09/06,12:25,1894,601
2021/09/06,12:30,1893,637
2021/09/06,12:35,1881,640
2021/09/06,12:40,1890,648
2021/09/06,12:45,1907,643
2021/09/06,12:50,1921,617
2021/09/06,12:55,1935,589
2021/09/06,13:00,1955,578
2021/09/06,13:05,1982,580
2021/09/06,13:10,2000,562
2021/09/06,13:15,1981,547
2021/09/06,13:20,1992,562
2021/09/06,13:25,2004,551
2021/09/06,13:30,1994,522
2021/09/06,13:35,1982,511
2021/09/06,13:40,1995,518
2021/09/06,13:45,1999,549
2021/09/06,13:50,2010,569
2021/09/06,13:55,2011,579
2021/09/06,14:00,2022,584
2021/09/06,14:05,2017,580
2021/09/06,14:10,2035,579
2021/09/06,14:15,2031,539
2021/09/06,14:20,2015,487
2021/09/06,14:25,2019,464
2021/09/06,14:30,2011,463
2021/09/06,14:35,2027,474
2021/09/06,14:40,2037,483
2021/09/06,14:45,2032,484
2021/09/06,14:50,2019,464
2021/09/06,14:55,2010,447
2021/09/06,15:00,1997,463
2021/09/06,15:05,1991,468
2021/09/06,15:10,1987,445
2021/09/06,15:15,1978,414
2021/09/06,15:20,1994,397
2021/09/06,15:25,2003,387
2021/09/06,15:30,2002,363
2021/09/06,15:35,2008,345
2021/09/06,15:40,2020,334
2021/09/06,15:45,2008,316
2021/09/06,15:50,1977,282
2021/09/06,15:55,1972,254
2021/09/06,16:00,1966,251
2021/09/06,16:05,1965,252
2021/09/06,16:10,1966,240
2021/09/06,16:15,1965,233
2021/09/06,16:20,1951,218
2021/09/06,16:25,1958,192
2021/09/06,16:30,1944,175
2021/09/06,16:35,1927,166
2021/09/06,16:40,1931,149
2021/09/06,16:45,1901,131
2021/09/06,16:50,1893,128
2021/09/06,16:55,1885,122
2021/09/06,17:00,1862,107
2021/09/06,17:05,1835,91
2021/09/06,17:10,1833,80
2021/09/06,17:15,1822,70
2021/09/06,17:20,1810,59
2021/09/06,17:25,1808,48
2021/09/06,17:30,1789,39
2021/09/06,17:35,1779,31
2021/09/06,17:40,1779,22
2021/09/06,17:45,1770,13
2021/09/06,17:50,1769,7
2021/09/06,17:55,1760,2
2021/09/06,18:00,1763,0
2021/09/06,18:05,1748,0
2021/09/06,18:10,1749,0
2021/09/06,18:15,1753,0
2021/09/06,18:20,1745,0
2021/09/06,18:25,1755,0
2021/09/06,18:30,1746,0
2021/09/06,18:35,1732,0
2021/09/06,18:40,1740,0
2021/09/06,18:45,1726,0
2021/09/06,18:50,1716,0
2021/09/06,18:55,1710,0
2021/09/06,19:00,1684,0
2021/09/06,19:05,1668,0
2021/09/06,19:10,1669,0
2021/09/06,19:15,1658,0
2021/09/06,19:20,1650,0
2021/09/06,19:25,1657,0
2021/09/06,19:30,1643,0
2021/09/06,19:35,1611,0
2021/09/06,19:40,1617,0
2021/09/06,19:45,1616,0
2021/09/06,19:50,1592,0
2021/09/06,19:55,1595,0
2021/09/06,20:00,1570,0
2021/09/06,20:05,1563,0
2021/09/06,20:10,1554,0
2021/09/06,20:15,1560,0
2021/09/06,20:20,1555,0
2021/09/06,20:25,1550,0
2021/09/06,20:30,1533,0
2021/09/06,20:35,1524,0
2021/09/06,20:40,1526,0
2021/09/06,20:45,1523,0
2021/09/06,20:50,1518,0
2021/09/06,20:55,1513,0
2021/09/06,21:00,1511,0
2021/09/06,21:05,1511,0
2021/09/06,21:10,1503,0
2021/09/06,21:15,1514,0
2021/09/06,21:20,1497,0
2021/09/06,21:25,1502,0
2021/09/06,21:30,1490,0
2021/09/06,21:35,1477,0
2021/09/06,21:40,1492,0
2021/09/06,21:45,1485,0
2021/09/06,21:50,1477,0
2021/09/06,21:55,1464,0
2021/09/06,22:00,1460,0
2021/09/06,22:05,1444,0
2021/09/06,22:10,1430,0
2021/09/06,22:15,1435,0
2021/09/06,22:20,1440,0
2021/09/06,22:25,1446,0
2021/09/06,22:30,1426,0
2021/09/06,22:35,1417,0
2021/09/06,22:40,1419,0
2021/09/06,22:45,1417,0
2021/09/06,22:50,1420,0
2021/09/06,22:55,1405,0
2021/09/06,23:00,1407,0
2021/09/06,23:05,1424,0
2021/09/06,23:10,1413,0
2021/09/06,23:15,1409,0
2021/09/06,23:20,1398,0
2021/09/06,23:25,1379,0
2021/09/06,23:30,1372,0
2021/09/06,23:35,1375,0
2021/09/06,23:40,1350,0
2021/09/06,23:45,1359,0
2021/09/06,23:50,1361,0
2021/09/06,23:55,1338,0
