2021/02/12 23:59 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2224,09:00〜10:00,02月11日,07:45,14,88
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1956,09:00〜10:00,02月11日,07:45
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2132,18:00〜19:00,02月11日,07:45,14,88
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1877,18:00〜19:00,02月11日,07:45
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/02/11,00:00,1571,1558,86,1825
2021/02/11,01:00,1532,1531,85,1798
2021/02/11,02:00,1530,1524,85,1790
2021/02/11,03:00,1536,1517,86,1784
2021/02/11,04:00,1519,1486,87,1753
2021/02/11,05:00,1540,1496,87,1763
2021/02/11,06:00,1621,1601,87,1867
2021/02/11,07:00,1736,1763,86,2028
2021/02/11,08:00,1897,1918,87,2180
2021/02/11,09:00,1918,1956,86,2224
2021/02/11,10:00,1847,1889,86,2147
2021/02/11,11:00,1779,1813,86,2080
2021/02/11,12:00,1679,1686,86,1947
2021/02/11,13:00,1715,1733,86,2000
2021/02/11,14:00,1701,1720,86,1987
2021/02/11,15:00,1690,1706,86,1973
2021/02/11,16:00,1729,1732,86,1999
2021/02/11,17:00,1823,1828,87,2094
2021/02/11,18:00,1868,1877,88,2132
2021/02/11,19:00,1823,1835,87,2100
2021/02/11,20:00,1772,1786,86,2052
2021/02/11,21:00,1706,1726,86,1984
2021/02/11,22:00,1625,1648,85,1915
2021/02/11,23:00,1574,1593,85,1860
最大使用率(%),時間帯
88,18:00〜19:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2363,09:00〜10:00,02月11日,16:35,14,88
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2073,09:00〜10:00,02月11日,16:35
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2179,18:00〜19:00,02月11日,16:35,14,88
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1912,18:00〜19:00,02月11日,16:35
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/02/11,00:00,1580,0
2021/02/11,00:05,1583,0
2021/02/11,00:10,1591,0
2021/02/11,00:15,1589,0
2021/02/11,00:20,1595,0
2021/02/11,00:25,1572,0
2021/02/11,00:30,1571,0
2021/02/11,00:35,1556,0
2021/02/11,00:40,1571,0
2021/02/11,00:45,1566,0
2021/02/11,00:50,1553,0
2021/02/11,00:55,1530,0
2021/02/11,01:00,1524,0
2021/02/11,01:05,1520,0
2021/02/11,01:10,1530,0
2021/02/11,01:15,1536,0
2021/02/11,01:20,1537,0
2021/02/11,01:25,1526,0
2021/02/11,01:30,1530,0
2021/02/11,01:35,1532,0
2021/02/11,01:40,1528,0
2021/02/11,01:45,1531,0
2021/02/11,01:50,1521,0
2021/02/11,01:55,1530,0
2021/02/11,02:00,1540,0
2021/02/11,02:05,1531,0
2021/02/11,02:10,1535,0
2021/02/11,02:15,1512,0
2021/02/11,02:20,1532,0
2021/02/11,02:25,1529,0
2021/02/11,02:30,1524,0
2021/02/11,02:35,1529,0
2021/02/11,02:40,1535,0
2021/02/11,02:45,1534,0
2021/02/11,02:50,1527,0
2021/02/11,02:55,1539,0
2021/02/11,03:00,1536,0
2021/02/11,03:05,1535,0
2021/02/11,03:10,1529,0
2021/02/11,03:15,1528,0
2021/02/11,03:20,1541,0
2021/02/11,03:25,1530,0
2021/02/11,03:30,1541,0
2021/02/11,03:35,1524,0
2021/02/11,03:40,1525,0
2021/02/11,03:45,1551,0
2021/02/11,03:50,1530,0
2021/02/11,03:55,1525,0
2021/02/11,04:00,1525,0
2021/02/11,04:05,1528,0
2021/02/11,04:10,1538,0
2021/02/11,04:15,1529,0
2021/02/11,04:20,1518,0
2021/02/11,04:25,1502,0
2021/02/11,04:30,1498,0
2021/02/11,04:35,1501,0
2021/02/11,04:40,1510,0
2021/02/11,04:45,1525,0
2021/02/11,04:50,1517,0
2021/02/11,04:55,1518,0
2021/02/11,05:00,1513,0
2021/02/11,05:05,1534,0
2021/02/11,05:10,1536,0
2021/02/11,05:15,1549,0
2021/02/11,05:20,1541,0
2021/02/11,05:25,1532,0
2021/02/11,05:30,1526,0
2021/02/11,05:35,1529,0
2021/02/11,05:40,1533,0
2021/02/11,05:45,1519,0
2021/02/11,05:50,1534,0
2021/02/11,05:55,1551,0
2021/02/11,06:00,1569,0
2021/02/11,06:05,1587,0
2021/02/11,06:10,1591,0
2021/02/11,06:15,1588,0
2021/02/11,06:20,1583,0
2021/02/11,06:25,1601,0
2021/02/11,06:30,1611,0
2021/02/11,06:35,1629,0
2021/02/11,06:40,1653,0
2021/02/11,06:45,1655,0
2021/02/11,06:50,1647,0
2021/02/11,06:55,1636,0
2021/02/11,07:00,1634,2
2021/02/11,07:05,1641,5
2021/02/11,07:10,1667,11
2021/02/11,07:15,1695,21
2021/02/11,07:20,1702,35
2021/02/11,07:25,1713,50
2021/02/11,07:30,1723,63
2021/02/11,07:35,1762,78
