2025/05/26 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
144,19:00〜20:00,05月25日,22:41,60,62
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
90,19:00〜20:00,05月25日,22:41
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
124,12:00〜13:00,05月25日,22:41,43,70
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
87,12:00〜13:00,05月25日,22:41
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/05/25,00:00,83,85,58,142
2025/05/25,01:00,79,81,60,130
2025/05/25,02:00,78,80,66,117
2025/05/25,03:00,79,82,67,117
2025/05/25,04:00,79,83,67,117
2025/05/25,05:00,78,81,66,117
2025/05/25,06:00,77,77,63,121
2025/05/25,07:00,79,80,59,134
2025/05/25,08:00,83,84,68,121
2025/05/25,09:00,87,88,71,122
2025/05/25,10:00,89,88,71,124
2025/05/25,11:00,88,88,71,124
2025/05/25,12:00,85,87,68,124
2025/05/25,13:00,84,84,67,124
2025/05/25,14:00,83,84,66,124
2025/05/25,15:00,83,84,67,123
2025/05/25,16:00,84,86,68,122
2025/05/25,17:00,85,89,58,146
2025/05/25,18:00,87,88,60,145
2025/05/25,19:00,89,90,61,144
2025/05/25,20:00,86,88,59,144
2025/05/25,21:00,82,83,68,120
2025/05/25,22:00,78,78,66,117
2025/05/25,23:00,74,73,63,117
最大使用率(%),時間帯
71,11:00〜12:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
123,14:00〜15:00,05月26日,00:00,37,73
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
90,14:00〜15:00,05月26日,00:00
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
122,14:00〜15:00,05月26日,00:00,36,73
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
90,14:00〜15:00,05月26日,00:00
DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2025/05/25,00:00,85,0
2025/05/25,00:05,85,0
2025/05/25,00:10,85,0
2025/05/25,00:15,85,0
2025/05/25,00:20,85,0
2025/05/25,00:25,84,0
2025/05/25,00:30,85,0
2025/05/25,00:35,83,0
2025/05/25,00:40,83,0
2025/05/25,00:45,83,0
2025/05/25,00:50,84,0
2025/05/25,00:55,83,0
2025/05/25,01:00,83,0
2025/05/25,01:05,81,0
2025/05/25,01:10,79,0
2025/05/25,01:15,79,0
2025/05/25,01:20,79,0
2025/05/25,01:25,79,0
2025/05/25,01:30,80,0
2025/05/25,01:35,79,0
2025/05/25,01:40,80,0
2025/05/25,01:45,80,0
2025/05/25,01:50,77,0
2025/05/25,01:55,80,0
2025/05/25,02:00,79,0
2025/05/25,02:05,80,0
2025/05/25,02:10,80,0
2025/05/25,02:15,79,0
2025/05/25,02:20,77,0
2025/05/25,02:25,76,0
2025/05/25,02:30,78,0
2025/05/25,02:35,80,0
2025/05/25,02:40,81,0
2025/05/25,02:45,81,0
2025/05/25,02:50,78,0
2025/05/25,02:55,80,0
2025/05/25,03:00,81,0
2025/05/25,03:05,81,0
2025/05/25,03:10,80,0
2025/05/25,03:15,80,0
2025/05/25,03:20,78,0
2025/05/25,03:25,78,0
2025/05/25,03:30,80,0
2025/05/25,03:35,80,0
2025/05/25,03:40,81,0
2025/05/25,03:45,80,0
2025/05/25,03:50,78,0
2025/05/25,03:55,80,0
2025/05/25,04:00,80,0
2025/05/25,04:05,81,0
2025/05/25,04:10,80,0
2025/05/25,04:15,78,0
2025/05/25,04:20,77,0
2025/05/25,04:25,78,0
2025/05/25,04:30,79,0
2025/05/25,04:35,80,0
2025/05/25,04:40,81,0
2025/05/25,04:45,78,0
2025/05/25,04:50,80,0
2025/05/25,04:55,80,0
2025/05/25,05:00,81,0
2025/05/25,05:05,81,0
2025/05/25,05:10,80,0
2025/05/25,05:15,78,0
2025/05/25,05:20,78,0
2025/05/25,05:25,80,0
2025/05/25,05:30,81,0
2025/05/25,05:35,80,0
2025/05/25,05:40,79,0
2025/05/25,05:45,78,0
2025/05/25,05:50,79,0
2025/05/25,05:55,78,0
2025/05/25,06:00,78,0
2025/05/25,06:05,79,0
2025/05/25,06:10,76,0
2025/05/25,06:15,75,0
2025/05/25,06:20,76,0
2025/05/25,06:25,78,0
2025/05/25,06:30,78,0
2025/05/25,06:35,78,1
2025/05/25,06:40,77,1
2025/05/25,06:45,79,1
2025/05/25,06:50,79,1
2025/05/25,06:55,79,1
2025/05/25,07:00,79,1
2025/05/25,07:05,77,1
2025/05/25,07:10,78,2
2025/05/25,07:15,80,2
2025/05/25,07:20,81,2
2025/05/25,07:25,80,2
2025/05/25,07:30,79,2
2025/05/25,07:35,81,2
2025/05/25,07:40,81,2
2025/05/25,07:45,82,2
2025/05/25,07:50,81,2
2025/05/25,07:55,79,2
2025/05/25,08:00,79,2
2025/05/25,08:05,82,3
2025/05/25,08:10,84,3
2025/05/25,08:15,84,3
2025/05/25,08:20,82,3
2025/05/25,08:25,84,3
2025/05/25,08:30,85,3
2025/05/25,08:35,86,3
2025/05/25,08:40,86,3
2025/05/25,08:45,86,3
2025/05/25,08:50,84,3
2025/05/25,08:55,84,3
2025/05/25,09:00,85,3
2025/05/25,09:05,85,3
2025/05/25,09:10,86,3
2025/05/25,09:15,88,2
2025/05/25,09:20,89,2
2025/05/25,09:25,88,2
2025/05/25,09:30,88,2
2025/05/25,09:35,89,2
2025/05/25,09:40,90,2
2025/05/25,09:45,90,2
2025/05/25,09:50,90,2
2025/05/25,09:55,88,2
2025/05/25,10:00,88,3
2025/05/25,10:05,91,3
2025/05/25,10:10,91,3
2025/05/25,10:15,90,3
2025/05/25,10:20,89,3
2025/05/25,10:25,90,3
