2020/02/17 09:17 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2199,09:00〜10:00,04月11日,07:07,19,84
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1841,09:00〜10:00,04月11日,07:07
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2006,18:00〜19:00,04月11日,07:07,14,88
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1758,18:00〜19:00,04月11日,07:07
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2019/04/11,00:00,1401,1404,83,1695
2019/04/11,01:00,1378,1381,81,1692
2019/04/11,02:00,1391,1393,84,1656
2019/04/11,03:00,1399,1401,84,1655
2019/04/11,04:00,1400,1404,84,1659
2019/04/11,05:00,1423,1423,85,1681
2019/04/11,06:00,1521,1504,86,1777
2019/04/11,07:00,1590,1580,85,1881
2019/04/11,08:00,1759,1749,84,2089
2019/04/11,09:00,1863,1841,85,2199
2019/04/11,10:00,1831,1824,81,2253
2019/04/11,11:00,1800,1802,79,2266
2019/04/11,12:00,1669,1661,77,2164
2019/04/11,13:00,1738,1741,81,2145
2019/04/11,14:00,1731,1713,84,2068
2019/04/11,15:00,1699,1686,84,2013
2019/04/11,16:00,1707,1718,83,2052
2019/04/11,17:00,1706,1708,84,2039
2019/04/11,18:00,1765,1758,88,2006
2019/04/11,19:00,1731,1722,87,1998
2019/04/11,20:00,1672,1668,84,1981
2019/04/11,21:00,1607,1612,83,1926
2019/04/11,22:00,1546,1535,84,1833
2019/04/11,23:00,1475,1474,84,1761
最大使用率(%),時間帯
88,18:00〜19:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2104,09:00〜10:00,04月11日,16:50,13,89
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1862,09:00〜10:00,04月11日,16:50
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1867,18:00〜19:00,04月11日,16:50,11,90
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1676,18:00〜19:00,04月11日,16:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2019/04/11,00:00,1436,0
2019/04/11,00:05,1440,0
2019/04/11,00:10,1428,0
2019/04/11,00:15,1428,0
2019/04/11,00:20,1399,0
2019/04/11,00:25,1382,0
2019/04/11,00:30,1379,0
2019/04/11,00:35,1386,0
2019/04/11,00:40,1387,0
2019/04/11,00:45,1385,0
2019/04/11,00:50,1375,0
2019/04/11,00:55,1369,0
2019/04/11,01:00,1369,0
2019/04/11,01:05,1381,0
2019/04/11,01:10,1377,0
2019/04/11,01:15,1382,0
2019/04/11,01:20,1382,0
2019/04/11,01:25,1386,0
2019/04/11,01:30,1367,0
2019/04/11,01:35,1371,0
2019/04/11,01:40,1373,0
2019/04/11,01:45,1368,0
2019/04/11,01:50,1367,0
2019/04/11,01:55,1370,0
2019/04/11,02:00,1363,0
2019/04/11,02:05,1365,0
2019/04/11,02:10,1359,0
2019/04/11,02:15,1366,0
2019/04/11,02:20,1385,0
2019/04/11,02:25,1396,0
2019/04/11,02:30,1395,0
2019/04/11,02:35,1409,0
2019/04/11,02:40,1400,0
2019/04/11,02:45,1393,0
2019/04/11,02:50,1395,0
2019/04/11,02:55,1402,0
2019/04/11,03:00,1392,0
2019/04/11,03:05,1381,0
2019/04/11,03:10,1387,0
2019/04/11,03:15,1389,0
2019/04/11,03:20,1398,0
2019/04/11,03:25,1397,0
2019/04/11,03:30,1394,0
2019/04/11,03:35,1408,0
2019/04/11,03:40,1406,0
2019/04/11,03:45,1402,0
2019/04/11,03:50,1410,0
2019/04/11,03:55,1381,0
2019/04/11,04:00,1388,0
2019/04/11,04:05,1405,0
2019/04/11,04:10,1398,0
2019/04/11,04:15,1402,0
2019/04/11,04:20,1397,0
2019/04/11,04:25,1401,0
2019/04/11,04:30,1394,0
2019/04/11,04:35,1398,0
2019/04/11,04:40,1393,0
2019/04/11,04:45,1390,0
2019/04/11,04:50,1392,0
2019/04/11,04:55,1393,0
2019/04/11,05:00,1393,0
2019/04/11,05:05,1402,0
2019/04/11,05:10,1416,0
2019/04/11,05:15,1420,0
2019/04/11,05:20,1428,0
2019/04/11,05:25,1425,0
2019/04/11,05:30,1423,0
2019/04/11,05:35,1427,0
2019/04/11,05:40,1427,0
2019/04/11,05:45,1421,0
2019/04/11,05:50,1420,1
2019/04/11,05:55,1418,4
2019/04/11,06:00,1439,10
2019/04/11,06:05,1468,17
2019/04/11,06:10,1476,25
2019/04/11,06:15,1481,35
2019/04/11,06:20,1491,44
2019/04/11,06:25,1503,51
2019/04/11,06:30,1530,59
2019/04/11,06:35,1553,73
2019/04/11,06:40,1572,84
2019/04/11,06:45,1556,101
2019/04/11,06:50,1572,117
2019/04/11,06:55,1564,131
2019/04/11,07:00,1566,143
2019/04/11,07:05,1570,157
2019/04/11,07:10,1569,175
2019/04/11,07:15,1582,200
2019/04/11,07:20,1570,219
