2020/02/17 09:39 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2615,14:00〜15:00,08月26日,07:38,16,86
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2252,14:00〜15:00,08月26日,07:38
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2261,18:00〜19:00,08月26日,07:38,11,90
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2039,18:00〜19:00,08月26日,07:38
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2019/08/26,00:00,1113,1118,83,1334
2019/08/26,01:00,1058,1064,79,1333
2019/08/26,02:00,1051,1054,78,1350
2019/08/26,03:00,1074,1087,79,1362
2019/08/26,04:00,1095,1122,80,1375
2019/08/26,05:00,1133,1136,82,1376
2019/08/26,06:00,1232,1227,84,1475
2019/08/26,07:00,1444,1446,86,1671
2019/08/26,08:00,1769,1804,84,2096
2019/08/26,09:00,1989,2066,83,2399
2019/08/26,10:00,2071,2145,83,2492
2019/08/26,11:00,2123,2197,83,2551
2019/08/26,12:00,2032,2086,84,2423
2019/08/26,13:00,2163,2207,84,2565
2019/08/26,14:00,2196,2252,84,2615
2019/08/26,15:00,2167,2209,84,2565
2019/08/26,16:00,2147,2168,86,2484
2019/08/26,17:00,2017,2101,86,2332
2019/08/26,18:00,1954,2039,86,2261
2019/08/26,19:00,1862,1940,84,2224
2019/08/26,20:00,1746,1799,84,2089
2019/08/26,21:00,1664,1709,84,1985
2019/08/26,22:00,1605,1617,85,1878
2019/08/26,23:00,1511,1537,84,1801
最大使用率(%),時間帯
86,18:00〜19:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2483,11:00〜12:00,08月26日,16:32,17,86
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2127,11:00〜12:00,08月26日,16:32
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2445,14:00〜15:00,08月26日,16:32,16,86
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2101,14:00〜15:00,08月26日,16:32
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2019/08/26,00:00,1164,0
2019/08/26,00:05,1133,0
2019/08/26,00:10,1139,0
2019/08/26,00:15,1136,0
2019/08/26,00:20,1138,0
2019/08/26,00:25,1126,0
2019/08/26,00:30,1116,0
2019/08/26,00:35,1116,0
2019/08/26,00:40,1103,0
2019/08/26,00:45,1095,0
2019/08/26,00:50,1065,0
2019/08/26,00:55,1056,0
2019/08/26,01:00,1056,0
2019/08/26,01:05,1062,0
2019/08/26,01:10,1070,0
2019/08/26,01:15,1067,0
2019/08/26,01:20,1054,0
2019/08/26,01:25,1051,0
2019/08/26,01:30,1054,0
2019/08/26,01:35,1055,0
2019/08/26,01:40,1055,0
2019/08/26,01:45,1060,0
2019/08/26,01:50,1055,0
2019/08/26,01:55,1043,0
2019/08/26,02:00,1044,0
2019/08/26,02:05,1023,0
2019/08/26,02:10,1023,0
2019/08/26,02:15,1036,0
2019/08/26,02:20,1040,0
2019/08/26,02:25,1046,0
2019/08/26,02:30,1049,0
2019/08/26,02:35,1052,0
2019/08/26,02:40,1065,0
2019/08/26,02:45,1061,0
2019/08/26,02:50,1057,0
2019/08/26,02:55,1066,0
2019/08/26,03:00,1072,0
2019/08/26,03:05,1073,0
2019/08/26,03:10,1062,0
2019/08/26,03:15,1062,0
2019/08/26,03:20,1065,0
2019/08/26,03:25,1059,0
2019/08/26,03:30,1068,0
2019/08/26,03:35,1080,0
2019/08/26,03:40,1079,0
2019/08/26,03:45,1088,0
2019/08/26,03:50,1090,0
2019/08/26,03:55,1075,0
2019/08/26,04:00,1090,0
2019/08/26,04:05,1098,0
2019/08/26,04:10,1097,0
2019/08/26,04:15,1095,0
2019/08/26,04:20,1096,0
2019/08/26,04:25,1086,0
2019/08/26,04:30,1084,0
2019/08/26,04:35,1076,0
2019/08/26,04:40,1095,0
2019/08/26,04:45,1090,0
2019/08/26,04:50,1093,0
2019/08/26,04:55,1103,0
2019/08/26,05:00,1112,0
2019/08/26,05:05,1124,0
2019/08/26,05:10,1137,0
2019/08/26,05:15,1145,0
2019/08/26,05:20,1140,0
2019/08/26,05:25,1131,0
2019/08/26,05:30,1128,0
