2020/02/17 09:42 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
1785,18:00〜19:00,09月15日,09:31,12,89
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1591,18:00〜19:00,09月15日,09:31
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1785,18:00〜19:00,09月15日,09:31,12,89
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1591,18:00〜19:00,09月15日,09:31
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2019/09/15,00:00,1147,1146,86,1329
2019/09/15,01:00,1091,1093,86,1266
2019/09/15,02:00,1084,1085,86,1257
2019/09/15,03:00,1101,1105,86,1281
2019/09/15,04:00,1101,1115,85,1293
2019/09/15,05:00,1071,1100,84,1274
2019/09/15,06:00,1068,1075,85,1259
2019/09/15,07:00,1146,1129,82,1392
2019/09/15,08:00,1248,1220,81,1545
2019/09/15,09:00,1357,1332,82,1664
2019/09/15,10:00,1425,1402,83,1727
2019/09/15,11:00,1462,1472,83,1766
2019/09/15,12:00,1495,1533,82,1826
2019/09/15,13:00,1521,1556,83,1835
2019/09/15,14:00,1533,1565,82,1866
2019/09/15,15:00,1537,1565,82,1865
2019/09/15,16:00,1544,1566,83,1866
2019/09/15,17:00,1544,1585,86,1787
2019/09/15,18:00,1573,1591,88,1785
2019/09/15,19:00,1524,1553,85,1802
2019/09/15,20:00,1463,1491,82,1777
2019/09/15,21:00,1389,1423,82,1697
2019/09/15,22:00,1312,1340,82,1599
2019/09/15,23:00,1256,1272,83,1516
最大使用率(%),時間帯
88,18:00〜19:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2429,14:00〜15:00,09月15日,17:19,15,87
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2106,14:00〜15:00,09月15日,17:19
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2223,17:00〜18:00,09月15日,17:19,9,91
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2032,17:00〜18:00,09月15日,17:19
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2019/09/15,00:00,1173,0
2019/09/15,00:05,1163,0
2019/09/15,00:10,1179,0
2019/09/15,00:15,1167,0
2019/09/15,00:20,1156,0
2019/09/15,00:25,1164,0
2019/09/15,00:30,1157,0
2019/09/15,00:35,1151,0
2019/09/15,00:40,1153,0
2019/09/15,00:45,1139,0
2019/09/15,00:50,1124,0
2019/09/15,00:55,1098,0
2019/09/15,01:00,1104,0
2019/09/15,01:05,1089,0
2019/09/15,01:10,1107,0
2019/09/15,01:15,1103,0
2019/09/15,01:20,1100,0
2019/09/15,01:25,1108,0
2019/09/15,01:30,1104,0
2019/09/15,01:35,1102,0
2019/09/15,01:40,1090,0
2019/09/15,01:45,1087,0
2019/09/15,01:50,1076,0
2019/09/15,01:55,1062,0
2019/09/15,02:00,1060,0
2019/09/15,02:05,1067,0
2019/09/15,02:10,1086,0
2019/09/15,02:15,1095,0
2019/09/15,02:20,1087,0
2019/09/15,02:25,1091,0
2019/09/15,02:30,1085,0
2019/09/15,02:35,1096,0
2019/09/15,02:40,1080,0
2019/09/15,02:45,1078,0
2019/09/15,02:50,1100,0
2019/09/15,02:55,1076,0
2019/09/15,03:00,1074,0
2019/09/15,03:05,1091,0
2019/09/15,03:10,1090,0
2019/09/15,03:15,1109,0
2019/09/15,03:20,1116,0
2019/09/15,03:25,1119,0
2019/09/15,03:30,1113,0
2019/09/15,03:35,1115,0
2019/09/15,03:40,1112,0
2019/09/15,03:45,1094,0
2019/09/15,03:50,1099,0
2019/09/15,03:55,1100,0
2019/09/15,04:00,1099,0
2019/09/15,04:05,1097,0
2019/09/15,04:10,1081,0
2019/09/15,04:15,1087,0
2019/09/15,04:20,1092,0
2019/09/15,04:25,1126,0
2019/09/15,04:30,1120,0
2019/09/15,04:35,1109,0
2019/09/15,04:40,1113,0
2019/09/15,04:45,1115,0
2019/09/15,04:50,1107,0
2019/09/15,04:55,1096,0
2019/09/15,05:00,1098,0
2019/09/15,05:05,1074,0
2019/09/15,05:10,1088,0
2019/09/15,05:15,1089,0
2019/09/15,05:20,1094,0
2019/09/15,05:25,1093,0
2019/09/15,05:30,1077,0
2019/09/15,05:35,1074,0
2019/09/15,05:40,1062,0
2019/09/15,05:45,1056,0
2019/09/15,05:50,1041,0
2019/09/15,05:55,1031,0
2019/09/15,06:00,1051,1
2019/09/15,06:05,1086,3
2019/09/15,06:10,1086,8
2019/09/15,06:15,1083,14
2019/09/15,06:20,1063,22
2019/09/15,06:25,1072,31
2019/09/15,06:30,1075,41
2019/09/15,06:35,1079,52
2019/09/15,06:40,1078,64
2019/09/15,06:45,1070,77
