2020/02/17 09:17 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
1684,19:00〜20:00,04月07日,07:28,30,77
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1299,19:00〜20:00,04月07日,07:28
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1684,19:00〜20:00,04月07日,07:28,30,77
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1299,19:00〜20:00,04月07日,07:28
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2019/04/07,00:00,1108,1110,70,1574
2019/04/07,01:00,1097,1098,70,1556
2019/04/07,02:00,1118,1121,71,1581
2019/04/07,03:00,1142,1146,71,1612
2019/04/07,04:00,1143,1148,71,1616
2019/04/07,05:00,1123,1113,72,1570
2019/04/07,06:00,1091,1080,71,1535
2019/04/07,07:00,1095,1068,73,1495
2019/04/07,08:00,1134,1105,72,1584
2019/04/07,09:00,1154,1145,70,1654
2019/04/07,10:00,1136,1140,67,1699
2019/04/07,11:00,1128,1145,66,1713
2019/04/07,12:00,1130,1137,67,1696
2019/04/07,13:00,1114,1131,68,1650
2019/04/07,14:00,1102,1125,67,1648
2019/04/07,15:00,1099,1124,70,1568
2019/04/07,16:00,1118,1142,73,1525
2019/04/07,17:00,1174,1190,75,1560
2019/04/07,18:00,1259,1256,77,1645
2019/04/07,19:00,1264,1299,75,1684
2019/04/07,20:00,1249,1277,75,1657
2019/04/07,21:00,1203,1242,75,1613
2019/04/07,22:00,1132,1188,73,1556
2019/04/07,23:00,1103,1160,73,1520
最大使用率(%),時間帯
77,18:00〜19:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2090,10:00〜11:00,04月07日,17:35,25,80
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1671,10:00〜11:00,04月07日,17:35
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1994,18:00〜19:00,04月07日,17:35,23,81
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1625,18:00〜19:00,04月07日,17:35
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2019/04/07,00:00,1157,0
2019/04/07,00:05,1150,0
2019/04/07,00:10,1137,0
2019/04/07,00:15,1105,0
2019/04/07,00:20,1111,0
2019/04/07,00:25,1114,0
2019/04/07,00:30,1108,0
2019/04/07,00:35,1106,0
2019/04/07,00:40,1097,0
2019/04/07,00:45,1086,0
2019/04/07,00:50,1057,0
2019/04/07,00:55,1069,0
2019/04/07,01:00,1065,0
2019/04/07,01:05,1071,0
2019/04/07,01:10,1084,0
2019/04/07,01:15,1100,0
2019/04/07,01:20,1094,0
2019/04/07,01:25,1101,0
2019/04/07,01:30,1098,0
2019/04/07,01:35,1101,0
2019/04/07,01:40,1097,0
2019/04/07,01:45,1102,0
2019/04/07,01:50,1112,0
2019/04/07,01:55,1110,0
2019/04/07,02:00,1092,0
2019/04/07,02:05,1102,0
2019/04/07,02:10,1109,0
2019/04/07,02:15,1112,0
2019/04/07,02:20,1120,0
2019/04/07,02:25,1113,0
2019/04/07,02:30,1109,0
2019/04/07,02:35,1113,0
2019/04/07,02:40,1115,0
2019/04/07,02:45,1120,0
2019/04/07,02:50,1133,0
2019/04/07,02:55,1131,0
2019/04/07,03:00,1139,0
2019/04/07,03:05,1137,0
2019/04/07,03:10,1144,0
2019/04/07,03:15,1141,0
2019/04/07,03:20,1129,0
2019/04/07,03:25,1133,0
2019/04/07,03:30,1125,0
2019/04/07,03:35,1147,0
2019/04/07,03:40,1151,0
2019/04/07,03:45,1142,0
2019/04/07,03:50,1149,0
