2020/02/17 09:33 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
1688,19:00〜20:00,07月14日,07:12,26,80
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1343,19:00〜20:00,07月14日,07:12
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1688,19:00〜20:00,07月14日,07:12,26,80
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1343,19:00〜20:00,07月14日,07:12
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2019/07/14,00:00,1088,1090,79,1385
2019/07/14,01:00,1039,1042,78,1324
2019/07/14,02:00,1051,1055,78,1340
2019/07/14,03:00,1067,1071,78,1361
2019/07/14,04:00,1074,1076,78,1368
2019/07/14,05:00,1050,1058,78,1344
2019/07/14,06:00,1034,1029,79,1310
2019/07/14,07:00,1064,1076,78,1367
2019/07/14,08:00,1147,1143,79,1446
2019/07/14,09:00,1211,1230,78,1555
2019/07/14,10:00,1259,1269,78,1605
2019/07/14,11:00,1279,1268,80,1604
2019/07/14,12:00,1303,1267,81,1601
2019/07/14,13:00,1276,1263,80,1597
2019/07/14,14:00,1270,1258,80,1590
2019/07/14,15:00,1269,1255,80,1587
2019/07/14,16:00,1291,1264,81,1599
2019/07/14,17:00,1328,1302,81,1646
2019/07/14,18:00,1354,1328,81,1678
2019/07/14,19:00,1359,1343,80,1688
2019/07/14,20:00,1322,1306,80,1651
2019/07/14,21:00,1269,1246,81,1576
2019/07/14,22:00,1214,1187,81,1502
2019/07/14,23:00,1162,1137,81,1437
最大使用率(%),時間帯
81,23:00〜24:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2250,14:00〜15:00,07月14日,17:23,22,82
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1839,14:00〜15:00,07月14日,17:23
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1533,07:00〜08:00,07月14日,17:23,20,83
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1274,07:00〜08:00,07月14日,17:23
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2019/07/14,00:00,1122,0
2019/07/14,00:05,1120,0
2019/07/14,00:10,1124,0
2019/07/14,00:15,1100,0
2019/07/14,00:20,1093,0
2019/07/14,00:25,1083,0
2019/07/14,00:30,1085,0
2019/07/14,00:35,1097,0
2019/07/14,00:40,1087,0
2019/07/14,00:45,1065,0
2019/07/14,00:50,1052,0
2019/07/14,00:55,1044,0
2019/07/14,01:00,1055,0
2019/07/14,01:05,1054,0
2019/07/14,01:10,1050,0
2019/07/14,01:15,1051,0
2019/07/14,01:20,1044,0
2019/07/14,01:25,1034,0
2019/07/14,01:30,1036,0
2019/07/14,01:35,1025,0
2019/07/14,01:40,1022,0
2019/07/14,01:45,1026,0
2019/07/14,01:50,1030,0
2019/07/14,01:55,1034,0
2019/07/14,02:00,1036,0
2019/07/14,02:05,1045,0
2019/07/14,02:10,1051,0
2019/07/14,02:15,1046,0
2019/07/14,02:20,1042,0
2019/07/14,02:25,1035,0
2019/07/14,02:30,1035,0
2019/07/14,02:35,1045,0
2019/07/14,02:40,1055,0
2019/07/14,02:45,1058,0
2019/07/14,02:50,1063,0
2019/07/14,02:55,1072,0
2019/07/14,03:00,1069,0
2019/07/14,03:05,1055,0
2019/07/14,03:10,1073,0
2019/07/14,03:15,1078,0
2019/07/14,03:20,1060,0
2019/07/14,03:25,1057,0
2019/07/14,03:30,1057,0
