2020/02/17 09:41 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2725,13:00〜14:00,09月12日,07:41,13,89
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2412,13:00〜14:00,09月12日,07:41
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2702,14:00〜15:00,09月12日,07:41,12,89
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2402,14:00〜15:00,09月12日,07:41
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2019/09/12,00:00,1501,1497,76,1971
2019/09/12,01:00,1426,1427,76,1875
2019/09/12,02:00,1390,1391,73,1913
2019/09/12,03:00,1371,1378,72,1912
2019/09/12,04:00,1382,1376,74,1857
2019/09/12,05:00,1394,1399,75,1859
2019/09/12,06:00,1462,1481,80,1835
2019/09/12,07:00,1644,1686,82,2004
2019/09/12,08:00,1916,2028,75,2553
2019/09/12,09:00,2121,2263,83,2563
2019/09/12,10:00,2163,2350,81,2660
2019/09/12,11:00,2199,2380,82,2694
2019/09/12,12:00,2065,2277,80,2577
2019/09/12,13:00,2193,2412,81,2725
2019/09/12,14:00,2177,2402,81,2702
2019/09/12,15:00,2143,2357,80,2666
2019/09/12,16:00,2092,2299,80,2603
2019/09/12,17:00,2002,2197,80,2501
2019/09/12,18:00,1967,2175,79,2478
2019/09/12,19:00,1861,2016,80,2322
2019/09/12,20:00,1756,1898,78,2239
2019/09/12,21:00,1677,1786,78,2144
2019/09/12,22:00,1599,1713,77,2071
2019/09/12,23:00,1524,1628,74,2065
最大使用率(%),時間帯
83,09:00〜10:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2402,11:00〜12:00,09月12日,17:25,13,89
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2129,11:00〜12:00,09月12日,17:25
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2402,11:00〜12:00,09月12日,17:25,13,89
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2129,11:00〜12:00,09月12日,17:25
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2019/09/12,00:00,1586,0
2019/09/12,00:05,1570,0
2019/09/12,00:10,1549,0
2019/09/12,00:15,1519,0
2019/09/12,00:20,1520,0
2019/09/12,00:25,1497,0
2019/09/12,00:30,1480,0
2019/09/12,00:35,1469,0
2019/09/12,00:40,1476,0
2019/09/12,00:45,1468,0
2019/09/12,00:50,1458,0
2019/09/12,00:55,1446,0
2019/09/12,01:00,1431,0
2019/09/12,01:05,1448,0
2019/09/12,01:10,1454,0
2019/09/12,01:15,1448,0
2019/09/12,01:20,1451,0
2019/09/12,01:25,1420,0
2019/09/12,01:30,1426,0
2019/09/12,01:35,1415,0
2019/09/12,01:40,1420,0
2019/09/12,01:45,1393,0
2019/09/12,01:50,1397,0
2019/09/12,01:55,1394,0
2019/09/12,02:00,1381,0
2019/09/12,02:05,1388,0
2019/09/12,02:10,1403,0
2019/09/12,02:15,1395,0
2019/09/12,02:20,1393,0
2019/09/12,02:25,1393,0
2019/09/12,02:30,1393,0
2019/09/12,02:35,1387,0
2019/09/12,02:40,1395,0
2019/09/12,02:45,1389,0
2019/09/12,02:50,1382,0
2019/09/12,02:55,1375,0
2019/09/12,03:00,1367,0
2019/09/12,03:05,1375,0
2019/09/12,03:10,1373,0
2019/09/12,03:15,1368,0
2019/09/12,03:20,1366,0
2019/09/12,03:25,1375,0
2019/09/12,03:30,1365,0
2019/09/12,03:35,1359,0
2019/09/12,03:40,1367,0
2019/09/12,03:45,1362,0
2019/09/12,03:50,1372,0
2019/09/12,03:55,1381,0
2019/09/12,04:00,1384,0
2019/09/12,04:05,1384,0
2019/09/12,04:10,1380,0
2019/09/12,04:15,1388,0
2019/09/12,04:20,1376,0
2019/09/12,04:25,1379,0
2019/09/12,04:30,1377,0
2019/09/12,04:35,1391,0
2019/09/12,04:40,1385,0
2019/09/12,04:45,1378,0
2019/09/12,04:50,1383,0
2019/09/12,04:55,1366,0
2019/09/12,05:00,1359,0
2019/09/12,05:05,1385,0
2019/09/12,05:10,1383,0
2019/09/12,05:15,1387,0
2019/09/12,05:20,1407,0
2019/09/12,05:25,1394,0
2019/09/12,05:30,1395,0
2019/09/12,05:35,1397,0
2019/09/12,05:40,1394,0
2019/09/12,05:45,1385,0
2019/09/12,05:50,1377,0
2019/09/12,05:55,1375,0
2019/09/12,06:00,1379,2
2019/09/12,06:05,1389,6
2019/09/12,06:10,1383,11
2019/09/12,06:15,1377,16
2019/09/12,06:20,1387,23
2019/09/12,06:25,1406,33
2019/09/12,06:30,1449,44
2019/09/12,06:35,1495,56
2019/09/12,06:40,1519,65
2019/09/12,06:45,1541,75
2019/09/12,06:50,1556,83
2019/09/12,06:55,1574,93
2019/09/12,07:00,1588,111
2019/09/12,07:05,1599,135
2019/09/12,07:10,1604,156
2019/09/12,07:15,1613,165
2019/09/12,07:20,1617,175
2019/09/12,07:25,1624,190
2019/09/12,07:30,1626,206
2019/09/12,07:35,1642,223
2019/09/12,07:40,1658,239
2019/09/12,07:45,1672,251
2019/09/12,07:50,1688,265
2019/09/12,07:55,1682,272
2019/09/12,08:00,1723,278
2019/09/12,08:05,1763,294
2019/09/12,08:10,1785,313
2019/09/12,08:15,1820,320
2019/09/12,08:20,1840,322
2019/09/12,08:25,1879,327
2019/09/12,08:30,1911,328
2019/09/12,08:35,1955,343
2019/09/12,08:40,2000,355
2019/09/12,08:45,2031,349
2019/09/12,08:50,2040,350
2019/09/12,08:55,2066,363
2019/09/12,09:00,2096,361
2019/09/12,09:05,2102,343
2019/09/12,09:10,2089,357
2019/09/12,09:15,2110,391
2019/09/12,09:20,2107,422
2019/09/12,09:25,2108,445
2019/09/12,09:30,2117,460
2019/09/12,09:35,2113,468
2019/09/12,09:40,2119,492
2019/09/12,09:45,2125,506
2019/09/12,09:50,2132,498
2019/09/12,09:55,2127,507
2019/09/12,10:00,2121,513
2019/09/12,10:05,2111,507
2019/09/12,10:10,2128,521
2019/09/12,10:15,2151,515
2019/09/12,10:20,2152,515
2019/09/12,10:25,2163,557
2019/09/12,10:30,2176,578
2019/09/12,10:35,2154,590
2019/09/12,10:40,2164,592
2019/09/12,10:45,2172,574
2019/09/12,10:50,2165,571
2019/09/12,10:55,2181,565
2019/09/12,11:00,2176,541
2019/09/12,11:05,2191,551
2019/09/12,11:10,2214,570
2019/09/12,11:15,2213,570
2019/09/12,11:20,2202,570
2019/09/12,11:25,2203,568
2019/09/12,11:30,2202,579
2019/09/12,11:35,2191,586
2019/09/12,11:40,2192,580
2019/09/12,11:45,2200,567
2019/09/12,11:50,2191,562
2019/09/12,11:55,2183,574
2019/09/12,12:00,2150,566
2019/09/12,12:05,2081,555
