2020/02/17 09:41 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2028,13:00〜14:00,09月07日,07:33,11,90
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1832,13:00〜14:00,09月07日,07:33
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1865,18:00〜19:00,09月07日,07:33,10,91
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1701,18:00〜19:00,09月07日,07:33
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2019/09/07,00:00,1454,1476,89,1625
2019/09/07,01:00,1361,1380,90,1520
2019/09/07,02:00,1325,1330,90,1465
2019/09/07,03:00,1315,1326,90,1460
2019/09/07,04:00,1295,1304,90,1441
2019/09/07,05:00,1265,1283,89,1427
2019/09/07,06:00,1277,1282,86,1483
2019/09/07,07:00,1374,1385,85,1613
2019/09/07,08:00,1540,1558,89,1738
2019/09/07,09:00,1680,1697,89,1882
2019/09/07,10:00,1749,1761,90,1952
2019/09/07,11:00,1795,1803,90,1999
2019/09/07,12:00,1779,1787,90,1980
2019/09/07,13:00,1806,1832,89,2028
2019/09/07,14:00,1802,1819,89,2016
2019/09/07,15:00,1789,1784,91,1977
2019/09/07,16:00,1733,1748,89,1937
2019/09/07,17:00,1669,1691,89,1867
2019/09/07,18:00,1679,1701,90,1865
2019/09/07,19:00,1638,1647,90,1826
2019/09/07,20:00,1562,1572,90,1743
2019/09/07,21:00,1495,1498,90,1661
2019/09/07,22:00,1424,1419,91,1573
2019/09/07,23:00,1357,1351,91,1497
最大使用率(%),時間帯
91,23:00〜24:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
1923,18:00〜19:00,09月07日,17:08,16,86
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1654,18:00〜19:00,09月07日,17:08
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1923,18:00〜19:00,09月07日,17:08,16,86
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1654,18:00〜19:00,09月07日,17:08
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2019/09/07,00:00,1524,0
2019/09/07,00:05,1512,0
2019/09/07,00:10,1486,0
2019/09/07,00:15,1488,0
2019/09/07,00:20,1476,0
2019/09/07,00:25,1458,0
2019/09/07,00:30,1462,0
2019/09/07,00:35,1445,0
2019/09/07,00:40,1435,0
2019/09/07,00:45,1421,0
2019/09/07,00:50,1418,0
2019/09/07,00:55,1416,0
2019/09/07,01:00,1410,0
2019/09/07,01:05,1400,0
2019/09/07,01:10,1398,0
2019/09/07,01:15,1384,0
2019/09/07,01:20,1372,0
2019/09/07,01:25,1378,0
2019/09/07,01:30,1365,0
2019/09/07,01:35,1353,0
2019/09/07,01:40,1349,0
2019/09/07,01:45,1341,0
2019/09/07,01:50,1336,0
2019/09/07,01:55,1337,0
2019/09/07,02:00,1327,0
2019/09/07,02:05,1332,0
2019/09/07,02:10,1337,0
2019/09/07,02:15,1338,0
2019/09/07,02:20,1336,0
2019/09/07,02:25,1327,0
2019/09/07,02:30,1324,0
2019/09/07,02:35,1315,0
2019/09/07,02:40,1325,0
2019/09/07,02:45,1332,0
2019/09/07,02:50,1328,0
2019/09/07,02:55,1325,0
2019/09/07,03:00,1300,0
2019/09/07,03:05,1317,0
2019/09/07,03:10,1320,0
2019/09/07,03:15,1333,0
2019/09/07,03:20,1330,0
2019/09/07,03:25,1318,0
2019/09/07,03:30,1317,0
2019/09/07,03:35,1319,0
2019/09/07,03:40,1317,0
2019/09/07,03:45,1322,0
2019/09/07,03:50,1314,0
2019/09/07,03:55,1311,0
2019/09/07,04:00,1303,0
2019/09/07,04:05,1305,0
2019/09/07,04:10,1299,0
2019/09/07,04:15,1305,0
2019/09/07,04:20,1305,0
2019/09/07,04:25,1301,0
2019/09/07,04:30,1290,0
2019/09/07,04:35,1292,0
2019/09/07,04:40,1297,0
2019/09/07,04:45,1297,0
2019/09/07,04:50,1299,0
2019/09/07,04:55,1296,0
2019/09/07,05:00,1289,0
2019/09/07,05:05,1281,0
2019/09/07,05:10,1274,0
2019/09/07,05:15,1282,0
2019/09/07,05:20,1281,0
2019/09/07,05:25,1268,0
2019/09/07,05:30,1270,0
2019/09/07,05:35,1263,0
2019/09/07,05:40,1258,0
2019/09/07,05:45,1259,0
2019/09/07,05:50,1232,0
2019/09/07,05:55,1234,2
2019/09/07,06:00,1243,6
2019/09/07,06:05,1253,11
2019/09/07,06:10,1247,15
2019/09/07,06:15,1251,19
2019/09/07,06:20,1251,25
2019/09/07,06:25,1272,33
2019/09/07,06:30,1285,43
2019/09/07,06:35,1295,55
2019/09/07,06:40,1296,71
2019/09/07,06:45,1291,88
2019/09/07,06:50,1303,101
2019/09/07,06:55,1311,113
2019/09/07,07:00,1328,130
2019/09/07,07:05,1343,147
2019/09/07,07:10,1340,158
2019/09/07,07:15,1350,165
2019/09/07,07:20,1352,173
