2020/02/17 09:32 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2358,14:00〜15:00,07月05日,07:29,19,84
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1985,14:00〜15:00,07月05日,07:29
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2237,16:00〜17:00,07月05日,07:29,17,86
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1919,16:00〜17:00,07月05日,07:29
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2019/07/05,00:00,1382,1382,85,1628
2019/07/05,01:00,1311,1313,85,1549
2019/07/05,02:00,1289,1300,84,1538
2019/07/05,03:00,1309,1325,84,1561
2019/07/05,04:00,1308,1336,83,1573
2019/07/05,05:00,1292,1330,82,1572
2019/07/05,06:00,1350,1376,82,1653
2019/07/05,07:00,1492,1495,84,1771
2019/07/05,08:00,1749,1725,85,2051
2019/07/05,09:00,1918,1906,85,2268
2019/07/05,10:00,1946,1944,84,2315
2019/07/05,11:00,1947,1964,83,2338
2019/07/05,12:00,1829,1842,84,2191
2019/07/05,13:00,1940,1961,83,2333
2019/07/05,14:00,1934,1985,82,2358
2019/07/05,15:00,1892,1943,82,2313
2019/07/05,16:00,1859,1919,83,2237
2019/07/05,17:00,1750,1812,81,2155
2019/07/05,18:00,1700,1761,81,2094
2019/07/05,19:00,1660,1725,81,2051
2019/07/05,20:00,1591,1653,81,1964
2019/07/05,21:00,1525,1596,80,1904
2019/07/05,22:00,1472,1544,78,1895
2019/07/05,23:00,1411,1475,77,1830
最大使用率(%),時間帯
85,09:00〜10:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
1957,11:00〜12:00,07月05日,16:56,25,80
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1566,11:00〜12:00,07月05日,16:56
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1957,11:00〜12:00,07月05日,16:56,25,80
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1566,11:00〜12:00,07月05日,16:56
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2019/07/05,00:00,1451,0
2019/07/05,00:05,1443,0
2019/07/05,00:10,1416,0
2019/07/05,00:15,1393,0
2019/07/05,00:20,1396,0
2019/07/05,00:25,1396,0
2019/07/05,00:30,1387,0
2019/07/05,00:35,1381,0
2019/07/05,00:40,1367,0
2019/07/05,00:45,1359,0
2019/07/05,00:50,1340,0
2019/07/05,00:55,1341,0
2019/07/05,01:00,1331,0
2019/07/05,01:05,1337,0
2019/07/05,01:10,1339,0
2019/07/05,01:15,1329,0
2019/07/05,01:20,1311,0
2019/07/05,01:25,1287,0
2019/07/05,01:30,1297,0
2019/07/05,01:35,1315,0
2019/07/05,01:40,1319,0
2019/07/05,01:45,1310,0
2019/07/05,01:50,1294,0
2019/07/05,01:55,1304,0
2019/07/05,02:00,1300,0
2019/07/05,02:05,1281,0
2019/07/05,02:10,1299,0
2019/07/05,02:15,1301,0
2019/07/05,02:20,1291,0
2019/07/05,02:25,1289,0
2019/07/05,02:30,1284,0
2019/07/05,02:35,1281,0
2019/07/05,02:40,1280,0
2019/07/05,02:45,1288,0
2019/07/05,02:50,1302,0
2019/07/05,02:55,1289,0
2019/07/05,03:00,1298,0
2019/07/05,03:05,1303,0
2019/07/05,03:10,1307,0
2019/07/05,03:15,1311,0
2019/07/05,03:20,1318,0
