2020/02/17 09:40 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2291,14:00〜15:00,08月28日,08:25,13,89
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2030,14:00〜15:00,08月28日,08:25
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2232,09:00〜10:00,08月28日,08:25,13,89
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1981,09:00〜10:00,08月28日,08:25
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2019/08/28,00:00,1385,1380,81,1707
2019/08/28,01:00,1318,1320,78,1685
2019/08/28,02:00,1307,1299,80,1639
2019/08/28,03:00,1323,1314,81,1631
2019/08/28,04:00,1332,1325,81,1642
2019/08/28,05:00,1347,1346,81,1667
2019/08/28,06:00,1419,1416,81,1745
2019/08/28,07:00,1591,1558,84,1904
2019/08/28,08:00,1855,1815,90,2051
2019/08/28,09:00,2018,1981,90,2232
2019/08/28,10:00,2043,1996,91,2254
2019/08/28,11:00,2060,2016,91,2275
2019/08/28,12:00,1932,1894,90,2139
2019/08/28,13:00,2051,2022,90,2282
2019/08/28,14:00,2048,2030,89,2291
2019/08/28,15:00,2002,1982,89,2238
2019/08/28,16:00,1968,1996,87,2252
2019/08/28,17:00,1881,1918,87,2165
2019/08/28,18:00,1851,1876,87,2117
2019/08/28,19:00,1772,1772,88,2003
2019/08/28,20:00,1677,1669,89,1889
2019/08/28,21:00,1625,1607,89,1826
2019/08/28,22:00,1568,1543,89,1771
2019/08/28,23:00,1513,1475,87,1734
最大使用率(%),時間帯
91,11:00〜12:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2559,14:00〜15:00,08月28日,18:01,14,88
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2252,14:00〜15:00,08月28日,18:01
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2559,14:00〜15:00,08月28日,18:01,14,88
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2252,14:00〜15:00,08月28日,18:01
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2019/08/28,00:00,1431,0
2019/08/28,00:05,1420,0
2019/08/28,00:10,1401,0
2019/08/28,00:15,1392,0
2019/08/28,00:20,1388,0
2019/08/28,00:25,1399,0
2019/08/28,00:30,1391,0
2019/08/28,00:35,1387,0
2019/08/28,00:40,1360,0
2019/08/28,00:45,1350,0
2019/08/28,00:50,1366,0
2019/08/28,00:55,1352,0
2019/08/28,01:00,1354,0
2019/08/28,01:05,1338,0
2019/08/28,01:10,1331,0
2019/08/28,01:15,1329,0
2019/08/28,01:20,1317,0
2019/08/28,01:25,1323,0
2019/08/28,01:30,1306,0
2019/08/28,01:35,1317,0
2019/08/28,01:40,1304,0
2019/08/28,01:45,1294,0
2019/08/28,01:50,1299,0
2019/08/28,01:55,1308,0
2019/08/28,02:00,1314,0
2019/08/28,02:05,1309,0
2019/08/28,02:10,1292,0
2019/08/28,02:15,1302,0
2019/08/28,02:20,1304,0
2019/08/28,02:25,1314,0
2019/08/28,02:30,1290,0
2019/08/28,02:35,1303,0
2019/08/28,02:40,1302,0
2019/08/28,02:45,1302,0
2019/08/28,02:50,1307,0
2019/08/28,02:55,1304,0
2019/08/28,03:00,1313,0
