2020/02/17 09:34 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2537,14:00〜15:00,07月23日,07:24,13,88
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2241,14:00〜15:00,07月23日,07:24
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2537,14:00〜15:00,07月23日,07:24,13,88
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2241,14:00〜15:00,07月23日,07:24
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2019/07/23,00:00,1382,1387,78,1778
2019/07/23,01:00,1304,1329,76,1724
2019/07/23,02:00,1285,1316,75,1721
2019/07/23,03:00,1306,1332,76,1710
2019/07/23,04:00,1312,1337,77,1708
2019/07/23,05:00,1307,1330,76,1724
2019/07/23,06:00,1361,1387,75,1815
2019/07/23,07:00,1515,1547,76,1986
2019/07/23,08:00,1817,1826,80,2268
2019/07/23,09:00,2046,2050,88,2326
2019/07/23,10:00,2118,2116,88,2399
2019/07/23,11:00,2161,2142,89,2430
2019/07/23,12:00,2069,2054,89,2327
2019/07/23,13:00,2170,2208,87,2505
2019/07/23,14:00,2195,2241,87,2537
2019/07/23,15:00,2173,2185,88,2479
2019/07/23,16:00,2169,2154,89,2439
2019/07/23,17:00,2054,2035,89,2307
2019/07/23,18:00,1974,1965,89,2227
2019/07/23,19:00,1900,1904,88,2158
2019/07/23,20:00,1799,1806,73,2448
2019/07/23,21:00,1713,1714,73,2341
2019/07/23,22:00,1643,1648,72,2267
2019/07/23,23:00,1559,1563,71,2194
最大使用率(%),時間帯
89,18:00〜19:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2625,14:00〜15:00,07月23日,16:59,15,87
