2023/4/21 8:00 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
414,11:00〜12:00,4月20日,11:16,26,79
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
329,11:00〜12:00,4月20日,11:16
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
355,18:00〜19:00,4月20日,17:46,13,88
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
314,18:00〜19:00,4月20日,17:46
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/4/20,0:00,261,260,85,305
2023/4/20,1:00,267,266,86,310
2023/4/20,2:00,288,287,87,329
2023/4/20,3:00,305,301,88,346
2023/4/20,4:00,307,303,87,349
2023/4/20,5:00,301,299,87,346
2023/4/20,6:00,290,291,83,348
2023/4/20,7:00,281,281,80,349
2023/4/20,8:00,306,298,82,371
2023/4/20,9:00,324,320,82,393
2023/4/20,10:00,327,329,81,403
2023/4/20,11:00,329,329,79,414
2023/4/20,12:00,313,311,77,405
2023/4/20,13:00,328,320,78,419
2023/4/20,14:00,328,323,78,415
2023/4/20,15:00,323,320,79,405
2023/4/20,16:00,321,319,84,381
2023/4/20,17:00,307,311,86,355
2023/4/20,18:00,304,314,85,355
2023/4/20,19:00,296,297,84,349
2023/4/20,20:00,284,286,83,341
2023/4/20,21:00,275,276,80,341
2023/4/20,22:00,271,268,80,337
2023/4/20,23:00,263,261,79,331
最大使用率(%),時間帯
88,3:00〜4:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
388,11:00〜12:00,4月21日,7:46,18,84
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
330,11:00〜12:00,4月20日,23:16
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
335,18:00〜19:00,4月21日,7:46,10,91
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
306,18:00〜19:00,4月21日,7:46
DATE,TIME,当日実績（５分間隔値）(万kW),太陽光発電実績（５分間隔値）(万kW)
2023/4/20,0:00,257,0
2023/4/20,0:05,258,0
2023/4/20,0:10,257,0
2023/4/20,0:15,259,0
2023/4/20,0:20,259,0
2023/4/20,0:25,258,0
2023/4/20,0:30,255,0
2023/4/20,0:35,257,0
2023/4/20,0:40,256,0
2023/4/20,0:45,258,0
2023/4/20,0:50,259,0
2023/4/20,0:55,259,0
2023/4/20,1:00,256,0
2023/4/20,1:05,256,0
2023/4/20,1:10,258,0
2023/4/20,1:15,262,0
2023/4/20,1:20,263,0
2023/4/20,1:25,261,0
2023/4/20,1:30,262,0
2023/4/20,1:35,264,0
2023/4/20,1:40,264,0
2023/4/20,1:45,269,0
2023/4/20,1:50,272,0
2023/4/20,1:55,272,0
2023/4/20,2:00,273,0
2023/4/20,2:05,276,0
2023/4/20,2:10,275,0
2023/4/20,2:15,281,0
2023/4/20,2:20,284,0
2023/4/20,2:25,286,0
2023/4/20,2:30,283,0
2023/4/20,2:35,285,0
2023/4/20,2:40,288,0
2023/4/20,2:45,291,0
2023/4/20,2:50,294,0
2023/4/20,2:55,295,0
2023/4/20,3:00,293,0
2023/4/20,3:05,296,0
2023/4/20,3:10,297,0
2023/4/20,3:15,299,0
2023/4/20,3:20,303,0
2023/4/20,3:25,305,0
2023/4/20,3:30,304,0
2023/4/20,3:35,304,0
2023/4/20,3:40,304,0
2023/4/20,3:45,307,0
2023/4/20,3:50,307,0
2023/4/20,3:55,307,0
2023/4/20,4:00,306,0
2023/4/20,4:05,305,0
2023/4/20,4:10,304,0
2023/4/20,4:15,305,0
2023/4/20,4:20,307,0
2023/4/20,4:25,308,0
2023/4/20,4:30,308,0
2023/4/20,4:35,306,0
2023/4/20,4:40,309,0
2023/4/20,4:45,306,0
2023/4/20,4:50,304,0
2023/4/20,4:55,305,0
2023/4/20,5:00,304,0
2023/4/20,5:05,305,0
2023/4/20,5:10,302,0
2023/4/20,5:15,303,0
2023/4/20,5:20,306,0
2023/4/20,5:25,305,1
2023/4/20,5:30,302,1
2023/4/20,5:35,300,1
2023/4/20,5:40,296,2
2023/4/20,5:45,296,3
2023/4/20,5:50,294,4
2023/4/20,5:55,293,5
2023/4/20,6:00,291,6
2023/4/20,6:05,291,7
2023/4/20,6:10,291,8
2023/4/20,6:15,289,9
2023/4/20,6:20,290,10
2023/4/20,6:25,291,12
2023/4/20,6:30,289,14
2023/4/20,6:35,286,16
2023/4/20,6:40,287,18
2023/4/20,6:45,286,20
2023/4/20,6:50,286,22
2023/4/20,6:55,285,22
2023/4/20,7:00,282,25
2023/4/20,7:05,279,28
2023/4/20,7:10,278,29
2023/4/20,7:15,275,31
2023/4/20,7:20,274,34
2023/4/20,7:25,272,35
2023/4/20,7:30,275,36
2023/4/20,7:35,277,38
2023/4/20,7:40,277,40
2023/4/20,7:45,281,44
2023/4/20,7:50,283,47
2023/4/20,7:55,287,49
2023/4/20,8:00,288,50
2023/4/20,8:05,289,52
2023/4/20,8:10,294,52
2023/4/20,8:15,296,55
2023/4/20,8:20,296,55
2023/4/20,8:25,299,58
2023/4/20,8:30,307,63
2023/4/20,8:35,307,61
2023/4/20,8:40,306,62
2023/4/20,8:45,310,65
2023/4/20,8:50,312,66
2023/4/20,8:55,312,68
2023/4/20,9:00,311,68
2023/4/20,9:05,315,72
2023/4/20,9:10,315,72
2023/4/20,9:15,321,78
2023/4/20,9:20,322,78
2023/4/20,9:25,321,80
2023/4/20,9:30,324,81
2023/4/20,9:35,322,80
2023/4/20,9:40,323,81
2023/4/20,9:45,325,78
2023/4/20,9:50,327,81
2023/4/20,9:55,328,80
2023/4/20,10:00,330,82
2023/4/20,10:05,327,83
2023/4/20,10:10,324,83
2023/4/20,10:15,324,85
2023/4/20,10:20,329,88
2023/4/20,10:25,324,87
2023/4/20,10:30,327,89
2023/4/20,10:35,325,91
2023/4/20,10:40,329,94
2023/4/20,10:45,327,93
2023/4/20,10:50,325,93
2023/4/20,10:55,326,96
2023/4/20,11:00,325,96
2023/4/20,11:05,325,97
2023/4/20,11:10,324,95
2023/4/20,11:15,329,96
2023/4/20,11:20,331,97
2023/4/20,11:25,330,98
2023/4/20,11:30,328,95
2023/4/20,11:35,325,95
2023/4/20,11:40,324,92
2023/4/20,11:45,330,98
