2023/2/9 8:00 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
520,9:00〜10:00,2月8日,8:46,17,85
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
444,9:00〜10:00,2月8日,8:16
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
474,14:00〜15:00,2月8日,16:46,15,86
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
412,14:00〜15:00,2月8日,16:46
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/2/8,0:00,341,338,82,414
2023/2/8,1:00,352,345,84,415
2023/2/8,2:00,372,366,85,433
2023/2/8,3:00,386,381,85,453
2023/2/8,4:00,386,382,84,455
2023/2/8,5:00,386,377,85,454
2023/2/8,6:00,389,381,83,465
2023/2/8,7:00,393,390,81,479
2023/2/8,8:00,413,422,83,492
2023/2/8,9:00,427,444,82,520
2023/2/8,10:00,422,434,82,512
2023/2/8,11:00,420,407,83,506
2023/2/8,12:00,401,385,86,464
2023/2/8,13:00,413,403,87,471
2023/2/8,14:00,412,412,86,474
2023/2/8,15:00,406,412,85,477
2023/2/8,16:00,407,413,83,485
2023/2/8,17:00,407,414,84,485
2023/2/8,18:00,409,410,83,489
2023/2/8,19:00,396,392,80,494
2023/2/8,20:00,386,379,78,490
2023/2/8,21:00,372,369,75,490
2023/2/8,22:00,364,363,74,490
2023/2/8,23:00,364,357,73,494
最大使用率(%),時間帯
87,13:00〜14:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
525,9:00〜10:00,2月9日,7:46,17,85
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
450,9:00〜10:00,2月9日,7:46
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
505,8:00〜9:00,2月9日,7:46,14,87
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
441,8:00〜9:00,2月9日,7:46
DATE,TIME,当日実績（５分間隔値）(万kW),太陽光発電実績（５分間隔値）(万kW)
2023/2/8,0:00,340,0
2023/2/8,0:05,342,0
2023/2/8,0:10,340,0
2023/2/8,0:15,338,0
2023/2/8,0:20,335,0
2023/2/8,0:25,335,0
2023/2/8,0:30,335,0
2023/2/8,0:35,339,0
2023/2/8,0:40,338,0
2023/2/8,0:45,339,0
2023/2/8,0:50,339,0
2023/2/8,0:55,341,0
2023/2/8,1:00,341,0
2023/2/8,1:05,344,0
2023/2/8,1:10,343,0
2023/2/8,1:15,343,0
2023/2/8,1:20,344,0
