2023/6/5 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4338,15:00〜16:00,6/5,23:50,22,82

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3568,15:00〜16:00,6/5,23:50

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2360,2:00〜3:00,6/5,23:50,15,86

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2053,2:00〜3:00,6/5,23:50

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/6/5,0:00,2167,2158,85,2541
2023/6/5,1:00,2065,2060,85,2415
2023/6/5,2:00,2050,2053,86,2360
2023/6/5,3:00,2095,2094,86,2420
2023/6/5,4:00,2120,2123,86,2461
2023/6/5,5:00,2116,2151,84,2513
2023/6/5,6:00,2220,2263,84,2641
2023/6/5,7:00,2475,2488,85,2902
2023/6/5,8:00,2878,2879,85,3383
2023/6/5,9:00,3198,3227,84,3794
2023/6/5,10:00,3333,3378,84,3964
2023/6/5,11:00,3419,3434,83,4092
2023/6/5,12:00,3356,3352,82,4059
2023/6/5,13:00,3578,3522,82,4343
2023/6/5,14:00,3592,3529,82,4375
2023/6/5,15:00,3528,3568,81,4338
2023/6/5,16:00,3362,3515,82,4100
2023/6/5,17:00,3242,3307,84,3847
2023/6/5,18:00,3204,3157,85,3762
2023/6/5,19:00,3157,3141,83,3790
2023/6/5,20:00,3006,2980,80,3740
2023/6/5,21:00,2835,2810,76,3725
2023/6/5,22:00,2704,2688,73,3689
2023/6/5,23:00,2560,2538,70,3614

最大使用率(%),時間帯
86,2:00〜3:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4160,14:00〜15:00,6/6,23:50,23,80

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3369,14:00〜15:00,6/6,23:50

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2589,3:00〜4:00,6/6,23:50,15,87

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2256,3:00〜4:00,6/6,23:50

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/6/5,0:00,2236,0,0
2023/6/5,0:05,2228,0,0
2023/6/5,0:10,2226,0,0
2023/6/5,0:15,2206,0,0
2023/6/5,0:20,2200,0,0
2023/6/5,0:25,2180,0,0
2023/6/5,0:30,2165,0,0
2023/6/5,0:35,2146,0,0
2023/6/5,0:40,2131,0,0
2023/6/5,0:45,2119,0,0
2023/6/5,0:50,2102,0,0
2023/6/5,0:55,2094,0,0
2023/6/5,1:00,2085,0,0
2023/6/5,1:05,2080,0,0
2023/6/5,1:10,2072,0,0
2023/6/5,1:15,2053,0,0
2023/6/5,1:20,2054,0,0
2023/6/5,1:25,2058,0,0
2023/6/5,1:30,2058,0,0
2023/6/5,1:35,2055,0,0
2023/6/5,1:40,2051,0,0
2023/6/5,1:45,2059,0,0
2023/6/5,1:50,2036,0,0
2023/6/5,1:55,2036,0,0
2023/6/5,2:00,2047,0,0
2023/6/5,2:05,2047,0,0
2023/6/5,2:10,2039,0,0
2023/6/5,2:15,2033,0,0
2023/6/5,2:20,2039,0,0
2023/6/5,2:25,2038,0,0
2023/6/5,2:30,2047,0,0
2023/6/5,2:35,2045,0,0
2023/6/5,2:40,2041,0,0
2023/6/5,2:45,2045,0,0
2023/6/5,2:50,2061,0,0
2023/6/5,2:55,2052,0,0
2023/6/5,3:00,2062,0,0
2023/6/5,3:05,2066,0,0
2023/6/5,3:10,2080,0,0
2023/6/5,3:15,2070,0,0
2023/6/5,3:20,2084,0,0
2023/6/5,3:25,2080,0,0
2023/6/5,3:30,2093,0,0
2023/6/5,3:35,2097,0,0
2023/6/5,3:40,2096,0,0
2023/6/5,3:45,2110,0,0
2023/6/5,3:50,2101,0,0
2023/6/5,3:55,2107,0,0
2023/6/5,4:00,2111,0,0
2023/6/5,4:05,2122,0,0
2023/6/5,4:10,2112,0,0
2023/6/5,4:15,2116,0,0
2023/6/5,4:20,2112,0,0
2023/6/5,4:25,2128,0,0
2023/6/5,4:30,2106,0,0
2023/6/5,4:35,2113,0,0
2023/6/5,4:40,2104,0,0
2023/6/5,4:45,2105,0,0
2023/6/5,4:50,2106,1,0
2023/6/5,4:55,2092,4,0
2023/6/5,5:00,2097,13,0
2023/6/5,5:05,2111,25,1
2023/6/5,5:10,2122,36,1
2023/6/5,5:15,2112,44,2
2023/6/5,5:20,2114,53,2
2023/6/5,5:25,2110,62,2
2023/6/5,5:30,2104,72,3
2023/6/5,5:35,2100,83,3
2023/6/5,5:40,2103,96,4
2023/6/5,5:45,2102,108,5
2023/6/5,5:50,2115,121,5
2023/6/5,5:55,2119,135,6
2023/6/5,6:00,2125,152,7
2023/6/5,6:05,2157,169,7
2023/6/5,6:10,2161,186,8
2023/6/5,6:15,2173,208,9
2023/6/5,6:20,2185,230,10
2023/6/5,6:25,2193,253,11
2023/6/5,6:30,2200,278,12
2023/6/5,6:35,2230,302,13
2023/6/5,6:40,2224,327,14
2023/6/5,6:45,2244,353,15
2023/6/5,6:50,2275,379,16
2023/6/5,6:55,2282,407,17
2023/6/5,7:00,2302,434,18
2023/6/5,7:05,2373,457,19
2023/6/5,7:10,2377,482,20
2023/6/5,7:15,2397,508,21
2023/6/5,7:20,2419,534,22
2023/6/5,7:25,2442,559,22
2023/6/5,7:30,2452,588,23
2023/6/5,7:35,2498,614,24
2023/6/5,7:40,2522,640,25
2023/6/5,7:45,2544,667,26
2023/6/5,7:50,2567,695,27
2023/6/5,7:55,2620,716,27
2023/6/5,8:00,2650,736,27
2023/6/5,8:05,2715,753,27
2023/6/5,8:10,2760,771,27
2023/6/5,8:15,2775,784,28
2023/6/5,8:20,2797,801,28
2023/6/5,8:25,2847,817,28
2023/6/5,8:30,2872,838,29
2023/6/5,8:35,2911,855,29
2023/6/5,8:40,2943,875,29
2023/6/5,8:45,2981,892,29
2023/6/5,8:50,3014,912,30
2023/6/5,8:55,3048,925,30
2023/6/5,9:00,3069,942,30
2023/6/5,9:05,3111,958,30
2023/6/5,9:10,3130,970,30
2023/6/5,9:15,3155,981,31
2023/6/5,9:20,3170,991,31
2023/6/5,9:25,3165,1004,31
2023/6/5,9:30,3208,1020,31
2023/6/5,9:35,3225,1030,31
2023/6/5,9:40,3232,1048,32
2023/6/5,9:45,3240,1063,32
2023/6/5,9:50,3259,1079,33
2023/6/5,9:55,3270,1095,33
2023/6/5,10:00,3291,1113,33
2023/6/5,10:05,3285,1125,34
2023/6/5,10:10,3276,1140,34
2023/6/5,10:15,3296,1151,34
2023/6/5,10:20,3294,1162,35
2023/6/5,10:25,3305,1178,35
2023/6/5,10:30,3337,1185,35
2023/6/5,10:35,3334,1194,35
2023/6/5,10:40,3345,1205,36
2023/6/5,10:45,3376,1221,36
2023/6/5,10:50,3382,1231,36
2023/6/5,10:55,3398,1238,36
2023/6/5,11:00,3401,1238,36
2023/6/5,11:05,3407,1239,36
2023/6/5,11:10,3407,1243,36
2023/6/5,11:15,3418,1249,36
2023/6/5,11:20,3413,1250,36
2023/6/5,11:25,3435,1247,36
2023/6/5,11:30,3430,1253,36
2023/6/5,11:35,3424,1248,36
2023/6/5,11:40,3406,1246,36
