2023/12/13 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4666,17:00〜18:00,12/13,23:40,27,78

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3669,17:00〜18:00,12/13,23:40

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3138,0:00〜1:00,12/13,23:40,19,84

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2636,0:00〜1:00,12/13,23:40

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/12/13,0:00,2664,2636,84,3138
2023/12/13,1:00,2557,2541,84,3024
2023/12/13,2:00,2546,2546,84,3030
2023/12/13,3:00,2573,2582,83,3075
2023/12/13,4:00,2637,2625,84,3138
2023/12/13,5:00,2779,2759,83,3316
2023/12/13,6:00,3067,3055,83,3680
2023/12/13,7:00,3303,3361,81,4062
2023/12/13,8:00,3513,3542,81,4312
2023/12/13,9:00,3595,3608,80,4442
2023/12/13,10:00,3540,3551,80,4402
2023/12/13,11:00,3486,3543,78,4431
2023/12/13,12:00,3338,3386,78,4237
2023/12/13,13:00,3427,3405,79,4322
2023/12/13,14:00,3465,3411,78,4419
2023/12/13,15:00,3495,3458,76,4586
2023/12/13,16:00,3606,3601,77,4675
2023/12/13,17:00,3696,3669,79,4666
2023/12/13,18:00,3679,3647,78,4701
2023/12/13,19:00,3609,3583,76,4712
2023/12/13,20:00,3513,3486,74,4691
2023/12/13,21:00,3351,3324,71,4699
2023/12/13,22:00,3186,3154,70,4496
2023/12/13,23:00,2987,2962,70,4224

最大使用率(%),時間帯
84,0:00〜1:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4582,9:00〜10:00,12/14,23:40,20,83

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3811,9:00〜10:00,12/14,23:40

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3150,0:00〜1:00,12/14,23:40,15,86

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2738,0:00〜1:00,12/14,23:40

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/12/13,0:00,2762,0,0
2023/12/13,0:05,2750,0,0
2023/12/13,0:10,2739,0,0
2023/12/13,0:15,2712,0,0
2023/12/13,0:20,2704,0,0
2023/12/13,0:25,2688,0,0
2023/12/13,0:30,2667,0,0
2023/12/13,0:35,2640,0,0
2023/12/13,0:40,2618,0,0
2023/12/13,0:45,2603,0,0
2023/12/13,0:50,2590,0,0
2023/12/13,0:55,2563,0,0
2023/12/13,1:00,2573,0,0
2023/12/13,1:05,2578,0,0
2023/12/13,1:10,2573,0,0
2023/12/13,1:15,2568,0,0
2023/12/13,1:20,2570,0,0
2023/12/13,1:25,2564,0,0
2023/12/13,1:30,2556,0,0
2023/12/13,1:35,2564,0,0
2023/12/13,1:40,2528,0,0
2023/12/13,1:45,2543,0,0
2023/12/13,1:50,2549,0,0
2023/12/13,1:55,2540,0,0
2023/12/13,2:00,2539,0,0
2023/12/13,2:05,2544,0,0
2023/12/13,2:10,2546,0,0
2023/12/13,2:15,2544,0,0
2023/12/13,2:20,2540,0,0
2023/12/13,2:25,2544,0,0
2023/12/13,2:30,2546,0,0
2023/12/13,2:35,2550,0,0
2023/12/13,2:40,2544,0,0
2023/12/13,2:45,2546,0,0
2023/12/13,2:50,2550,0,0
2023/12/13,2:55,2556,0,0
2023/12/13,3:00,2548,0,0
2023/12/13,3:05,2548,0,0
2023/12/13,3:10,2571,0,0
2023/12/13,3:15,2576,0,0
2023/12/13,3:20,2565,0,0
2023/12/13,3:25,2571,0,0
2023/12/13,3:30,2563,0,0
2023/12/13,3:35,2568,0,0
2023/12/13,3:40,2572,0,0
2023/12/13,3:45,2587,0,0
2023/12/13,3:50,2585,0,0
2023/12/13,3:55,2573,0,0
2023/12/13,4:00,2585,0,0
2023/12/13,4:05,2592,0,0
2023/12/13,4:10,2604,0,0
2023/12/13,4:15,2613,0,0
2023/12/13,4:20,2609,0,0
2023/12/13,4:25,2606,0,0
2023/12/13,4:30,2629,0,0
2023/12/13,4:35,2640,0,0
2023/12/13,4:40,2644,0,0
2023/12/13,4:45,2663,0,0
2023/12/13,4:50,2673,0,0
2023/12/13,4:55,2677,0,0
2023/12/13,5:00,2685,0,0
2023/12/13,5:05,2722,0,0
2023/12/13,5:10,2729,0,0
2023/12/13,5:15,2739,0,0
2023/12/13,5:20,2740,0,0
2023/12/13,5:25,2755,0,0
2023/12/13,5:30,2769,0,0
2023/12/13,5:35,2776,0,0
2023/12/13,5:40,2805,0,0
2023/12/13,5:45,2806,0,0
2023/12/13,5:50,2831,0,0
2023/12/13,5:55,2850,0,0
