2023/9/7 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5391,13:00〜14:00,9/7,23:40,21,82
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4470,13:00〜14:00,9/7,23:40
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2934,4:00〜5:00,9/7,23:40,14,87
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2576,4:00〜5:00,9/7,23:40
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/9/7,0:00,2806,2792,83,3365
2023/9/7,1:00,2640,2618,84,3113
2023/9/7,2:00,2568,2554,87,2937
2023/9/7,3:00,2557,2549,86,2955
2023/9/7,4:00,2576,2576,87,2934
2023/9/7,5:00,2635,2646,87,3013
2023/9/7,6:00,2811,2859,85,3283
2023/9/7,7:00,3183,3270,84,3766
2023/9/7,8:00,3733,3826,84,4411
2023/9/7,9:00,4107,4228,83,4919
2023/9/7,10:00,4245,4384,82,5119
2023/9/7,11:00,4384,4429,83,5250
2023/9/7,12:00,4208,4344,80,5250
2023/9/7,13:00,4254,4470,78,5391
2023/9/7,14:00,4287,4295,81,5260
2023/9/7,15:00,4223,4213,79,5289
2023/9/7,16:00,4201,4202,83,5012
2023/9/7,17:00,4059,4062,84,4826
2023/9/7,18:00,4004,4001,83,4793
2023/9/7,19:00,3831,3809,78,4862
2023/9/7,20:00,3649,3615,76,4791
2023/9/7,21:00,3439,3398,75,4576
2023/9/7,22:00,3277,3250,75,4355
2023/9/7,23:00,3084,3050,73,4208
最大使用率(%),時間帯
87,4:00〜5:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4625,11:00〜12:00,9/8,23:50,23,81
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3760,11:00〜12:00,9/8,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2878,3:00〜4:00,9/8,23:50,12,88
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2559,3:00〜4:00,9/8,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/9/7,0:00,2940,0,0
2023/9/7,0:05,2906,0,0
2023/9/7,0:10,2881,0,0
2023/9/7,0:15,2859,0,0
2023/9/7,0:20,2827,0,0
2023/9/7,0:25,2823,0,0
2023/9/7,0:30,2812,0,0
2023/9/7,0:35,2781,0,0
2023/9/7,0:40,2763,0,0
2023/9/7,0:45,2750,0,0
2023/9/7,0:50,2724,0,0
2023/9/7,0:55,2709,0,0
2023/9/7,1:00,2702,0,0
2023/9/7,1:05,2684,0,0
2023/9/7,1:10,2682,0,0
2023/9/7,1:15,2656,0,0
2023/9/7,1:20,2657,0,0
2023/9/7,1:25,2632,0,0
2023/9/7,1:30,2628,0,0
2023/9/7,1:35,2631,0,0
2023/9/7,1:40,2620,0,0
2023/9/7,1:45,2611,0,0
2023/9/7,1:50,2601,0,0
2023/9/7,1:55,2589,0,0
2023/9/7,2:00,2576,0,0
2023/9/7,2:05,2589,0,0
2023/9/7,2:10,2580,0,0
2023/9/7,2:15,2576,0,0
2023/9/7,2:20,2562,0,0
2023/9/7,2:25,2543,0,0
2023/9/7,2:30,2551,0,0
2023/9/7,2:35,2551,0,0
2023/9/7,2:40,2568,0,0
2023/9/7,2:45,2566,0,0
2023/9/7,2:50,2564,0,0
2023/9/7,2:55,2564,0,0
2023/9/7,3:00,2550,0,0
2023/9/7,3:05,2562,0,0
2023/9/7,3:10,2556,0,0
2023/9/7,3:15,2565,0,0
2023/9/7,3:20,2559,0,0
2023/9/7,3:25,2553,0,0
2023/9/7,3:30,2538,0,0
2023/9/7,3:35,2545,0,0
2023/9/7,3:40,2552,0,0
2023/9/7,3:45,2556,0,0
2023/9/7,3:50,2576,0,0
2023/9/7,3:55,2542,0,0
2023/9/7,4:00,2565,0,0
2023/9/7,4:05,2561,0,0
2023/9/7,4:10,2570,0,0
2023/9/7,4:15,2559,0,0
2023/9/7,4:20,2575,0,0
2023/9/7,4:25,2553,0,0
2023/9/7,4:30,2558,0,0
2023/9/7,4:35,2565,0,0
2023/9/7,4:40,2574,0,0
2023/9/7,4:45,2594,0,0
2023/9/7,4:50,2599,0,0
2023/9/7,4:55,2597,0,0
2023/9/7,5:00,2598,0,0
2023/9/7,5:05,2631,0,0
2023/9/7,5:10,2631,0,0
2023/9/7,5:15,2633,0,0
