2023/7/1 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4204,11:00〜12:00,7/1,23:50,23,81
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3417,11:00〜12:00,7/1,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3001,2:00〜3:00,7/1,23:50,19,83
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2516,2:00〜3:00,7/1,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/7/1,0:00,2796,2743,85,3279
2023/7/1,1:00,2617,2577,84,3079
2023/7/1,2:00,2541,2516,84,3001
2023/7/1,3:00,2511,2513,83,3014
2023/7/1,4:00,2496,2499,83,2989
2023/7/1,5:00,2479,2466,83,2983
2023/7/1,6:00,2539,2505,83,3033
2023/7/1,7:00,2709,2726,82,3295
2023/7/1,8:00,3007,3078,81,3679
2023/7/1,9:00,3296,3307,82,4000
2023/7/1,10:00,3289,3396,78,4165
2023/7/1,11:00,3288,3417,78,4204
2023/7/1,12:00,3316,3161,82,4023
2023/7/1,13:00,3347,3133,82,4035
2023/7/1,14:00,3358,3253,79,4199
2023/7/1,15:00,3416,3317,78,4325
2023/7/1,16:00,3419,3334,79,4306
2023/7/1,17:00,3388,3362,80,4206
2023/7/1,18:00,3411,3383,81,4198
2023/7/1,19:00,3382,3361,80,4186
2023/7/1,20:00,3237,3213,77,4189
2023/7/1,21:00,3053,3036,73,4142
2023/7/1,22:00,2886,2903,70,4120
2023/7/1,23:00,2681,2729,66,4045
最大使用率(%),時間帯
85,0:00〜1:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4702,15:00〜16:00,7/2,23:50,32,75
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3559,15:00〜16:00,7/2,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3142,0:00〜1:00,7/2,23:50,26,79
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2501,0:00〜1:00,7/2,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/7/1,0:00,2885,0,0
2023/7/1,0:05,2869,0,0
2023/7/1,0:10,2864,0,0
2023/7/1,0:15,2834,0,0
2023/7/1,0:20,2831,0,0
2023/7/1,0:25,2794,0,0
2023/7/1,0:30,2805,0,0
2023/7/1,0:35,2771,0,0
2023/7/1,0:40,2748,0,0
2023/7/1,0:45,2745,0,0
2023/7/1,0:50,2728,0,0
2023/7/1,0:55,2704,0,0
2023/7/1,1:00,2681,0,0
2023/7/1,1:05,2682,0,0
2023/7/1,1:10,2654,0,0
2023/7/1,1:15,2645,0,0
2023/7/1,1:20,2623,0,0
2023/7/1,1:25,2605,0,0
2023/7/1,1:30,2599,0,0
2023/7/1,1:35,2595,0,0
2023/7/1,1:40,2592,0,0
2023/7/1,1:45,2601,0,0
2023/7/1,1:50,2579,0,0
2023/7/1,1:55,2565,0,0
2023/7/1,2:00,2577,0,0
2023/7/1,2:05,2562,0,0
2023/7/1,2:10,2550,0,0
2023/7/1,2:15,2554,0,0
2023/7/1,2:20,2536,0,0
2023/7/1,2:25,2541,0,0
2023/7/1,2:30,2531,0,0
2023/7/1,2:35,2525,0,0
2023/7/1,2:40,2526,0,0
2023/7/1,2:45,2523,0,0
2023/7/1,2:50,2530,0,0
2023/7/1,2:55,2531,0,0
2023/7/1,3:00,2514,0,0
2023/7/1,3:05,2507,0,0
2023/7/1,3:10,2497,0,0
2023/7/1,3:15,2518,0,0
2023/7/1,3:20,2523,0,0
2023/7/1,3:25,2507,0,0
2023/7/1,3:30,2498,0,0
2023/7/1,3:35,2504,0,0
2023/7/1,3:40,2498,0,0
2023/7/1,3:45,2500,0,0
2023/7/1,3:50,2516,0,0
2023/7/1,3:55,2500,0,0
2023/7/1,4:00,2509,0,0
2023/7/1,4:05,2505,0,0
2023/7/1,4:10,2511,0,0
2023/7/1,4:15,2501,0,0
2023/7/1,4:20,2497,0,0
2023/7/1,4:25,2498,0,0
2023/7/1,4:30,2476,0,0
2023/7/1,4:35,2478,0,0
2023/7/1,4:40,2481,0,0
2023/7/1,4:45,2472,0,0
2023/7/1,4:50,2477,0,0
2023/7/1,4:55,2480,1,0
2023/7/1,5:00,2480,6,0
2023/7/1,5:05,2476,13,0
2023/7/1,5:10,2486,14,0
2023/7/1,5:15,2480,16,0
2023/7/1,5:20,2469,20,0
2023/7/1,5:25,2455,25,1
2023/7/1,5:30,2458,31,1
2023/7/1,5:35,2474,38,1
2023/7/1,5:40,2463,48,1
2023/7/1,5:45,2465,56,2
2023/7/1,5:50,2474,63,2
2023/7/1,5:55,2463,70,2
2023/7/1,6:00,2465,74,3
2023/7/1,6:05,2486,82,3
2023/7/1,6:10,2493,88,3
2023/7/1,6:15,2499,96,3
2023/7/1,6:20,2510,103,4
2023/7/1,6:25,2518,105,4
2023/7/1,6:30,2525,115,4
2023/7/1,6:35,2549,122,4
2023/7/1,6:40,2551,129,5
2023/7/1,6:45,2574,135,5
2023/7/1,6:50,2586,140,5
2023/7/1,6:55,2591,147,5
2023/7/1,7:00,2594,152,5
2023/7/1,7:05,2656,158,5
2023/7/1,7:10,2637,167,6
2023/7/1,7:15,2640,178,6
2023/7/1,7:20,2668,192,7
2023/7/1,7:25,2695,198,7
2023/7/1,7:30,2705,204,7
2023/7/1,7:35,2741,208,7
2023/7/1,7:40,2748,206,7
2023/7/1,7:45,2742,208,7
2023/7/1,7:50,2748,218,7
2023/7/1,7:55,2774,227,8
2023/7/1,8:00,2792,237,8
2023/7/1,8:05,2862,255,8
2023/7/1,8:10,2887,270,9
2023/7/1,8:15,2915,280,9
2023/7/1,8:20,2939,290,9
2023/7/1,8:25,2955,303,10
