2023/6/4 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3575,15:00〜16:00,6/4,23:50,27,78
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2821,15:00〜16:00,6/4,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3315,19:00〜20:00,6/4,23:50,18,84
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2808,19:00〜20:00,6/4,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/6/4,0:00,2187,2163,82,2643
2023/6/4,1:00,2084,2066,82,2539
2023/6/4,2:00,2062,2054,81,2530
2023/6/4,3:00,2093,2092,81,2572
2023/6/4,4:00,2091,2085,81,2577
2023/6/4,5:00,2039,2037,80,2537
2023/6/4,6:00,2000,1973,80,2478
2023/6/4,7:00,2098,2080,78,2688
2023/6/4,8:00,2285,2316,75,3035
2023/6/4,9:00,2513,2528,77,3260
2023/6/4,10:00,2668,2667,79,3375
2023/6/4,11:00,2751,2719,80,3407
2023/6/4,12:00,2773,2719,80,3428
2023/6/4,13:00,2798,2799,79,3538
2023/6/4,14:00,2720,2812,74,3667
2023/6/4,15:00,2619,2821,73,3575
2023/6/4,16:00,2633,2711,77,3404
2023/6/4,17:00,2680,2657,79,3354
2023/6/4,18:00,2775,2769,82,3350
2023/6/4,19:00,2814,2808,84,3315
2023/6/4,20:00,2719,2690,79,3437
2023/6/4,21:00,2574,2569,73,3485
2023/6/4,22:00,2433,2442,69,3483
2023/6/4,23:00,2326,2319,66,3506
最大使用率(%),時間帯
84,19:00〜20:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4338,15:00〜16:00,6/5,23:50,22,82
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3568,15:00〜16:00,6/5,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2360,2:00〜3:00,6/5,23:50,15,86
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2053,2:00〜3:00,6/5,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/6/4,0:00,2258,0,0
2023/6/4,0:05,2258,0,0
2023/6/4,0:10,2242,0,0
2023/6/4,0:15,2222,0,0
2023/6/4,0:20,2211,0,0
2023/6/4,0:25,2199,0,0
2023/6/4,0:30,2194,0,0
2023/6/4,0:35,2179,0,0
2023/6/4,0:40,2157,0,0
2023/6/4,0:45,2117,0,0
2023/6/4,0:50,2113,0,0
2023/6/4,0:55,2098,0,0
2023/6/4,1:00,2103,0,0
2023/6/4,1:05,2116,0,0
2023/6/4,1:10,2102,0,0
2023/6/4,1:15,2088,0,0
2023/6/4,1:20,2081,0,0
2023/6/4,1:25,2084,0,0
2023/6/4,1:30,2076,0,0
2023/6/4,1:35,2079,0,0
2023/6/4,1:40,2071,0,0
2023/6/4,1:45,2052,0,0
2023/6/4,1:50,2050,0,0
2023/6/4,1:55,2042,0,0
2023/6/4,2:00,2047,0,0
2023/6/4,2:05,2053,0,0
2023/6/4,2:10,2034,0,0
2023/6/4,2:15,2031,0,0
2023/6/4,2:20,2046,0,0
2023/6/4,2:25,2051,0,0
2023/6/4,2:30,2062,0,0
2023/6/4,2:35,2049,0,0
2023/6/4,2:40,2073,0,0
2023/6/4,2:45,2063,0,0
2023/6/4,2:50,2061,0,0
2023/6/4,2:55,2078,0,0
2023/6/4,3:00,2064,0,0
2023/6/4,3:05,2068,0,0
2023/6/4,3:10,2073,0,0
2023/6/4,3:15,2079,0,0
2023/6/4,3:20,2081,0,0
2023/6/4,3:25,2088,0,0
2023/6/4,3:30,2088,0,0
2023/6/4,3:35,2082,0,0
2023/6/4,3:40,2090,0,0
2023/6/4,3:45,2084,0,0
2023/6/4,3:50,2094,0,0
2023/6/4,3:55,2099,0,0
2023/6/4,4:00,2106,0,0
2023/6/4,4:05,2096,0,0
2023/6/4,4:10,2099,0,0
2023/6/4,4:15,2103,0,0
2023/6/4,4:20,2113,0,0
2023/6/4,4:25,2103,0,0
2023/6/4,4:30,2073,0,0
2023/6/4,4:35,2067,0,0
2023/6/4,4:40,2074,0,0
2023/6/4,4:45,2065,0,0
2023/6/4,4:50,2053,1,0
2023/6/4,4:55,2062,4,0
2023/6/4,5:00,2037,12,0
2023/6/4,5:05,2053,27,1
2023/6/4,5:10,2067,40,1
2023/6/4,5:15,2042,50,2
