2023/8/14 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4617,11:00〜12:00,8/14,23:50,16,85

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3967,11:00〜12:00,8/14,23:50

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2641,4:00〜5:00,8/14,23:50,11,90

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2381,4:00〜5:00,8/14,23:50

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/8/14,0:00,2655,2645,87,3032
2023/8/14,1:00,2487,2486,89,2788
2023/8/14,2:00,2416,2409,89,2698
2023/8/14,3:00,2400,2380,90,2657
2023/8/14,4:00,2411,2381,91,2641
2023/8/14,5:00,2450,2414,88,2761
2023/8/14,6:00,2636,2570,89,2940
2023/8/14,7:00,3024,2864,91,3287
2023/8/14,8:00,3440,3288,91,3770
2023/8/14,9:00,3727,3629,90,4138
2023/8/14,10:00,3809,3824,87,4352
2023/8/14,11:00,3878,3967,83,4617
2023/8/14,12:00,3958,3932,84,4695
2023/8/14,13:00,3968,3817,85,4662
2023/8/14,14:00,3915,3791,82,4717
2023/8/14,15:00,3939,3807,81,4825
2023/8/14,16:00,3919,3804,82,4750
2023/8/14,17:00,3862,3798,82,4661
2023/8/14,18:00,3814,3754,84,4515
2023/8/14,19:00,3730,3714,82,4518
2023/8/14,20:00,3553,3558,78,4550
2023/8/14,21:00,3360,3360,75,4455
2023/8/14,22:00,3181,3166,74,4292
2023/8/14,23:00,2993,2972,72,4112

最大使用率(%),時間帯
91,7:00〜8:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4691,13:00〜14:00,8/15,23:50,18,84

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3964,13:00〜14:00,8/15,23:50

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2723,4:00〜5:00,8/15,23:50,12,89

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2434,4:00〜5:00,8/15,23:50

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/8/14,0:00,2756,0,0
2023/8/14,0:05,2744,0,0
2023/8/14,0:10,2734,0,0
2023/8/14,0:15,2707,0,0
2023/8/14,0:20,2698,0,0
2023/8/14,0:25,2659,0,0
2023/8/14,0:30,2645,0,0
2023/8/14,0:35,2650,0,0
2023/8/14,0:40,2608,0,0
2023/8/14,0:45,2589,0,0
2023/8/14,0:50,2566,0,0
2023/8/14,0:55,2557,0,0
2023/8/14,1:00,2528,0,0
2023/8/14,1:05,2540,0,0
2023/8/14,1:10,2515,0,0
2023/8/14,1:15,2502,0,0
2023/8/14,1:20,2483,0,0
2023/8/14,1:25,2476,0,0
2023/8/14,1:30,2485,0,0
2023/8/14,1:35,2480,0,0
2023/8/14,1:40,2475,0,0
2023/8/14,1:45,2461,0,0
2023/8/14,1:50,2455,0,0
2023/8/14,1:55,2435,0,0
2023/8/14,2:00,2423,0,0
2023/8/14,2:05,2425,0,0
2023/8/14,2:10,2420,0,0
2023/8/14,2:15,2417,0,0
2023/8/14,2:20,2409,0,0
2023/8/14,2:25,2408,0,0
2023/8/14,2:30,2401,0,0
2023/8/14,2:35,2402,0,0
2023/8/14,2:40,2414,0,0
2023/8/14,2:45,2407,0,0
2023/8/14,2:50,2404,0,0
2023/8/14,2:55,2393,0,0
2023/8/14,3:00,2411,0,0
2023/8/14,3:05,2393,0,0
2023/8/14,3:10,2411,0,0
2023/8/14,3:15,2395,0,0
2023/8/14,3:20,2397,0,0
2023/8/14,3:25,2384,0,0
2023/8/14,3:30,2381,0,0
2023/8/14,3:35,2392,0,0
2023/8/14,3:40,2394,0,0
2023/8/14,3:45,2399,0,0
2023/8/14,3:50,2395,0,0
2023/8/14,3:55,2394,0,0
2023/8/14,4:00,2392,0,0
2023/8/14,4:05,2394,0,0
2023/8/14,4:10,2386,0,0
2023/8/14,4:15,2389,0,0
2023/8/14,4:20,2391,0,0
2023/8/14,4:25,2406,0,0
2023/8/14,4:30,2402,0,0
2023/8/14,4:35,2409,0,0
2023/8/14,4:40,2417,0,0
2023/8/14,4:45,2425,0,0
2023/8/14,4:50,2425,0,0
2023/8/14,4:55,2433,0,0
2023/8/14,5:00,2425,0,0
2023/8/14,5:05,2444,0,0
2023/8/14,5:10,2438,0,0
2023/8/14,5:15,2438,0,0
2023/8/14,5:20,2439,4,0
2023/8/14,5:25,2428,9,0
2023/8/14,5:30,2442,13,0
2023/8/14,5:35,2437,20,0
2023/8/14,5:40,2450,38,1
2023/8/14,5:45,2455,50,2
2023/8/14,5:50,2465,60,2
2023/8/14,5:55,2473,71,2
