2023/6/23 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4144,16:00〜17:00,6/23,23:50,23,81
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3372,16:00〜17:00,6/23,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2762,6:00〜7:00,6/23,23:50,14,87
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2421,6:00〜7:00,6/23,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/6/23,0:00,2336,2332,85,2741
2023/6/23,1:00,2234,2223,83,2660
2023/6/23,2:00,2220,2201,84,2630
2023/6/23,3:00,2257,2246,87,2592
2023/6/23,4:00,2292,2285,86,2642
2023/6/23,5:00,2308,2319,85,2703
2023/6/23,6:00,2415,2421,87,2762
2023/6/23,7:00,2604,2628,86,2998
2023/6/23,8:00,2922,2975,85,3419
2023/6/23,9:00,3179,3201,85,3733
2023/6/23,10:00,3215,3276,83,3856
2023/6/23,11:00,3249,3313,82,3931
2023/6/23,12:00,3176,3150,84,3771
2023/6/23,13:00,3327,3284,84,3933
2023/6/23,14:00,3406,3354,83,4056
2023/6/23,15:00,3352,3347,81,4103
2023/6/23,16:00,3319,3372,80,4144
2023/6/23,17:00,3233,3243,80,4023
2023/6/23,18:00,3208,3223,80,3974
2023/6/23,19:00,3162,3147,79,3969
2023/6/23,20:00,3026,3003,77,3904
2023/6/23,21:00,2867,2850,75,3784
2023/6/23,22:00,2753,2738,76,3613
2023/6/23,23:00,2615,2607,73,3576
最大使用率(%),時間帯
87,6:00〜7:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3881,11:00〜12:00,6/24,23:50,21,82
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3206,11:00〜12:00,6/24,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2681,2:00〜3:00,6/24,23:50,19,83
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2245,2:00〜3:00,6/24,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/6/23,0:00,2417,0,0
2023/6/23,0:05,2400,0,0
2023/6/23,0:10,2402,0,0
2023/6/23,0:15,2372,0,0
2023/6/23,0:20,2373,0,0
2023/6/23,0:25,2349,0,0
2023/6/23,0:30,2325,0,0
2023/6/23,0:35,2323,0,0
2023/6/23,0:40,2291,0,0
2023/6/23,0:45,2273,0,0
2023/6/23,0:50,2274,0,0
2023/6/23,0:55,2260,0,0
2023/6/23,1:00,2257,0,0
2023/6/23,1:05,2263,0,0
2023/6/23,1:10,2253,0,0
2023/6/23,1:15,2242,0,0
2023/6/23,1:20,2244,0,0
2023/6/23,1:25,2224,0,0
2023/6/23,1:30,2225,0,0
2023/6/23,1:35,2213,0,0
2023/6/23,1:40,2216,0,0
2023/6/23,1:45,2224,0,0
2023/6/23,1:50,2202,0,0
2023/6/23,1:55,2207,0,0
2023/6/23,2:00,2199,0,0
2023/6/23,2:05,2197,0,0
2023/6/23,2:10,2206,0,0
2023/6/23,2:15,2209,0,0
2023/6/23,2:20,2214,0,0
2023/6/23,2:25,2212,0,0
2023/6/23,2:30,2210,0,0
2023/6/23,2:35,2229,0,0
2023/6/23,2:40,2232,0,0
2023/6/23,2:45,2230,0,0
2023/6/23,2:50,2231,0,0
2023/6/23,2:55,2221,0,0
2023/6/23,3:00,2240,0,0
2023/6/23,3:05,2249,0,0
2023/6/23,3:10,2246,0,0
2023/6/23,3:15,2225,0,0
2023/6/23,3:20,2234,0,0
2023/6/23,3:25,2253,0,0
2023/6/23,3:30,2241,0,0
2023/6/23,3:35,2248,0,0
2023/6/23,3:40,2271,0,0
2023/6/23,3:45,2268,0,0
2023/6/23,3:50,2264,0,0
2023/6/23,3:55,2269,0,0
2023/6/23,4:00,2281,0,0
2023/6/23,4:05,2273,0,0
2023/6/23,4:10,2301,0,0
2023/6/23,4:15,2288,0,0
2023/6/23,4:20,2271,0,0
2023/6/23,4:25,2283,0,0
2023/6/23,4:30,2276,0,0
2023/6/23,4:35,2277,0,0
2023/6/23,4:40,2284,0,0
2023/6/23,4:45,2301,0,0
2023/6/23,4:50,2281,1,0
2023/6/23,4:55,2295,2,0
2023/6/23,5:00,2285,10,0
2023/6/23,5:05,2310,12,0
2023/6/23,5:10,2305,8,0
2023/6/23,5:15,2297,9,0
2023/6/23,5:20,2310,11,0
2023/6/23,5:25,2298,14,0
2023/6/23,5:30,2281,16,0
2023/6/23,5:35,2289,20,0
2023/6/23,5:40,2301,23,0
2023/6/23,5:45,2296,27,1
2023/6/23,5:50,2302,31,1
2023/6/23,5:55,2310,36,1
2023/6/23,6:00,2324,40,1
2023/6/23,6:05,2351,47,1
2023/6/23,6:10,2362,50,2
2023/6/23,6:15,2362,56,2
2023/6/23,6:20,2361,58,2
2023/6/23,6:25,2379,63,2
2023/6/23,6:30,2407,69,2
2023/6/23,6:35,2437,77,3
2023/6/23,6:40,2427,85,3
2023/6/23,6:45,2447,90,3
2023/6/23,6:50,2469,98,3
2023/6/23,6:55,2478,106,4
2023/6/23,7:00,2490,113,4
2023/6/23,7:05,2546,121,4
2023/6/23,7:10,2543,130,5
2023/6/23,7:15,2551,134,5
2023/6/23,7:20,2558,141,5
2023/6/23,7:25,2578,148,5
2023/6/23,7:30,2563,157,6
2023/6/23,7:35,2614,168,6
2023/6/23,7:40,2614,176,6
2023/6/23,7:45,2632,188,7
2023/6/23,7:50,2663,202,7
2023/6/23,7:55,2689,212,7
2023/6/23,8:00,2728,226,8
2023/6/23,8:05,2785,234,8
2023/6/23,8:10,2827,242,8
2023/6/23,8:15,2834,247,8
2023/6/23,8:20,2839,247,8
2023/6/23,8:25,2871,253,8
2023/6/23,8:30,2915,258,8
2023/6/23,8:35,2944,265,9
2023/6/23,8:40,2958,269,9
2023/6/23,8:45,3002,281,9
2023/6/23,8:50,3032,288,9
2023/6/23,8:55,3048,298,9
2023/6/23,9:00,3080,312,10
2023/6/23,9:05,3119,315,10
2023/6/23,9:10,3129,328,10
2023/6/23,9:15,3168,336,10
2023/6/23,9:20,3168,337,10
2023/6/23,9:25,3160,339,10
2023/6/23,9:30,3165,347,10
2023/6/23,9:35,3191,355,11
2023/6/23,9:40,3194,367,11
2023/6/23,9:45,3195,377,11
2023/6/23,9:50,3200,390,12
2023/6/23,9:55,3225,401,12
2023/6/23,10:00,3220,403,12
2023/6/23,10:05,3198,397,12
2023/6/23,10:10,3202,393,12
2023/6/23,10:15,3185,393,12
2023/6/23,10:20,3200,397,12
2023/6/23,10:25,3229,406,12
2023/6/23,10:30,3230,408,12
2023/6/23,10:35,3220,413,12
2023/6/23,10:40,3217,420,13
2023/6/23,10:45,3192,419,13
2023/6/23,10:50,3201,426,13
2023/6/23,10:55,3216,433,13
2023/6/23,11:00,3243,442,13
2023/6/23,11:05,3245,451,13
2023/6/23,11:10,3248,460,14
2023/6/23,11:15,3262,471,14
2023/6/23,11:20,3244,477,14
2023/6/23,11:25,3249,483,14
2023/6/23,11:30,3252,488,15
