2023/1/21 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5227,18:00〜19:00,1/21,23:50,35,74
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3886,18:00〜19:00,1/21,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3591,0:00〜1:00,1/21,23:50,20,83
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2988,0:00〜1:00,1/21,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/1/21,0:00,2987,2988,83,3591
2023/1/21,1:00,2869,2869,83,3454
2023/1/21,2:00,2842,2826,83,3411
2023/1/21,3:00,2838,2799,83,3390
2023/1/21,4:00,2855,2823,83,3416
2023/1/21,5:00,2939,2932,82,3548
2023/1/21,6:00,3167,3176,82,3846
2023/1/21,7:00,3421,3450,81,4202
2023/1/21,8:00,3607,3662,80,4500
2023/1/21,9:00,3671,3689,80,4563
2023/1/21,10:00,3606,3518,81,4406
2023/1/21,11:00,3549,3445,81,4349
2023/1/21,12:00,3455,3389,80,4287
2023/1/21,13:00,3418,3361,79,4289
2023/1/21,14:00,3361,3364,77,4350
2023/1/21,15:00,3387,3440,74,4546
2023/1/21,16:00,3568,3573,74,4812
2023/1/21,17:00,3827,3835,74,5147
2023/1/21,18:00,3910,3886,74,5227
2023/1/21,19:00,3886,3874,74,5211
2023/1/21,20:00,3824,3826,73,5184
2023/1/21,21:00,3686,3678,72,5082
2023/1/21,22:00,3494,3487,70,4931
2023/1/21,23:00,3314,3323,68,4835
最大使用率(%),時間帯
83,3:00〜4:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5168,19:00〜20:00,1/22,23:50,35,74
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3834,19:00〜20:00,1/22,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3458,4:00〜5:00,1/22,23:50,21,82
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2868,4:00〜5:00,1/22,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/1/21,0:00,3112,0,0
2023/1/21,0:05,3099,0,0
2023/1/21,0:10,3073,0,0
2023/1/21,0:15,3034,0,0
2023/1/21,0:20,3011,0,0
2023/1/21,0:25,3003,0,0
2023/1/21,0:30,2994,0,0
2023/1/21,0:35,2973,0,0
2023/1/21,0:40,2949,0,0
2023/1/21,0:45,2929,0,0
2023/1/21,0:50,2903,0,0
2023/1/21,0:55,2903,0,0
2023/1/21,1:00,2898,0,0
2023/1/21,1:05,2881,0,0
2023/1/21,1:10,2886,0,0
2023/1/21,1:15,2877,0,0
2023/1/21,1:20,2862,0,0
2023/1/21,1:25,2850,0,0
2023/1/21,1:30,2867,0,0
2023/1/21,1:35,2878,0,0
2023/1/21,1:40,2860,0,0
2023/1/21,1:45,2855,0,0
2023/1/21,1:50,2872,0,0
2023/1/21,1:55,2859,0,0
2023/1/21,2:00,2853,0,0
2023/1/21,2:05,2824,0,0
2023/1/21,2:10,2836,0,0
2023/1/21,2:15,2847,0,0
2023/1/21,2:20,2836,0,0
2023/1/21,2:25,2844,0,0
2023/1/21,2:30,2845,0,0
2023/1/21,2:35,2844,0,0
2023/1/21,2:40,2843,0,0
2023/1/21,2:45,2843,0,0
2023/1/21,2:50,2847,0,0
2023/1/21,2:55,2849,0,0
2023/1/21,3:00,2860,0,0
2023/1/21,3:05,2851,0,0
2023/1/21,3:10,2850,0,0
2023/1/21,3:15,2840,0,0
2023/1/21,3:20,2843,0,0
2023/1/21,3:25,2841,0,0
2023/1/21,3:30,2838,0,0
2023/1/21,3:35,2825,0,0
2023/1/21,3:40,2829,0,0
2023/1/21,3:45,2833,0,0
2023/1/21,3:50,2834,0,0
2023/1/21,3:55,2840,0,0
2023/1/21,4:00,2840,0,0
2023/1/21,4:05,2851,0,0
2023/1/21,4:10,2837,0,0
2023/1/21,4:15,2847,0,0
2023/1/21,4:20,2835,0,0
2023/1/21,4:25,2849,0,0
2023/1/21,4:30,2867,0,0
2023/1/21,4:35,2853,0,0
2023/1/21,4:40,2862,0,0
2023/1/21,4:45,2868,0,0
2023/1/21,4:50,2867,0,0
2023/1/21,4:55,2873,0,0
2023/1/21,5:00,2889,0,0
2023/1/21,5:05,2902,0,0
2023/1/21,5:10,2910,0,0
2023/1/21,5:15,2895,0,0
