2023/10/11 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4071,13:00〜14:00,10/11,23:50,22,82
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3347,13:00〜14:00,10/11,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3744,17:00〜18:00,10/11,23:50,15,86
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3256,17:00〜18:00,10/11,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/10/11,0:00,2336,2322,86,2713
2023/10/11,1:00,2220,2215,85,2610
2023/10/11,2:00,2197,2204,84,2603
2023/10/11,3:00,2234,2236,85,2601
2023/10/11,4:00,2280,2272,86,2635
2023/10/11,5:00,2322,2335,85,2715
2023/10/11,6:00,2383,2448,83,2852
2023/10/11,7:00,2583,2575,85,3038
2023/10/11,8:00,2886,2831,86,3352
2023/10/11,9:00,3126,3086,86,3630
2023/10/11,10:00,3253,3208,86,3777
2023/10/11,11:00,3307,3270,85,3886
2023/10/11,12:00,3193,3233,82,3877
2023/10/11,13:00,3261,3347,80,4071
2023/10/11,14:00,3296,3324,82,4015
2023/10/11,15:00,3256,3255,78,4153
2023/10/11,16:00,3224,3302,84,3828
2023/10/11,17:00,3216,3256,85,3744
2023/10/11,18:00,3172,3150,83,3782
2023/10/11,19:00,3059,3025,81,3768
2023/10/11,20:00,2910,2917,77,3774
2023/10/11,21:00,2757,2775,73,3748
2023/10/11,22:00,2636,2630,72,3615
2023/10/11,23:00,2501,2494,73,3388
最大使用率(%),時間帯
86,4:00〜5:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4149,14:00〜15:00,10/12,23:40,24,80
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3355,14:00〜15:00,10/12,23:40
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2582,1:00〜2:00,10/12,23:40,17,85
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2205,1:00〜2:00,10/12,23:40
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/10/11,0:00,2413,0,0
2023/10/11,0:05,2405,0,0
2023/10/11,0:10,2402,0,0
2023/10/11,0:15,2373,0,0
2023/10/11,0:20,2357,0,0
2023/10/11,0:25,2354,0,0
2023/10/11,0:30,2331,0,0
2023/10/11,0:35,2321,0,0
2023/10/11,0:40,2297,0,0
2023/10/11,0:45,2298,0,0
2023/10/11,0:50,2264,0,0
2023/10/11,0:55,2259,0,0
2023/10/11,1:00,2246,0,0
2023/10/11,1:05,2255,0,0
2023/10/11,1:10,2237,0,0
2023/10/11,1:15,2233,0,0
2023/10/11,1:20,2222,0,0
2023/10/11,1:25,2212,0,0
2023/10/11,1:30,2220,0,0
2023/10/11,1:35,2217,0,0
2023/10/11,1:40,2200,0,0
2023/10/11,1:45,2183,0,0
2023/10/11,1:50,2190,0,0
2023/10/11,1:55,2193,0,0
2023/10/11,2:00,2193,0,0
2023/10/11,2:05,2199,0,0
2023/10/11,2:10,2181,0,0
2023/10/11,2:15,2189,0,0
2023/10/11,2:20,2191,0,0
2023/10/11,2:25,2174,0,0
2023/10/11,2:30,2187,0,0
2023/10/11,2:35,2193,0,0
2023/10/11,2:40,2199,0,0
2023/10/11,2:45,2199,0,0
2023/10/11,2:50,2212,0,0
2023/10/11,2:55,2203,0,0
2023/10/11,3:00,2209,0,0
2023/10/11,3:05,2209,0,0
2023/10/11,3:10,2218,0,0
2023/10/11,3:15,2218,0,0
2023/10/11,3:20,2222,0,0
2023/10/11,3:25,2239,0,0
2023/10/11,3:30,2230,0,0
2023/10/11,3:35,2229,0,0
2023/10/11,3:40,2226,0,0
2023/10/11,3:45,2240,0,0
2023/10/11,3:50,2235,0,0
2023/10/11,3:55,2254,0,0
2023/10/11,4:00,2255,0,0
2023/10/11,4:05,2264,0,0
2023/10/11,4:10,2276,0,0
2023/10/11,4:15,2271,0,0
2023/10/11,4:20,2269,0,0
2023/10/11,4:25,2264,0,0
2023/10/11,4:30,2267,0,0
2023/10/11,4:35,2273,0,0
2023/10/11,4:40,2281,0,0
2023/10/11,4:45,2281,0,0
2023/10/11,4:50,2278,0,0
2023/10/11,4:55,2291,0,0
2023/10/11,5:00,2291,0,0
2023/10/11,5:05,2302,0,0
2023/10/11,5:10,2312,0,0
2023/10/11,5:15,2314,0,0
