2023/2/13 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5194,17:00〜18:00,2/13,23:50,22,82

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4268,17:00〜18:00,2/13,23:50

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3490,6:00〜7:00,2/13,23:50,14,87

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3070,6:00〜7:00,2/13,23:50

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/2/13,0:00,2533,2517,85,2946
2023/2/13,1:00,2462,2468,85,2890
2023/2/13,2:00,2453,2472,85,2856
2023/2/13,3:00,2465,2485,85,2873
2023/2/13,4:00,2531,2541,86,2921
2023/2/13,5:00,2684,2719,83,3213
2023/2/13,6:00,3031,3070,86,3490
2023/2/13,7:00,3454,3504,86,3986
2023/2/13,8:00,3938,3891,88,4448
2023/2/13,9:00,4233,4158,88,4805
2023/2/13,10:00,4272,4201,87,4889
2023/2/13,11:00,4272,4238,85,4979
2023/2/13,12:00,4137,4107,84,4880
2023/2/13,13:00,4222,4213,82,5097
2023/2/13,14:00,4193,4196,81,5125
2023/2/13,15:00,4176,4176,80,5207
2023/2/13,16:00,4230,4228,81,5196
2023/2/13,17:00,4275,4268,82,5194
2023/2/13,18:00,4217,4215,79,5285
2023/2/13,19:00,4069,4080,77,5284
2023/2/13,20:00,3909,3922,74,5215
2023/2/13,21:00,3704,3710,72,5101
2023/2/13,22:00,3476,3481,69,4973
2023/2/13,23:00,3232,3212,68,4727

最大使用率(%),時間帯
88,8:00〜9:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5128,18:00〜19:00,2/14,23:50,17,85

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4379,18:00〜19:00,2/14,23:50

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3574,5:00〜6:00,2/14,23:50,15,86

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3106,5:00〜6:00,2/14,23:50

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/2/13,0:00,2611,0,0
2023/2/13,0:05,2593,0,0
2023/2/13,0:10,2581,0,0
2023/2/13,0:15,2578,0,0
2023/2/13,0:20,2555,0,0
2023/2/13,0:25,2530,0,0
2023/2/13,0:30,2521,0,0
2023/2/13,0:35,2508,0,0
2023/2/13,0:40,2500,0,0
2023/2/13,0:45,2491,0,0
2023/2/13,0:50,2483,0,0
2023/2/13,0:55,2471,0,0
2023/2/13,1:00,2470,0,0
2023/2/13,1:05,2484,0,0
2023/2/13,1:10,2466,0,0
2023/2/13,1:15,2463,0,0
2023/2/13,1:20,2466,0,0
2023/2/13,1:25,2451,0,0
2023/2/13,1:30,2464,0,0
2023/2/13,1:35,2463,0,0
2023/2/13,1:40,2447,0,0
2023/2/13,1:45,2436,0,0
2023/2/13,1:50,2433,0,0
2023/2/13,1:55,2444,0,0
2023/2/13,2:00,2447,0,0
2023/2/13,2:05,2443,0,0
2023/2/13,2:10,2449,0,0
2023/2/13,2:15,2451,0,0
2023/2/13,2:20,2450,0,0
2023/2/13,2:25,2448,0,0
2023/2/13,2:30,2452,0,0
2023/2/13,2:35,2450,0,0
2023/2/13,2:40,2464,0,0
2023/2/13,2:45,2454,0,0
2023/2/13,2:50,2461,0,0
2023/2/13,2:55,2456,0,0
2023/2/13,3:00,2451,0,0
2023/2/13,3:05,2461,0,0
2023/2/13,3:10,2461,0,0
2023/2/13,3:15,2456,0,0
2023/2/13,3:20,2460,0,0
2023/2/13,3:25,2437,0,0
2023/2/13,3:30,2450,0,0
2023/2/13,3:35,2467,0,0
2023/2/13,3:40,2476,0,0
2023/2/13,3:45,2496,0,0
2023/2/13,3:50,2483,0,0
2023/2/13,3:55,2480,0,0
2023/2/13,4:00,2491,0,0
2023/2/13,4:05,2508,0,0
2023/2/13,4:10,2500,0,0
2023/2/13,4:15,2518,0,0
2023/2/13,4:20,2520,0,0
2023/2/13,4:25,2525,0,0
2023/2/13,4:30,2510,0,0
2023/2/13,4:35,2523,0,0
2023/2/13,4:40,2543,0,0
2023/2/13,4:45,2556,0,0
2023/2/13,4:50,2544,0,0
2023/2/13,4:55,2586,0,0
2023/2/13,5:00,2583,0,0
2023/2/13,5:05,2617,0,0
2023/2/13,5:10,2621,0,0
2023/2/13,5:15,2643,0,0
2023/2/13,5:20,2638,0,0
2023/2/13,5:25,2660,0,0
2023/2/13,5:30,2671,0,0
2023/2/13,5:35,2689,0,0
2023/2/13,5:40,2706,0,0
2023/2/13,5:45,2720,0,0
2023/2/13,5:50,2751,0,0
2023/2/13,5:55,2778,0,0
2023/2/13,6:00,2816,0,0
2023/2/13,6:05,2872,0,0
2023/2/13,6:10,2900,0,0
2023/2/13,6:15,2923,0,0
2023/2/13,6:20,2947,0,0
