2023/4/8 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3576,18:00〜19:00,4/8,23:50,25,79

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2855,18:00〜19:00,4/8,23:50

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2767,0:00〜1:00,4/8,23:50,19,84

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2331,0:00〜1:00,4/8,23:50

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/4/8,0:00,2357,2331,85,2767
2023/4/8,1:00,2258,2241,84,2662
2023/4/8,2:00,2239,2235,84,2661
2023/4/8,3:00,2254,2255,83,2685
2023/4/8,4:00,2252,2243,83,2688
2023/4/8,5:00,2225,2214,83,2671
2023/4/8,6:00,2200,2223,81,2697
2023/4/8,7:00,2288,2330,80,2833
2023/4/8,8:00,2478,2513,80,3065
2023/4/8,9:00,2589,2687,79,3271
2023/4/8,10:00,2668,2724,80,3327
2023/4/8,11:00,2706,2697,80,3354
2023/4/8,12:00,2665,2688,80,3306
2023/4/8,13:00,2652,2685,80,3278
2023/4/8,14:00,2633,2652,80,3265
2023/4/8,15:00,2657,2623,81,3250
2023/4/8,16:00,2679,2643,80,3308
2023/4/8,17:00,2779,2743,80,3432
2023/4/8,18:00,2886,2855,80,3576
2023/4/8,19:00,2862,2842,80,3552
2023/4/8,20:00,2784,2771,78,3552
2023/4/8,21:00,2663,2646,75,3546
2023/4/8,22:00,2546,2527,71,3548
2023/4/8,23:00,2442,2410,69,3521

最大使用率(%),時間帯
85,0:00〜1:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3407,18:00〜19:00,4/9,23:50,20,83

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2842,18:00〜19:00,4/9,23:50

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2622,1:00〜2:00,4/9,23:50,20,83

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2190,1:00〜2:00,4/9,23:50

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/4/8,0:00,2443,0,0
2023/4/8,0:05,2418,0,0
2023/4/8,0:10,2412,0,0
2023/4/8,0:15,2405,0,0
2023/4/8,0:20,2373,0,0
2023/4/8,0:25,2357,0,0
2023/4/8,0:30,2344,0,0
2023/4/8,0:35,2331,0,0
2023/4/8,0:40,2316,0,0
2023/4/8,0:45,2311,0,0
2023/4/8,0:50,2299,0,0
2023/4/8,0:55,2281,0,0
2023/4/8,1:00,2269,0,0
2023/4/8,1:05,2278,0,0
2023/4/8,1:10,2270,0,0
2023/4/8,1:15,2265,0,0
2023/4/8,1:20,2265,0,0
2023/4/8,1:25,2260,0,0
2023/4/8,1:30,2242,0,0
2023/4/8,1:35,2237,0,0
2023/4/8,1:40,2239,0,0
2023/4/8,1:45,2236,0,0
2023/4/8,1:50,2237,0,0
2023/4/8,1:55,2232,0,0
2023/4/8,2:00,2240,0,0
2023/4/8,2:05,2239,0,0
2023/4/8,2:10,2219,0,0
2023/4/8,2:15,2232,0,0
2023/4/8,2:20,2213,0,0
2023/4/8,2:25,2223,0,0
2023/4/8,2:30,2226,0,0
2023/4/8,2:35,2219,0,0
2023/4/8,2:40,2232,0,0
2023/4/8,2:45,2243,0,0
2023/4/8,2:50,2239,0,0
2023/4/8,2:55,2240,0,0
2023/4/8,3:00,2237,0,0
2023/4/8,3:05,2245,0,0
2023/4/8,3:10,2256,0,0
2023/4/8,3:15,2247,0,0
2023/4/8,3:20,2256,0,0
2023/4/8,3:25,2253,0,0
2023/4/8,3:30,2242,0,0
2023/4/8,3:35,2243,0,0
2023/4/8,3:40,2246,0,0
2023/4/8,3:45,2242,0,0
2023/4/8,3:50,2244,0,0
2023/4/8,3:55,2246,0,0
2023/4/8,4:00,2255,0,0
2023/4/8,4:05,2251,0,0
2023/4/8,4:10,2250,0,0
2023/4/8,4:15,2257,0,0
2023/4/8,4:20,2245,0,0
2023/4/8,4:25,2239,0,0
2023/4/8,4:30,2229,0,0
2023/4/8,4:35,2241,0,0
2023/4/8,4:40,2237,0,0
2023/4/8,4:45,2235,0,0
2023/4/8,4:50,2236,0,0
2023/4/8,4:55,2237,0,0
2023/4/8,5:00,2233,0,0
2023/4/8,5:05,2251,0,0
2023/4/8,5:10,2244,0,0
2023/4/8,5:15,2246,0,0
2023/4/8,5:20,2230,0,0
2023/4/8,5:25,2226,0,0
2023/4/8,5:30,2204,0,0
2023/4/8,5:35,2209,3,0
2023/4/8,5:40,2211,6,0
2023/4/8,5:45,2196,10,0
2023/4/8,5:50,2184,14,0
2023/4/8,5:55,2170,19,0
2023/4/8,6:00,2190,30,1
2023/4/8,6:05,2195,38,1
2023/4/8,6:10,2189,48,2
2023/4/8,6:15,2189,56,2
2023/4/8,6:20,2186,67,3
2023/4/8,6:25,2174,79,3
2023/4/8,6:30,2183,92,4
2023/4/8,6:35,2182,105,4
2023/4/8,6:40,2197,122,5
2023/4/8,6:45,2178,139,6
2023/4/8,6:50,2195,158,7
2023/4/8,6:55,2200,176,8
2023/4/8,7:00,2216,196,8
2023/4/8,7:05,2245,216,9
2023/4/8,7:10,2221,235,10
2023/4/8,7:15,2248,254,11
2023/4/8,7:20,2256,276,12
2023/4/8,7:25,2249,295,13
2023/4/8,7:30,2264,317,14
2023/4/8,7:35,2288,339,14
2023/4/8,7:40,2294,363,15
2023/4/8,7:45,2306,390,16
2023/4/8,7:50,2323,414,17
2023/4/8,7:55,2354,436,18
2023/4/8,8:00,2376,457,19
2023/4/8,8:05,2410,475,19
