2023/9/19 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5632,13:00〜14:00,9/19,23:50,11,89
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
5056,13:00〜14:00,9/19,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
5228,16:00〜17:00,9/19,23:50,6,93
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
4910,16:00〜17:00,9/19,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/9/19,0:00,2891,2880,85,3371
2023/9/19,1:00,2709,2702,80,3354
2023/9/19,2:00,2628,2620,78,3330
2023/9/19,3:00,2605,2599,79,3266
2023/9/19,4:00,2619,2624,80,3250
2023/9/19,5:00,2693,2696,82,3282
2023/9/19,6:00,2925,2933,83,3492
2023/9/19,7:00,3447,3395,89,3856
2023/9/19,8:00,4158,4106,93,4466
2023/9/19,9:00,4659,4655,91,5068
2023/9/19,10:00,4875,4871,91,5335
2023/9/19,11:00,4995,4970,90,5508
2023/9/19,12:00,4959,4960,88,5604
2023/9/19,13:00,5133,5056,91,5632
2023/9/19,14:00,5140,5016,93,5498
2023/9/19,15:00,5035,4968,93,5403
2023/9/19,16:00,4898,4910,94,5166
2023/9/19,17:00,4631,4586,93,4937
2023/9/19,18:00,4496,4467,92,4870
2023/9/19,19:00,4298,4256,91,4699
2023/9/19,20:00,4068,4013,87,4625
2023/9/19,21:00,3816,3782,83,4562
2023/9/19,22:00,3596,3582,79,4498
2023/9/19,23:00,3349,3346,75,4435
最大使用率(%),時間帯
94,16:00〜17:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5528,13:00〜14:00,9/20,23:50,12,89
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4948,13:00〜14:00,9/20,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
5091,16:00〜17:00,9/20,23:50,9,91
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
4661,16:00〜17:00,9/20,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/9/19,0:00,3000,0,0
2023/9/19,0:05,2973,0,0
2023/9/19,0:10,2966,0,0
2023/9/19,0:15,2939,0,0
2023/9/19,0:20,2925,0,0
2023/9/19,0:25,2898,0,0
2023/9/19,0:30,2875,0,0
2023/9/19,0:35,2864,0,0
2023/9/19,0:40,2856,0,0
2023/9/19,0:45,2845,0,0
2023/9/19,0:50,2812,0,0
2023/9/19,0:55,2804,0,0
2023/9/19,1:00,2778,0,0
2023/9/19,1:05,2751,0,0
2023/9/19,1:10,2748,0,0
2023/9/19,1:15,2724,0,0
2023/9/19,1:20,2724,0,0
2023/9/19,1:25,2718,0,0
2023/9/19,1:30,2714,0,0
2023/9/19,1:35,2699,0,0
2023/9/19,1:40,2694,0,0
2023/9/19,1:45,2681,0,0
2023/9/19,1:50,2659,0,0
2023/9/19,1:55,2660,0,0
2023/9/19,2:00,2644,0,0
2023/9/19,2:05,2637,0,0
2023/9/19,2:10,2631,0,0
2023/9/19,2:15,2634,0,0
2023/9/19,2:20,2624,0,0
2023/9/19,2:25,2624,0,0
2023/9/19,2:30,2618,0,0
2023/9/19,2:35,2617,0,0
2023/9/19,2:40,2626,0,0
2023/9/19,2:45,2623,0,0
2023/9/19,2:50,2623,0,0
2023/9/19,2:55,2608,0,0
2023/9/19,3:00,2612,0,0
2023/9/19,3:05,2599,0,0
2023/9/19,3:10,2602,0,0
2023/9/19,3:15,2605,0,0
2023/9/19,3:20,2607,0,0
2023/9/19,3:25,2596,0,0
2023/9/19,3:30,2608,0,0
2023/9/19,3:35,2599,0,0
2023/9/19,3:40,2594,0,0
2023/9/19,3:45,2609,0,0
2023/9/19,3:50,2614,0,0
2023/9/19,3:55,2604,0,0
2023/9/19,4:00,2601,0,0
2023/9/19,4:05,2609,0,0
2023/9/19,4:10,2590,0,0
2023/9/19,4:15,2618,0,0
2023/9/19,4:20,2604,0,0
2023/9/19,4:25,2599,0,0
2023/9/19,4:30,2608,0,0
2023/9/19,4:35,2605,0,0
2023/9/19,4:40,2625,0,0
2023/9/19,4:45,2636,0,0
2023/9/19,4:50,2646,0,0
2023/9/19,4:55,2643,0,0
2023/9/19,5:00,2638,0,0
2023/9/19,5:05,2662,0,0
2023/9/19,5:10,2673,0,0
2023/9/19,5:15,2686,0,0
2023/9/19,5:20,2693,0,0
2023/9/19,5:25,2683,0,0
2023/9/19,5:30,2689,0,0
2023/9/19,5:35,2683,0,0
2023/9/19,5:40,2697,2,0
2023/9/19,5:45,2702,5,0
2023/9/19,5:50,2700,9,0
2023/9/19,5:55,2719,13,0
2023/9/19,6:00,2731,18,0
2023/9/19,6:05,2773,44,1
2023/9/19,6:10,2788,64,2
2023/9/19,6:15,2833,81,2
2023/9/19,6:20,2853,99,3
2023/9/19,6:25,2878,119,4
2023/9/19,6:30,2907,141,4
2023/9/19,6:35,2949,164,5
2023/9/19,6:40,2974,188,6
2023/9/19,6:45,3026,214,7
2023/9/19,6:50,3059,242,7
2023/9/19,6:55,3097,270,8
2023/9/19,7:00,3122,299,9
