2023/6/29 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5639,13:00〜14:00,6/29,23:50,21,82

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4642,13:00〜14:00,6/29,23:50

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
4555,19:00〜20:00,6/29,23:50,12,89

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
4062,19:00〜20:00,6/29,23:50

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/6/29,0:00,2699,2749,80,3342
2023/6/29,1:00,2530,2576,77,3278
2023/6/29,2:00,2468,2495,77,3199
2023/6/29,3:00,2463,2493,78,3130
2023/6/29,4:00,2465,2494,78,3151
2023/6/29,5:00,2497,2536,76,3273
2023/6/29,6:00,2675,2716,75,3566
2023/6/29,7:00,3030,3068,78,3840
2023/6/29,8:00,3589,3608,84,4226
2023/6/29,9:00,4050,4031,86,4690
2023/6/29,10:00,4285,4245,86,4980
2023/6/29,11:00,4429,4430,84,5239
2023/6/29,12:00,4396,4487,82,5351
2023/6/29,13:00,4604,4642,81,5639
2023/6/29,14:00,4658,4642,84,5497
2023/6/29,15:00,4579,4617,85,5327
2023/6/29,16:00,4511,4569,87,5137
2023/6/29,17:00,4323,4320,88,4867
2023/6/29,18:00,4141,4175,88,4696
2023/6/29,19:00,4016,4062,88,4555
2023/6/29,20:00,3790,3781,83,4521
2023/6/29,21:00,3541,3543,78,4537
2023/6/29,22:00,3339,3338,75,4407
2023/6/29,23:00,3108,3108,73,4240

最大使用率(%),時間帯
88,17:00〜18:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4898,11:00〜12:00,6/30,23:50,14,87

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4284,11:00〜12:00,6/30,23:50

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
4814,16:00〜17:00,6/30,23:50,12,88

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
4283,16:00〜17:00,6/30,23:50

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/6/29,0:00,2831,0,0
2023/6/29,0:05,2799,0,0
2023/6/29,0:10,2797,0,0
2023/6/29,0:15,2760,0,0
2023/6/29,0:20,2720,0,0
2023/6/29,0:25,2708,0,0
2023/6/29,0:30,2683,0,0
2023/6/29,0:35,2671,0,0
2023/6/29,0:40,2647,0,0
2023/6/29,0:45,2645,0,0
2023/6/29,0:50,2609,0,0
2023/6/29,0:55,2592,0,0
2023/6/29,1:00,2601,0,0
2023/6/29,1:05,2589,0,0
2023/6/29,1:10,2570,0,0
2023/6/29,1:15,2547,0,0
2023/6/29,1:20,2534,0,0
2023/6/29,1:25,2519,0,0
2023/6/29,1:30,2515,0,0
2023/6/29,1:35,2504,0,0
2023/6/29,1:40,2498,0,0
2023/6/29,1:45,2501,0,0
2023/6/29,1:50,2494,0,0
2023/6/29,1:55,2507,0,0
2023/6/29,2:00,2489,0,0
2023/6/29,2:05,2483,0,0
2023/6/29,2:10,2491,0,0
2023/6/29,2:15,2471,0,0
2023/6/29,2:20,2458,0,0
2023/6/29,2:25,2457,0,0
2023/6/29,2:30,2443,0,0
2023/6/29,2:35,2464,0,0
2023/6/29,2:40,2459,0,0
2023/6/29,2:45,2454,0,0
2023/6/29,2:50,2444,0,0
2023/6/29,2:55,2453,0,0
2023/6/29,3:00,2463,0,0
2023/6/29,3:05,2460,0,0
2023/6/29,3:10,2465,0,0
2023/6/29,3:15,2454,0,0
2023/6/29,3:20,2472,0,0
2023/6/29,3:25,2463,0,0
2023/6/29,3:30,2464,0,0
2023/6/29,3:35,2454,0,0
2023/6/29,3:40,2459,0,0
2023/6/29,3:45,2461,0,0
2023/6/29,3:50,2444,0,0
2023/6/29,3:55,2462,0,0
2023/6/29,4:00,2465,0,0
2023/6/29,4:05,2462,0,0
2023/6/29,4:10,2466,0,0
2023/6/29,4:15,2454,0,0
2023/6/29,4:20,2467,0,0
2023/6/29,4:25,2467,0,0
2023/6/29,4:30,2462,0,0
2023/6/29,4:35,2463,0,0
2023/6/29,4:40,2479,0,0
2023/6/29,4:45,2466,0,0
2023/6/29,4:50,2449,0,0
2023/6/29,4:55,2440,1,0
2023/6/29,5:00,2442,7,0
2023/6/29,5:05,2461,18,0
2023/6/29,5:10,2482,32,1
2023/6/29,5:15,2475,39,1
2023/6/29,5:20,2480,47,1
2023/6/29,5:25,2495,54,2
2023/6/29,5:30,2499,63,2
2023/6/29,5:35,2493,71,2
2023/6/29,5:40,2491,80,3
2023/6/29,5:45,2509,89,3
2023/6/29,5:50,2499,98,3
2023/6/29,5:55,2504,110,4
2023/6/29,6:00,2529,123,4
2023/6/29,6:05,2568,136,5
2023/6/29,6:10,2588,150,5
2023/6/29,6:15,2598,166,6
2023/6/29,6:20,2623,181,6
2023/6/29,6:25,2641,200,7
2023/6/29,6:30,2669,218,8
2023/6/29,6:35,2707,238,8
2023/6/29,6:40,2717,258,9
2023/6/29,6:45,2742,277,10
2023/6/29,6:50,2767,296,10
2023/6/29,6:55,2782,315,11
2023/6/29,7:00,2808,333,11
2023/6/29,7:05,2875,355,12
2023/6/29,7:10,2894,376,12
2023/6/29,7:15,2913,401,13
2023/6/29,7:20,2936,426,14
2023/6/29,7:25,2973,456,15
2023/6/29,7:30,3000,484,16
2023/6/29,7:35,3065,511,16
2023/6/29,7:40,3086,540,17
2023/6/29,7:45,3135,568,18
2023/6/29,7:50,3186,597,18
2023/6/29,7:55,3248,626,19
2023/6/29,8:00,3289,650,19
2023/6/29,8:05,3364,675,20
2023/6/29,8:10,3400,698,20
2023/6/29,8:15,3437,721,20
2023/6/29,8:20,3478,747,21
2023/6/29,8:25,3529,770,21
2023/6/29,8:30,3558,791,22
2023/6/29,8:35,3639,816,22
2023/6/29,8:40,3691,840,22
2023/6/29,8:45,3739,867,23
2023/6/29,8:50,3792,895,23
2023/6/29,8:55,3826,918,23
2023/6/29,9:00,3868,941,24
2023/6/29,9:05,3913,961,24
2023/6/29,9:10,3944,987,25
2023/6/29,9:15,3962,1007,25
2023/6/29,9:20,3979,1028,25
2023/6/29,9:25,4010,1053,26
2023/6/29,9:30,4049,1077,26
2023/6/29,9:35,4088,1099,26
2023/6/29,9:40,4122,1119,27
2023/6/29,9:45,4134,1142,27
2023/6/29,9:50,4150,1160,27
2023/6/29,9:55,4142,1177,28
2023/6/29,10:00,4177,1193,28
2023/6/29,10:05,4159,1212,29
2023/6/29,10:10,4188,1229,29
2023/6/29,10:15,4222,1245,29
2023/6/29,10:20,4230,1257,29
2023/6/29,10:25,4295,1273,29
2023/6/29,10:30,4325,1285,29
2023/6/29,10:35,4344,1293,29
2023/6/29,10:40,4341,1302,29
2023/6/29,10:45,4372,1306,29
2023/6/29,10:50,4378,1311,29
2023/6/29,10:55,4384,1317,30
2023/6/29,11:00,4396,1321,30
2023/6/29,11:05,4403,1325,30
2023/6/29,11:10,4420,1332,30
2023/6/29,11:15,4422,1334,30
2023/6/29,11:20,4432,1343,30
2023/6/29,11:25,4439,1347,30
2023/6/29,11:30,4437,1345,30
2023/6/29,11:35,4444,1348,30
2023/6/29,11:40,4438,1351,30
2023/6/29,11:45,4463,1355,30
2023/6/29,11:50,4465,1354,30
2023/6/29,11:55,4440,1352,30
2023/6/29,12:00,4420,1347,30
2023/6/29,12:05,4406,1344,30
2023/6/29,12:10,4389,1343,30
2023/6/29,12:15,4379,1337,30
2023/6/29,12:20,4354,1340,30
2023/6/29,12:25,4346,1342,30
2023/6/29,12:30,4358,1336,30
2023/6/29,12:35,4355,1336,30
2023/6/29,12:40,4365,1332,30
2023/6/29,12:45,4380,1333,30
2023/6/29,12:50,4401,1335,30
2023/6/29,12:55,4440,1329,29
2023/6/29,13:00,4478,1324,29
2023/6/29,13:05,4543,1316,28
2023/6/29,13:10,4560,1303,28
2023/6/29,13:15,4574,1295,28
2023/6/29,13:20,4596,1280,27
2023/6/29,13:25,4615,1263,27
2023/6/29,13:30,4600,1247,27
2023/6/29,13:35,4592,1221,26
2023/6/29,13:40,4607,1201,26
2023/6/29,13:45,4631,1185,25
2023/6/29,13:50,4627,1166,25
2023/6/29,13:55,4642,1151,24
2023/6/29,14:00,4617,1127,24
2023/6/29,14:05,4622,1104,23
2023/6/29,14:10,4645,1096,23
2023/6/29,14:15,4654,1080,23
2023/6/29,14:20,4654,1065,22
2023/6/29,14:25,4670,1055,22
2023/6/29,14:30,4671,1036,22
2023/6/29,14:35,4686,1014,21
2023/6/29,14:40,4688,995,21
2023/6/29,14:45,4686,970,20
2023/6/29,14:50,4671,934,19
2023/6/29,14:55,4646,902,19
2023/6/29,15:00,4623,869,18
2023/6/29,15:05,4606,842,18
2023/6/29,15:10,4594,817,17
2023/6/29,15:15,4551,799,17
2023/6/29,15:20,4561,780,17
