2023/2/3 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5309,9:00〜10:00,2/3,23:50,14,87
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4652,9:00〜10:00,2/3,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
4169,6:00〜7:00,2/3,23:50,12,89
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3724,6:00〜7:00,2/3,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/2/3,0:00,3198,3211,85,3727
2023/2/3,1:00,3051,3071,83,3640
2023/2/3,2:00,3004,3022,83,3609
2023/2/3,3:00,2984,2995,82,3610
2023/2/3,4:00,3027,3046,83,3622
2023/2/3,5:00,3241,3265,85,3804
2023/2/3,6:00,3701,3724,88,4169
2023/2/3,7:00,4092,4135,88,4646
2023/2/3,8:00,4442,4475,87,5060
2023/2/3,9:00,4603,4652,86,5309
2023/2/3,10:00,4556,4548,87,5234
2023/2/3,11:00,4471,4482,85,5218
2023/2/3,12:00,4326,4319,85,5066
2023/2/3,13:00,4392,4350,85,5140
2023/2/3,14:00,4338,4325,84,5134
2023/2/3,15:00,4285,4323,82,5194
2023/2/3,16:00,4377,4430,81,5375
2023/2/3,17:00,4457,4539,83,5360
2023/2/3,18:00,4413,4480,80,5508
2023/2/3,19:00,4286,4325,78,5447
2023/2/3,20:00,4148,4173,77,5382
2023/2/3,21:00,3947,3973,74,5277
2023/2/3,22:00,3717,3745,72,5106
2023/2/3,23:00,3473,3504,69,4987
最大使用率(%),時間帯
88,6:00〜7:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4779,9:00〜10:00,2/4,23:50,24,80
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3860,9:00〜10:00,2/4,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3869,0:00〜1:00,2/4,23:50,20,83
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3234,0:00〜1:00,2/4,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/2/3,0:00,3303,0,0
2023/2/3,0:05,3291,0,0
2023/2/3,0:10,3293,0,0
2023/2/3,0:15,3274,0,0
2023/2/3,0:20,3239,0,0
2023/2/3,0:25,3204,0,0
2023/2/3,0:30,3194,0,0
2023/2/3,0:35,3172,0,0
2023/2/3,0:40,3155,0,0
2023/2/3,0:45,3128,0,0
2023/2/3,0:50,3103,0,0
2023/2/3,0:55,3099,0,0
2023/2/3,1:00,3085,0,0
2023/2/3,1:05,3087,0,0
2023/2/3,1:10,3090,0,0
2023/2/3,1:15,3069,0,0
2023/2/3,1:20,3064,0,0
2023/2/3,1:25,3045,0,0
2023/2/3,1:30,3051,0,0
2023/2/3,1:35,3035,0,0
2023/2/3,1:40,3033,0,0
2023/2/3,1:45,3037,0,0
2023/2/3,1:50,3022,0,0
2023/2/3,1:55,3006,0,0
2023/2/3,2:00,3015,0,0
2023/2/3,2:05,3018,0,0
2023/2/3,2:10,3004,0,0
2023/2/3,2:15,3012,0,0
2023/2/3,2:20,3007,0,0
2023/2/3,2:25,2994,0,0
2023/2/3,2:30,3004,0,0
2023/2/3,2:35,3019,0,0
2023/2/3,2:40,2999,0,0
2023/2/3,2:45,3007,0,0
2023/2/3,2:50,3001,0,0
2023/2/3,2:55,2997,0,0
2023/2/3,3:00,2978,0,0
2023/2/3,3:05,2984,0,0
2023/2/3,3:10,2994,0,0
2023/2/3,3:15,2987,0,0
2023/2/3,3:20,2993,0,0
2023/2/3,3:25,2991,0,0
2023/2/3,3:30,2964,0,0
2023/2/3,3:35,2984,0,0
2023/2/3,3:40,2990,0,0
2023/2/3,3:45,2979,0,0
2023/2/3,3:50,2985,0,0
2023/2/3,3:55,2977,0,0
2023/2/3,4:00,2998,0,0
2023/2/3,4:05,3010,0,0
2023/2/3,4:10,3018,0,0
2023/2/3,4:15,2999,0,0
2023/2/3,4:20,3014,0,0
2023/2/3,4:25,3026,0,0
2023/2/3,4:30,3010,0,0
2023/2/3,4:35,3028,0,0
2023/2/3,4:40,3021,0,0
2023/2/3,4:45,3041,0,0
2023/2/3,4:50,3057,0,0
2023/2/3,4:55,3067,0,0
2023/2/3,5:00,3090,0,0
2023/2/3,5:05,3123,0,0
2023/2/3,5:10,3158,0,0
2023/2/3,5:15,3174,0,0
2023/2/3,5:20,3191,0,0
2023/2/3,5:25,3223,0,0
2023/2/3,5:30,3226,0,0
2023/2/3,5:35,3260,0,0
2023/2/3,5:40,3278,0,0
2023/2/3,5:45,3315,0,0
2023/2/3,5:50,3339,0,0
2023/2/3,5:55,3356,0,0
2023/2/3,6:00,3421,0,0
2023/2/3,6:05,3503,0,0
2023/2/3,6:10,3552,0,0
2023/2/3,6:15,3586,0,0
2023/2/3,6:20,3611,0,0
2023/2/3,6:25,3651,0,0
2023/2/3,6:30,3692,0,0
2023/2/3,6:35,3765,0,0
2023/2/3,6:40,3790,0,0
2023/2/3,6:45,3820,0,0
2023/2/3,6:50,3867,0,0
2023/2/3,6:55,3900,2,0
2023/2/3,7:00,3932,4,0
2023/2/3,7:05,3963,5,0
2023/2/3,7:10,3982,12,0
2023/2/3,7:15,4008,28,0
2023/2/3,7:20,4024,45,1
2023/2/3,7:25,4063,58,1
2023/2/3,7:30,4084,74,1
2023/2/3,7:35,4115,90,2
2023/2/3,7:40,4139,109,2
2023/2/3,7:45,4171,128,3
2023/2/3,7:50,4176,148,3
2023/2/3,7:55,4224,169,4
2023/2/3,8:00,4259,188,4
2023/2/3,8:05,4318,205,4
2023/2/3,8:10,4346,227,5
2023/2/3,8:15,4377,247,5
2023/2/3,8:20,4391,267,6
2023/2/3,8:25,4420,285,6
2023/2/3,8:30,4441,305,6
2023/2/3,8:35,4462,325,7
2023/2/3,8:40,4497,347,7
2023/2/3,8:45,4524,364,8
2023/2/3,8:50,4545,382,8
2023/2/3,8:55,4550,395,8
2023/2/3,9:00,4579,422,9
2023/2/3,9:05,4625,443,9
2023/2/3,9:10,4623,458,9
2023/2/3,9:15,4614,472,10
2023/2/3,9:20,4610,484,10
2023/2/3,9:25,4586,493,10
2023/2/3,9:30,4565,514,11
2023/2/3,9:35,4597,537,11
2023/2/3,9:40,4590,562,12
2023/2/3,9:45,4608,582,12
2023/2/3,9:50,4607,604,13
2023/2/3,9:55,4609,617,13
2023/2/3,10:00,4589,626,13
2023/2/3,10:05,4594,637,13
2023/2/3,10:10,4576,651,14
2023/2/3,10:15,4593,657,14
2023/2/3,10:20,4563,653,14
2023/2/3,10:25,4563,659,14
2023/2/3,10:30,4565,660,14
2023/2/3,10:35,4547,661,14
2023/2/3,10:40,4546,672,14
2023/2/3,10:45,4525,672,14
2023/2/3,10:50,4529,669,14
2023/2/3,10:55,4521,671,14
2023/2/3,11:00,4504,665,14
2023/2/3,11:05,4491,662,14
2023/2/3,11:10,4485,652,14
2023/2/3,11:15,4479,655,14
2023/2/3,11:20,4485,663,14
2023/2/3,11:25,4508,674,14
2023/2/3,11:30,4474,667,14
2023/2/3,11:35,4479,655,14
2023/2/3,11:40,4473,645,14
2023/2/3,11:45,4458,632,14
2023/2/3,11:50,4450,630,14
2023/2/3,11:55,4414,617,13
2023/2/3,12:00,4403,618,14
2023/2/3,12:05,4375,607,13
2023/2/3,12:10,4368,604,13
2023/2/3,12:15,4356,600,13
2023/2/3,12:20,4330,590,13
2023/2/3,12:25,4340,591,13
2023/2/3,12:30,4317,581,13
2023/2/3,12:35,4289,567,13
2023/2/3,12:40,4281,552,12
2023/2/3,12:45,4289,544,12
2023/2/3,12:50,4289,539,12
2023/2/3,12:55,4310,527,12
2023/2/3,13:00,4315,519,12
2023/2/3,13:05,4353,507,11
2023/2/3,13:10,4380,507,11
2023/2/3,13:15,4393,505,11
2023/2/3,13:20,4408,498,11
2023/2/3,13:25,4415,496,11
2023/2/3,13:30,4420,489,11
2023/2/3,13:35,4418,470,10
2023/2/3,13:40,4417,454,10
2023/2/3,13:45,4403,432,9
2023/2/3,13:50,4391,410,9
2023/2/3,13:55,4386,387,8
2023/2/3,14:00,4367,372,8
2023/2/3,14:05,4377,361,8
2023/2/3,14:10,4376,344,7
2023/2/3,14:15,4357,333,7
2023/2/3,14:20,4345,318,7
2023/2/3,14:25,4350,305,7
2023/2/3,14:30,4329,287,6
2023/2/3,14:35,4334,275,6
2023/2/3,14:40,4319,264,6
2023/2/3,14:45,4338,253,5
2023/2/3,14:50,4317,239,5
2023/2/3,14:55,4306,224,5
2023/2/3,15:00,4297,209,4
2023/2/3,15:05,4272,200,4
2023/2/3,15:10,4250,190,4
2023/2/3,15:15,4280,179,4
2023/2/3,15:20,4264,168,3
2023/2/3,15:25,4272,155,3
2023/2/3,15:30,4268,145,3
2023/2/3,15:35,4285,136,3
2023/2/3,15:40,4287,129,3
2023/2/3,15:45,4291,122,2
2023/2/3,15:50,4300,114,2
2023/2/3,15:55,4306,103,2
2023/2/3,16:00,4358,93,2
2023/2/3,16:05,4344,85,1
2023/2/3,16:10,4348,72,1
2023/2/3,16:15,4342,58,1
2023/2/3,16:20,4348,47,1
2023/2/3,16:25,4350,38,0
2023/2/3,16:30,4370,30,0
2023/2/3,16:35,4374,22,0
2023/2/3,16:40,4386,16,0
2023/2/3,16:45,4403,12,0
2023/2/3,16:50,4417,9,0
2023/2/3,16:55,4433,8,0
2023/2/3,17:00,4426,4,0
2023/2/3,17:05,4439,1,0
2023/2/3,17:10,4447,0,0
2023/2/3,17:15,4449,0,0
2023/2/3,17:20,4462,0,0
2023/2/3,17:25,4470,0,0
2023/2/3,17:30,4452,0,0
2023/2/3,17:35,4471,0,0
2023/2/3,17:40,4468,0,0
2023/2/3,17:45,4450,0,0
2023/2/3,17:50,4458,0,0
2023/2/3,17:55,4461,0,0
2023/2/3,18:00,4463,0,0
2023/2/3,18:05,4442,0,0
2023/2/3,18:10,4442,0,0
2023/2/3,18:15,4440,0,0
2023/2/3,18:20,4416,0,0
2023/2/3,18:25,4419,0,0
2023/2/3,18:30,4429,0,0
2023/2/3,18:35,4407,0,0
2023/2/3,18:40,4396,0,0
2023/2/3,18:45,4390,0,0
2023/2/3,18:50,4381,0,0
2023/2/3,18:55,4367,0,0
