2023/12/29 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4031,8:00〜9:00,12/29,23:40,15,86
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3502,8:00〜9:00,12/29,23:40
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2982,2:00〜3:00,12/29,23:40,13,88
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2646,2:00〜3:00,12/29,23:40
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/12/29,0:00,2832,2845,87,3240
2023/12/29,1:00,2713,2717,88,3067
2023/12/29,2:00,2668,2646,89,2982
2023/12/29,3:00,2647,2621,89,2963
2023/12/29,4:00,2657,2631,89,2981
2023/12/29,5:00,2757,2735,88,3107
2023/12/29,6:00,3012,2960,89,3366
2023/12/29,7:00,3243,3307,85,3789
2023/12/29,8:00,3380,3502,83,4031
2023/12/29,9:00,3273,3432,81,4004
2023/12/29,10:00,3100,3187,81,3782
2023/12/29,11:00,2976,2958,83,3575
2023/12/29,12:00,2882,2853,83,3464
2023/12/29,13:00,2830,2786,83,3393
2023/12/29,14:00,2813,2793,82,3419
2023/12/29,15:00,2850,2833,81,3513
2023/12/29,16:00,2991,2972,79,3756
2023/12/29,17:00,3236,3224,77,4179
2023/12/29,18:00,3295,3225,76,4301
2023/12/29,19:00,3278,3261,76,4312
2023/12/29,20:00,3227,3247,76,4225
2023/12/29,21:00,3110,3091,74,4193
2023/12/29,22:00,2953,2918,72,4080
2023/12/29,23:00,2786,2773,70,3950
最大使用率(%),時間帯
89,6:00〜7:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4173,19:00〜20:00,12/30,23:40,37,73
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3049,19:00〜20:00,12/30,23:40
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3087,0:00〜1:00,12/30,23:40,19,84
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2605,0:00〜1:00,12/30,23:40
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/12/29,0:00,2935,0,0
2023/12/29,0:05,2908,0,0
2023/12/29,0:10,2898,0,0
2023/12/29,0:15,2889,0,0
2023/12/29,0:20,2868,0,0
2023/12/29,0:25,2856,0,0
2023/12/29,0:30,2828,0,0
2023/12/29,0:35,2815,0,0
2023/12/29,0:40,2784,0,0
2023/12/29,0:45,2774,0,0
2023/12/29,0:50,2760,0,0
2023/12/29,0:55,2745,0,0
2023/12/29,1:00,2737,0,0
2023/12/29,1:05,2748,0,0
2023/12/29,1:10,2730,0,0
2023/12/29,1:15,2732,0,0
2023/12/29,1:20,2721,0,0
2023/12/29,1:25,2707,0,0
2023/12/29,1:30,2712,0,0
2023/12/29,1:35,2706,0,0
2023/12/29,1:40,2700,0,0
2023/12/29,1:45,2697,0,0
2023/12/29,1:50,2684,0,0
2023/12/29,1:55,2694,0,0
2023/12/29,2:00,2677,0,0
2023/12/29,2:05,2690,0,0
2023/12/29,2:10,2668,0,0
2023/12/29,2:15,2659,0,0
2023/12/29,2:20,2668,0,0
2023/12/29,2:25,2664,0,0
2023/12/29,2:30,2671,0,0
2023/12/29,2:35,2661,0,0
2023/12/29,2:40,2668,0,0
2023/12/29,2:45,2660,0,0
2023/12/29,2:50,2660,0,0
2023/12/29,2:55,2659,0,0
2023/12/29,3:00,2660,0,0
2023/12/29,3:05,2657,0,0
2023/12/29,3:10,2664,0,0
2023/12/29,3:15,2650,0,0
2023/12/29,3:20,2651,0,0
2023/12/29,3:25,2639,0,0
2023/12/29,3:30,2636,0,0
2023/12/29,3:35,2641,0,0
2023/12/29,3:40,2637,0,0
2023/12/29,3:45,2638,0,0
2023/12/29,3:50,2634,0,0
2023/12/29,3:55,2648,0,0
2023/12/29,4:00,2644,0,0
2023/12/29,4:05,2650,0,0
2023/12/29,4:10,2663,0,0
2023/12/29,4:15,2646,0,0
2023/12/29,4:20,2643,0,0
2023/12/29,4:25,2654,0,0
2023/12/29,4:30,2645,0,0
2023/12/29,4:35,2646,0,0
2023/12/29,4:40,2660,0,0
2023/12/29,4:45,2665,0,0
2023/12/29,4:50,2668,0,0
2023/12/29,4:55,2669,0,0
2023/12/29,5:00,2694,0,0
2023/12/29,5:05,2694,0,0
2023/12/29,5:10,2723,0,0
2023/12/29,5:15,2730,0,0
