2023/2/25 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4642,18:00〜19:00,2/25,23:50,25,80
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3725,18:00〜19:00,2/25,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3931,8:00〜9:00,2/25,23:50,19,83
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3297,8:00〜9:00,2/25,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/2/25,0:00,2816,2827,83,3390
2023/2/25,1:00,2703,2708,82,3264
2023/2/25,2:00,2671,2676,82,3230
2023/2/25,3:00,2675,2666,83,3196
2023/2/25,4:00,2692,2682,83,3214
2023/2/25,5:00,2767,2737,84,3278
2023/2/25,6:00,2920,2883,84,3450
2023/2/25,7:00,3008,3128,80,3731
2023/2/25,8:00,3140,3297,79,3931
2023/2/25,9:00,3228,3315,80,4005
2023/2/25,10:00,3246,3214,81,3981
2023/2/25,11:00,3241,3163,81,3983
2023/2/25,12:00,3134,3114,81,3868
2023/2/25,13:00,3137,3156,81,3868
2023/2/25,14:00,3141,3122,81,3855
2023/2/25,15:00,3199,3150,81,3920
2023/2/25,16:00,3368,3282,81,4110
2023/2/25,17:00,3593,3565,79,4518
2023/2/25,18:00,3696,3725,79,4642
2023/2/25,19:00,3666,3704,79,4633
2023/2/25,20:00,3613,3617,78,4613
2023/2/25,21:00,3478,3475,75,4577
2023/2/25,22:00,3307,3305,73,4512
2023/2/25,23:00,3138,3138,70,4427
最大使用率(%),時間帯
84,6:00〜7:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4678,18:00〜19:00,2/26,23:50,28,78
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3651,18:00〜19:00,2/26,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3495,0:00〜1:00,2/26,23:50,20,83
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2922,0:00〜1:00,2/26,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/2/25,0:00,2890,0,0
2023/2/25,0:05,2881,0,0
2023/2/25,0:10,2873,0,0
2023/2/25,0:15,2861,0,0
2023/2/25,0:20,2845,0,0
2023/2/25,0:25,2835,0,0
2023/2/25,0:30,2819,0,0
2023/2/25,0:35,2809,0,0
2023/2/25,0:40,2780,0,0
2023/2/25,0:45,2773,0,0
2023/2/25,0:50,2744,0,0
2023/2/25,0:55,2729,0,0
2023/2/25,1:00,2730,0,0
2023/2/25,1:05,2729,0,0
2023/2/25,1:10,2716,0,0
2023/2/25,1:15,2705,0,0
2023/2/25,1:20,2700,0,0
2023/2/25,1:25,2711,0,0
2023/2/25,1:30,2721,0,0
2023/2/25,1:35,2698,0,0
2023/2/25,1:40,2697,0,0
2023/2/25,1:45,2689,0,0
2023/2/25,1:50,2683,0,0
2023/2/25,1:55,2676,0,0
2023/2/25,2:00,2682,0,0
2023/2/25,2:05,2687,0,0
2023/2/25,2:10,2658,0,0
2023/2/25,2:15,2666,0,0
2023/2/25,2:20,2658,0,0
2023/2/25,2:25,2662,0,0
2023/2/25,2:30,2672,0,0
2023/2/25,2:35,2680,0,0
2023/2/25,2:40,2672,0,0
2023/2/25,2:45,2673,0,0
2023/2/25,2:50,2679,0,0
2023/2/25,2:55,2683,0,0
2023/2/25,3:00,2668,0,0
2023/2/25,3:05,2678,0,0
2023/2/25,3:10,2670,0,0
2023/2/25,3:15,2657,0,0
2023/2/25,3:20,2662,0,0
2023/2/25,3:25,2666,0,0
2023/2/25,3:30,2681,0,0
2023/2/25,3:35,2683,0,0
2023/2/25,3:40,2669,0,0
2023/2/25,3:45,2673,0,0
2023/2/25,3:50,2675,0,0
2023/2/25,3:55,2671,0,0
2023/2/25,4:00,2672,0,0
2023/2/25,4:05,2685,0,0
2023/2/25,4:10,2677,0,0
2023/2/25,4:15,2682,0,0
2023/2/25,4:20,2689,0,0
2023/2/25,4:25,2687,0,0
2023/2/25,4:30,2677,0,0
2023/2/25,4:35,2693,0,0
2023/2/25,4:40,2702,0,0
2023/2/25,4:45,2701,0,0
2023/2/25,4:50,2701,0,0
2023/2/25,4:55,2700,0,0
2023/2/25,5:00,2709,0,0
2023/2/25,5:05,2735,0,0
2023/2/25,5:10,2747,0,0
2023/2/25,5:15,2728,0,0
