2023/12/20 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5053,9:00〜10:00,12/20,23:40,22,82

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4154,9:00〜10:00,12/20,23:40

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3544,0:00〜1:00,12/20,23:40,17,85

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3029,0:00〜1:00,12/20,23:40

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/12/20,0:00,2926,3029,82,3544
2023/12/20,1:00,2792,2840,81,3427
2023/12/20,2:00,2766,2783,82,3360
2023/12/20,3:00,2774,2776,82,3351
2023/12/20,4:00,2819,2818,83,3369
2023/12/20,5:00,2987,3015,84,3529
2023/12/20,6:00,3361,3448,82,4052
2023/12/20,7:00,3685,3811,81,4524
2023/12/20,8:00,3969,4142,79,4979
2023/12/20,9:00,4021,4154,79,5053
2023/12/20,10:00,3891,3999,79,4895
2023/12/20,11:00,3774,3847,79,4758
2023/12/20,12:00,3599,3638,79,4518
2023/12/20,13:00,3678,3675,80,4592
2023/12/20,14:00,3680,3647,79,4623
2023/12/20,15:00,3702,3711,77,4768
2023/12/20,16:00,3838,3874,81,4689
2023/12/20,17:00,3933,4007,83,4691
2023/12/20,18:00,3905,3955,80,4874
2023/12/20,19:00,3841,3873,77,4930
2023/12/20,20:00,3738,3760,75,4931
2023/12/20,21:00,3570,3611,72,4951
2023/12/20,22:00,3368,3407,70,4806
2023/12/20,23:00,3157,3191,69,4574

最大使用率(%),時間帯
84,5:00〜6:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4903,17:00〜18:00,12/21,23:40,17,85

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4176,17:00〜18:00,12/21,23:40

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3416,0:00〜1:00,12/21,23:40,16,86

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2951,0:00〜1:00,12/21,23:40

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/12/20,0:00,3024,0,0
2023/12/20,0:05,3017,0,0
2023/12/20,0:10,3009,0,0
2023/12/20,0:15,3005,0,0
2023/12/20,0:20,2980,0,0
2023/12/20,0:25,2943,0,0
2023/12/20,0:30,2934,0,0
2023/12/20,0:35,2893,0,0
2023/12/20,0:40,2874,0,0
2023/12/20,0:45,2852,0,0
2023/12/20,0:50,2840,0,0
2023/12/20,0:55,2821,0,0
2023/12/20,1:00,2793,0,0
2023/12/20,1:05,2808,0,0
2023/12/20,1:10,2811,0,0
2023/12/20,1:15,2817,0,0
2023/12/20,1:20,2815,0,0
2023/12/20,1:25,2792,0,0
2023/12/20,1:30,2791,0,0
2023/12/20,1:35,2774,0,0
2023/12/20,1:40,2781,0,0
2023/12/20,1:45,2775,0,0
2023/12/20,1:50,2775,0,0
2023/12/20,1:55,2763,0,0
2023/12/20,2:00,2764,0,0
2023/12/20,2:05,2764,0,0
2023/12/20,2:10,2768,0,0
2023/12/20,2:15,2779,0,0
2023/12/20,2:20,2767,0,0
2023/12/20,2:25,2763,0,0
2023/12/20,2:30,2764,0,0
2023/12/20,2:35,2748,0,0
2023/12/20,2:40,2765,0,0
2023/12/20,2:45,2760,0,0
2023/12/20,2:50,2778,0,0
2023/12/20,2:55,2755,0,0
2023/12/20,3:00,2758,0,0
2023/12/20,3:05,2778,0,0
2023/12/20,3:10,2780,0,0
2023/12/20,3:15,2764,0,0
2023/12/20,3:20,2766,0,0
2023/12/20,3:25,2771,0,0
2023/12/20,3:30,2762,0,0
2023/12/20,3:35,2766,0,0
2023/12/20,3:40,2779,0,0
2023/12/20,3:45,2768,0,0
2023/12/20,3:50,2767,0,0
2023/12/20,3:55,2784,0,0
2023/12/20,4:00,2782,0,0
2023/12/20,4:05,2784,0,0
2023/12/20,4:10,2799,0,0
2023/12/20,4:15,2785,0,0
2023/12/20,4:20,2804,0,0
2023/12/20,4:25,2799,0,0
2023/12/20,4:30,2805,0,0
2023/12/20,4:35,2821,0,0
2023/12/20,4:40,2827,0,0
2023/12/20,4:45,2828,0,0
2023/12/20,4:50,2852,0,0
2023/12/20,4:55,2858,0,0
2023/12/20,5:00,2864,0,0
2023/12/20,5:05,2892,0,0
2023/12/20,5:10,2925,0,0
2023/12/20,5:15,2938,0,0
2023/12/20,5:20,2953,0,0
2023/12/20,5:25,2960,0,0
2023/12/20,5:30,2977,0,0
2023/12/20,5:35,2990,0,0
2023/12/20,5:40,3011,0,0
2023/12/20,5:45,3030,0,0
2023/12/20,5:50,3061,0,0
2023/12/20,5:55,3078,0,0
2023/12/20,6:00,3119,0,0
2023/12/20,6:05,3183,0,0
2023/12/20,6:10,3239,0,0
2023/12/20,6:15,3251,0,0
2023/12/20,6:20,3281,0,0
2023/12/20,6:25,3319,0,0
2023/12/20,6:30,3363,0,0
2023/12/20,6:35,3409,0,0
2023/12/20,6:40,3440,0,0
2023/12/20,6:45,3464,0,0
2023/12/20,6:50,3488,0,0
2023/12/20,6:55,3512,0,0
2023/12/20,7:00,3533,1,0
2023/12/20,7:05,3591,3,0
2023/12/20,7:10,3610,6,0
2023/12/20,7:15,3629,9,0
2023/12/20,7:20,3621,13,0
2023/12/20,7:25,3658,18,0
2023/12/20,7:30,3650,42,1
2023/12/20,7:35,3729,67,1
2023/12/20,7:40,3734,81,2
2023/12/20,7:45,3756,98,2
2023/12/20,7:50,3759,116,3
2023/12/20,7:55,3789,136,3
2023/12/20,8:00,3808,156,4
2023/12/20,8:05,3871,181,4
2023/12/20,8:10,3883,206,5
2023/12/20,8:15,3902,238,6
2023/12/20,8:20,3916,268,6
2023/12/20,8:25,3957,298,7
2023/12/20,8:30,3966,321,8
2023/12/20,8:35,3986,352,8
2023/12/20,8:40,4001,381,9
2023/12/20,8:45,4023,415,10
2023/12/20,8:50,4039,451,11
2023/12/20,8:55,4061,486,11
2023/12/20,9:00,4070,517,12
2023/12/20,9:05,4104,542,13
2023/12/20,9:10,4088,560,13
2023/12/20,9:15,4069,577,14
2023/12/20,9:20,4047,596,14
2023/12/20,9:25,4017,617,15
2023/12/20,9:30,4004,637,15
2023/12/20,9:35,4009,667,16
2023/12/20,9:40,4008,700,17
2023/12/20,9:45,3968,728,18
2023/12/20,9:50,3969,753,18
2023/12/20,9:55,3939,782,19
2023/12/20,10:00,3951,811,20
2023/12/20,10:05,3930,838,21
2023/12/20,10:10,3924,861,21
2023/12/20,10:15,3929,886,22
2023/12/20,10:20,3917,907,23
2023/12/20,10:25,3921,920,23
2023/12/20,10:30,3912,931,23
2023/12/20,10:35,3903,944,24
2023/12/20,10:40,3871,950,24
2023/12/20,10:45,3862,959,24
2023/12/20,10:50,3832,968,25
2023/12/20,10:55,3812,973,25
2023/12/20,11:00,3806,979,25
2023/12/20,11:05,3818,993,26
2023/12/20,11:10,3811,1007,26
2023/12/20,11:15,3797,1017,26
2023/12/20,11:20,3776,1031,27
2023/12/20,11:25,3777,1038,27
2023/12/20,11:30,3761,1043,27
2023/12/20,11:35,3778,1055,27
2023/12/20,11:40,3777,1062,28
2023/12/20,11:45,3768,1066,28
2023/12/20,11:50,3753,1069,28
2023/12/20,11:55,3726,1074,28
2023/12/20,12:00,3692,1073,29
2023/12/20,12:05,3660,1069,29
2023/12/20,12:10,3631,1066,29
2023/12/20,12:15,3624,1075,29
2023/12/20,12:20,3593,1080,30
2023/12/20,12:25,3590,1070,29
2023/12/20,12:30,3583,1065,29
2023/12/20,12:35,3568,1061,29
2023/12/20,12:40,3567,1052,29
2023/12/20,12:45,3558,1041,29
2023/12/20,12:50,3570,1022,28
2023/12/20,12:55,3585,1007,28
2023/12/20,13:00,3615,988,27
