2023/3/25 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4020,18:00〜19:00,3/25,23:50,32,75

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3049,18:00〜19:00,3/25,23:50

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2999,7:00〜8:00,3/25,23:50,21,82

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2474,7:00〜8:00,3/25,23:50

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/3/25,0:00,2343,2324,80,2897
2023/3/25,1:00,2247,2247,80,2808
2023/3/25,2:00,2246,2248,80,2790
2023/3/25,3:00,2264,2265,80,2798
2023/3/25,4:00,2273,2272,80,2807
2023/3/25,5:00,2286,2247,80,2841
2023/3/25,6:00,2344,2278,84,2778
2023/3/25,7:00,2488,2474,82,2999
2023/3/25,8:00,2734,2763,81,3370
2023/3/25,9:00,2899,2933,80,3622
2023/3/25,10:00,2936,2965,79,3704
2023/3/25,11:00,2919,2957,78,3741
2023/3/25,12:00,2852,2943,76,3738
2023/3/25,13:00,2867,2908,76,3770
2023/3/25,14:00,2865,2877,74,3821
2023/3/25,15:00,2848,2873,72,3913
2023/3/25,16:00,2887,2874,73,3926
2023/3/25,17:00,2989,2968,76,3914
2023/3/25,18:00,3062,3049,76,4020
2023/3/25,19:00,3007,2986,72,4127
2023/3/25,20:00,2908,2891,69,4178
2023/3/25,21:00,2772,2760,67,4118
2023/3/25,22:00,2632,2623,65,4017
2023/3/25,23:00,2491,2476,64,3856

最大使用率(%),時間帯
84,6:00〜7:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4073,18:00〜19:00,3/26,23:50,33,75

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3072,18:00〜19:00,3/26,23:50

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3320,8:00〜9:00,3/26,23:50,24,80

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2686,8:00〜9:00,3/26,23:50

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/3/25,0:00,2431,0,0
2023/3/25,0:05,2390,0,0
2023/3/25,0:10,2396,0,0
2023/3/25,0:15,2373,0,0
2023/3/25,0:20,2384,0,0
2023/3/25,0:25,2352,0,0
2023/3/25,0:30,2340,0,0
2023/3/25,0:35,2319,0,0
2023/3/25,0:40,2289,0,0
2023/3/25,0:45,2288,0,0
2023/3/25,0:50,2273,0,0
2023/3/25,0:55,2258,0,0
2023/3/25,1:00,2251,0,0
2023/3/25,1:05,2257,0,0
2023/3/25,1:10,2263,0,0
2023/3/25,1:15,2257,0,0
2023/3/25,1:20,2230,0,0
2023/3/25,1:25,2239,0,0
2023/3/25,1:30,2238,0,0
2023/3/25,1:35,2234,0,0
2023/3/25,1:40,2238,0,0
2023/3/25,1:45,2223,0,0
2023/3/25,1:50,2226,0,0
2023/3/25,1:55,2207,0,0
2023/3/25,2:00,2204,0,0
2023/3/25,2:05,2217,0,0
2023/3/25,2:10,2216,0,0
2023/3/25,2:15,2243,0,0
2023/3/25,2:20,2246,0,0
2023/3/25,2:25,2244,0,0
2023/3/25,2:30,2238,0,0
2023/3/25,2:35,2240,0,0
2023/3/25,2:40,2229,0,0
2023/3/25,2:45,2242,0,0
2023/3/25,2:50,2245,0,0
2023/3/25,2:55,2227,0,0
2023/3/25,3:00,2252,0,0
2023/3/25,3:05,2242,0,0
2023/3/25,3:10,2246,0,0
2023/3/25,3:15,2256,0,0
2023/3/25,3:20,2249,0,0
2023/3/25,3:25,2242,0,0
2023/3/25,3:30,2242,0,0
2023/3/25,3:35,2256,0,0
2023/3/25,3:40,2255,0,0
2023/3/25,3:45,2252,0,0
2023/3/25,3:50,2245,0,0
2023/3/25,3:55,2246,0,0
2023/3/25,4:00,2265,0,0
2023/3/25,4:05,2275,0,0
2023/3/25,4:10,2268,0,0
2023/3/25,4:15,2269,0,0
2023/3/25,4:20,2267,0,0
2023/3/25,4:25,2282,0,0
2023/3/25,4:30,2258,0,0
2023/3/25,4:35,2249,0,0
2023/3/25,4:40,2260,0,0
2023/3/25,4:45,2260,0,0
2023/3/25,4:50,2252,0,0
2023/3/25,4:55,2249,0,0
2023/3/25,5:00,2265,0,0
2023/3/25,5:05,2275,0,0
2023/3/25,5:10,2269,0,0
2023/3/25,5:15,2280,0,0
2023/3/25,5:20,2284,0,0
2023/3/25,5:25,2274,0,0
2023/3/25,5:30,2277,0,0
2023/3/25,5:35,2266,0,0
2023/3/25,5:40,2266,0,0
2023/3/25,5:45,2254,0,0
2023/3/25,5:50,2265,1,0
2023/3/25,5:55,2279,3,0
2023/3/25,6:00,2292,6,0
2023/3/25,6:05,2299,10,0
2023/3/25,6:10,2329,14,0
2023/3/25,6:15,2332,17,0
2023/3/25,6:20,2323,13,0
2023/3/25,6:25,2317,13,0
2023/3/25,6:30,2339,15,0
2023/3/25,6:35,2351,17,0
2023/3/25,6:40,2327,20,0
2023/3/25,6:45,2346,21,0
2023/3/25,6:50,2360,23,0
2023/3/25,6:55,2362,24,1
2023/3/25,7:00,2370,25,1
2023/3/25,7:05,2422,26,1
2023/3/25,7:10,2421,27,1
2023/3/25,7:15,2432,30,1
2023/3/25,7:20,2436,32,1
2023/3/25,7:25,2465,35,1
2023/3/25,7:30,2481,41,1
2023/3/25,7:35,2496,43,1
2023/3/25,7:40,2515,46,1
2023/3/25,7:45,2525,49,1
2023/3/25,7:50,2528,52,2
2023/3/25,7:55,2565,55,2
2023/3/25,8:00,2585,59,2
2023/3/25,8:05,2639,62,2
2023/3/25,8:10,2661,67,2
2023/3/25,8:15,2681,72,2
2023/3/25,8:20,2687,77,2
2023/3/25,8:25,2713,81,2
2023/3/25,8:30,2716,86,3
2023/3/25,8:35,2750,91,3
2023/3/25,8:40,2760,96,3
2023/3/25,8:45,2789,101,3
2023/3/25,8:50,2811,106,3
2023/3/25,8:55,2823,111,3
2023/3/25,9:00,2849,115,4
2023/3/25,9:05,2856,117,4
2023/3/25,9:10,2871,120,4
2023/3/25,9:15,2871,121,4
2023/3/25,9:20,2876,125,4
2023/3/25,9:25,2876,128,4
2023/3/25,9:30,2880,132,4
2023/3/25,9:35,2910,136,4
2023/3/25,9:40,2912,139,4
2023/3/25,9:45,2900,143,4
2023/3/25,9:50,2914,148,5
2023/3/25,9:55,2924,152,5
2023/3/25,10:00,2941,156,5
2023/3/25,10:05,2930,159,5
2023/3/25,10:10,2929,162,5
2023/3/25,10:15,2946,162,5
2023/3/25,10:20,2933,162,5
2023/3/25,10:25,2936,162,5
2023/3/25,10:30,2940,163,5
2023/3/25,10:35,2928,165,5
2023/3/25,10:40,2925,166,5
2023/3/25,10:45,2922,168,5
2023/3/25,10:50,2924,170,5
2023/3/25,10:55,2920,173,5
2023/3/25,11:00,2919,175,5
2023/3/25,11:05,2927,179,6
2023/3/25,11:10,2930,185,6
2023/3/25,11:15,2921,189,6
2023/3/25,11:20,2922,193,6
2023/3/25,11:25,2913,194,6
2023/3/25,11:30,2909,197,6
2023/3/25,11:35,2921,200,6
2023/3/25,11:40,2908,204,7
2023/3/25,11:45,2897,206,7
2023/3/25,11:50,2884,208,7
2023/3/25,11:55,2891,214,7
2023/3/25,12:00,2911,221,7
2023/3/25,12:05,2916,226,7
2023/3/25,12:10,2902,230,7
2023/3/25,12:15,2891,233,8
2023/3/25,12:20,2857,234,8
2023/3/25,12:25,2855,234,8
2023/3/25,12:30,2826,233,8
2023/3/25,12:35,2822,236,8
2023/3/25,12:40,2808,235,8
2023/3/25,12:45,2801,239,8
2023/3/25,12:50,2797,243,8
2023/3/25,12:55,2815,250,8
2023/3/25,13:00,2825,254,8
2023/3/25,13:05,2859,256,8
2023/3/25,13:10,2859,257,8
2023/3/25,13:15,2870,254,8
2023/3/25,13:20,2849,250,8
2023/3/25,13:25,2853,244,8
2023/3/25,13:30,2852,238,8
2023/3/25,13:35,2856,238,8
2023/3/25,13:40,2863,236,8
2023/3/25,13:45,2864,232,8
2023/3/25,13:50,2863,226,7
2023/3/25,13:55,2876,221,7
2023/3/25,14:00,2867,218,7
2023/3/25,14:05,2887,217,7
2023/3/25,14:10,2866,211,7
2023/3/25,14:15,2875,202,7
2023/3/25,14:20,2877,196,6
2023/3/25,14:25,2863,184,6
2023/3/25,14:30,2839,172,6
2023/3/25,14:35,2846,165,5
2023/3/25,14:40,2833,159,5
2023/3/25,14:45,2843,158,5
2023/3/25,14:50,2846,156,5
2023/3/25,14:55,2845,155,5
2023/3/25,15:00,2842,152,5
2023/3/25,15:05,2849,149,5
2023/3/25,15:10,2856,145,5
2023/3/25,15:15,2853,138,4
2023/3/25,15:20,2853,131,4
2023/3/25,15:25,2830,126,4
2023/3/25,15:30,2826,122,4
2023/3/25,15:35,2829,116,4
2023/3/25,15:40,2836,112,3
2023/3/25,15:45,2848,108,3
2023/3/25,15:50,2848,102,3
2023/3/25,15:55,2862,97,3
2023/3/25,16:00,2840,94,3
2023/3/25,16:05,2845,87,3
2023/3/25,16:10,2872,82,2
2023/3/25,16:15,2847,75,2
2023/3/25,16:20,2865,69,2
2023/3/25,16:25,2865,63,2
2023/3/25,16:30,2872,58,2
2023/3/25,16:35,2873,52,1
2023/3/25,16:40,2887,47,1
2023/3/25,16:45,2898,43,1
2023/3/25,16:50,2917,38,1
2023/3/25,16:55,2917,32,1
2023/3/25,17:00,2934,27,0
2023/3/25,17:05,2937,24,0
2023/3/25,17:10,2958,19,0
2023/3/25,17:15,2969,15,0
2023/3/25,17:20,2941,12,0
2023/3/25,17:25,2959,10,0
2023/3/25,17:30,2972,7,0
2023/3/25,17:35,2979,5,0
2023/3/25,17:40,2996,3,0
2023/3/25,17:45,3025,1,0
2023/3/25,17:50,3019,1,0
2023/3/25,17:55,3035,0,0
2023/3/25,18:00,3055,0,0
2023/3/25,18:05,3064,0,0
2023/3/25,18:10,3057,0,0
2023/3/25,18:15,3058,0,0
2023/3/25,18:20,3059,0,0
2023/3/25,18:25,3048,0,0
2023/3/25,18:30,3036,0,0
2023/3/25,18:35,3061,0,0
2023/3/25,18:40,3065,0,0
2023/3/25,18:45,3062,0,0
2023/3/25,18:50,3057,0,0
2023/3/25,18:55,3045,0,0
2023/3/25,19:00,3046,0,0
2023/3/25,19:05,3058,0,0
