2023/9/28 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5337,14:00〜15:00,9/28,23:40,15,86
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4636,14:00〜15:00,9/28,23:40
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
4842,16:00〜17:00,9/28,23:40,7,93
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
4515,16:00〜17:00,9/28,23:40
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/9/28,0:00,2653,2635,84,3156
2023/9/28,1:00,2499,2489,83,2985
2023/9/28,2:00,2439,2430,82,2971
2023/9/28,3:00,2437,2438,82,2942
2023/9/28,4:00,2460,2461,83,2949
2023/9/28,5:00,2521,2524,84,2988
2023/9/28,6:00,2680,2687,85,3148
2023/9/28,7:00,3002,3044,85,3501
2023/9/28,8:00,3442,3544,85,4025
2023/9/28,9:00,3816,3865,86,4431
2023/9/28,10:00,4052,3962,87,4641
2023/9/28,11:00,4297,4130,88,4865
2023/9/28,12:00,4387,4198,88,4977
2023/9/28,13:00,4621,4510,85,5381
2023/9/28,14:00,4705,4636,88,5337
2023/9/28,15:00,4649,4606,91,5090
2023/9/28,16:00,4547,4515,94,4794
2023/9/28,17:00,4330,4331,93,4624
2023/9/28,18:00,4215,4207,91,4614
2023/9/28,19:00,4025,3995,89,4496
2023/9/28,20:00,3802,3790,85,4441
2023/9/28,21:00,3563,3566,80,4411
2023/9/28,22:00,3342,3367,80,4157
2023/9/28,23:00,3117,3142,77,4033
最大使用率(%),時間帯
94,16:00〜17:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4933,11:00〜12:00,9/29,23:40,16,86
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4266,11:00〜12:00,9/29,23:40
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
4510,16:00〜17:00,9/29,23:40,13,88
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
4004,16:00〜17:00,9/29,23:40
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/9/28,0:00,2769,0,0
2023/9/28,0:05,2734,0,0
2023/9/28,0:10,2725,0,0
2023/9/28,0:15,2695,0,0
2023/9/28,0:20,2691,0,0
2023/9/28,0:25,2667,0,0
2023/9/28,0:30,2651,0,0
2023/9/28,0:35,2636,0,0
2023/9/28,0:40,2602,0,0
2023/9/28,0:45,2589,0,0
2023/9/28,0:50,2561,0,0
2023/9/28,0:55,2543,0,0
2023/9/28,1:00,2541,0,0
2023/9/28,1:05,2537,0,0
2023/9/28,1:10,2524,0,0
2023/9/28,1:15,2514,0,0
2023/9/28,1:20,2508,0,0
2023/9/28,1:25,2500,0,0
2023/9/28,1:30,2487,0,0
2023/9/28,1:35,2483,0,0
2023/9/28,1:40,2476,0,0
2023/9/28,1:45,2482,0,0
2023/9/28,1:50,2473,0,0
2023/9/28,1:55,2475,0,0
2023/9/28,2:00,2457,0,0
2023/9/28,2:05,2447,0,0
2023/9/28,2:10,2443,0,0
2023/9/28,2:15,2432,0,0
2023/9/28,2:20,2433,0,0
2023/9/28,2:25,2430,0,0
2023/9/28,2:30,2426,0,0
2023/9/28,2:35,2428,0,0
2023/9/28,2:40,2430,0,0
2023/9/28,2:45,2426,0,0
2023/9/28,2:50,2435,0,0
2023/9/28,2:55,2430,0,0
2023/9/28,3:00,2429,0,0
2023/9/28,3:05,2440,0,0
2023/9/28,3:10,2427,0,0
2023/9/28,3:15,2426,0,0
2023/9/28,3:20,2440,0,0
2023/9/28,3:25,2436,0,0
2023/9/28,3:30,2432,0,0
2023/9/28,3:35,2434,0,0
2023/9/28,3:40,2428,0,0
2023/9/28,3:45,2439,0,0
2023/9/28,3:50,2436,0,0
2023/9/28,3:55,2436,0,0
2023/9/28,4:00,2436,0,0
2023/9/28,4:05,2442,0,0
2023/9/28,4:10,2447,0,0
2023/9/28,4:15,2451,0,0
2023/9/28,4:20,2453,0,0
2023/9/28,4:25,2441,0,0
2023/9/28,4:30,2443,0,0
2023/9/28,4:35,2444,0,0
2023/9/28,4:40,2470,0,0
2023/9/28,4:45,2475,0,0
2023/9/28,4:50,2474,0,0
2023/9/28,4:55,2469,0,0
2023/9/28,5:00,2467,0,0
2023/9/28,5:05,2485,0,0
2023/9/28,5:10,2498,0,0
2023/9/28,5:15,2503,0,0
