2023/2/19 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4456,18:00〜19:00,2/19,23:50,38,72
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3223,18:00〜19:00,2/19,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3218,0:00〜1:00,2/19,23:50,22,82
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2647,0:00〜1:00,2/19,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/2/19,0:00,2647,2647,82,3218
2023/2/19,1:00,2549,2571,81,3131
2023/2/19,2:00,2527,2536,81,3107
2023/2/19,3:00,2520,2516,81,3082
2023/2/19,4:00,2517,2520,80,3109
2023/2/19,5:00,2554,2547,81,3141
2023/2/19,6:00,2646,2625,81,3240
2023/2/19,7:00,2785,2826,79,3491
2023/2/19,8:00,2967,2936,81,3630
2023/2/19,9:00,3098,2998,83,3725
2023/2/19,10:00,3089,2994,82,3725
2023/2/19,11:00,3028,2979,80,3770
2023/2/19,12:00,2959,2962,78,3752
2023/2/19,13:00,2835,2915,75,3735
2023/2/19,14:00,2773,2871,73,3749
2023/2/19,15:00,2791,2791,73,3778
2023/2/19,16:00,2832,2826,72,3922
2023/2/19,17:00,3081,3076,70,4355
2023/2/19,18:00,3203,3223,71,4456
2023/2/19,19:00,3191,3219,71,4471
2023/2/19,20:00,3119,3151,70,4444
2023/2/19,21:00,2994,3030,68,4389
2023/2/19,22:00,2821,2837,65,4323
2023/2/19,23:00,2663,2689,61,4296
最大使用率(%),時間帯
83,9:00〜10:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4967,18:00〜19:00,2/20,23:50,29,77
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3844,18:00〜19:00,2/20,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2973,2:00〜3:00,2/20,23:50,21,82
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2461,2:00〜3:00,2/20,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/2/19,0:00,2754,0,0
2023/2/19,0:05,2725,0,0
2023/2/19,0:10,2725,0,0
2023/2/19,0:15,2691,0,0
2023/2/19,0:20,2668,0,0
2023/2/19,0:25,2659,0,0
2023/2/19,0:30,2648,0,0
2023/2/19,0:35,2624,0,0
2023/2/19,0:40,2605,0,0
2023/2/19,0:45,2591,0,0
2023/2/19,0:50,2574,0,0
2023/2/19,0:55,2552,0,0
2023/2/19,1:00,2563,0,0
2023/2/19,1:05,2564,0,0
2023/2/19,1:10,2559,0,0
2023/2/19,1:15,2551,0,0
2023/2/19,1:20,2545,0,0
2023/2/19,1:25,2549,0,0
2023/2/19,1:30,2555,0,0
2023/2/19,1:35,2538,0,0
2023/2/19,1:40,2537,0,0
2023/2/19,1:45,2539,0,0
2023/2/19,1:50,2533,0,0
2023/2/19,1:55,2536,0,0
2023/2/19,2:00,2551,0,0
2023/2/19,2:05,2539,0,0
2023/2/19,2:10,2536,0,0
2023/2/19,2:15,2512,0,0
2023/2/19,2:20,2518,0,0
2023/2/19,2:25,2526,0,0
2023/2/19,2:30,2522,0,0
2023/2/19,2:35,2511,0,0
2023/2/19,2:40,2509,0,0
2023/2/19,2:45,2530,0,0
2023/2/19,2:50,2535,0,0
2023/2/19,2:55,2522,0,0
2023/2/19,3:00,2526,0,0
2023/2/19,3:05,2515,0,0
2023/2/19,3:10,2524,0,0
2023/2/19,3:15,2522,0,0
2023/2/19,3:20,2529,0,0
2023/2/19,3:25,2529,0,0
2023/2/19,3:30,2521,0,0
2023/2/19,3:35,2517,0,0
2023/2/19,3:40,2513,0,0
2023/2/19,3:45,2514,0,0
2023/2/19,3:50,2509,0,0
2023/2/19,3:55,2508,0,0
2023/2/19,4:00,2505,0,0
2023/2/19,4:05,2511,0,0
2023/2/19,4:10,2518,0,0
2023/2/19,4:15,2501,0,0
2023/2/19,4:20,2519,0,0
2023/2/19,4:25,2521,0,0
2023/2/19,4:30,2509,0,0
2023/2/19,4:35,2527,0,0
2023/2/19,4:40,2514,0,0
2023/2/19,4:45,2506,0,0
2023/2/19,4:50,2517,0,0
2023/2/19,4:55,2525,0,0
2023/2/19,5:00,2520,0,0
2023/2/19,5:05,2522,0,0
2023/2/19,5:10,2545,0,0
2023/2/19,5:15,2548,0,0
2023/2/19,5:20,2529,0,0
2023/2/19,5:25,2555,0,0
2023/2/19,5:30,2550,0,0
2023/2/19,5:35,2552,0,0
2023/2/19,5:40,2541,0,0
2023/2/19,5:45,2553,0,0
2023/2/19,5:50,2547,0,0
2023/2/19,5:55,2539,0,0
2023/2/19,6:00,2586,0,0
2023/2/19,6:05,2598,0,0
2023/2/19,6:10,2614,0,0
2023/2/19,6:15,2616,0,0
2023/2/19,6:20,2633,0,0
2023/2/19,6:25,2636,0,0
2023/2/19,6:30,2649,0,0
2023/2/19,6:35,2666,0,0
2023/2/19,6:40,2666,2,0
2023/2/19,6:45,2645,5,0
2023/2/19,6:50,2672,18,0
2023/2/19,6:55,2674,14,0
2023/2/19,7:00,2685,23,0
2023/2/19,7:05,2730,31,1
2023/2/19,7:10,2727,39,1
2023/2/19,7:15,2734,47,1
2023/2/19,7:20,2763,58,2
2023/2/19,7:25,2763,62,2
2023/2/19,7:30,2764,73,2
2023/2/19,7:35,2804,87,3
2023/2/19,7:40,2802,98,3
2023/2/19,7:45,2815,110,3
2023/2/19,7:50,2837,131,4
2023/2/19,7:55,2857,142,4
2023/2/19,8:00,2872,158,5
2023/2/19,8:05,2900,183,6
2023/2/19,8:10,2947,216,7
2023/2/19,8:15,2952,242,8
2023/2/19,8:20,2958,261,8
2023/2/19,8:25,2958,283,9
2023/2/19,8:30,2978,304,10
2023/2/19,8:35,2966,328,11
2023/2/19,8:40,2965,370,12
2023/2/19,8:45,2990,406,13
2023/2/19,8:50,2998,446,14
2023/2/19,8:55,3010,484,16
2023/2/19,9:00,3027,518,17
2023/2/19,9:05,3079,558,18
2023/2/19,9:10,3101,594,19
2023/2/19,9:15,3131,624,19
2023/2/19,9:20,3146,654,20
2023/2/19,9:25,3127,644,20
2023/2/19,9:30,3081,638,20
2023/2/19,9:35,3088,637,20
2023/2/19,9:40,3074,640,20
2023/2/19,9:45,3082,651,21
2023/2/19,9:50,3095,667,21
2023/2/19,9:55,3080,671,21
2023/2/19,10:00,3081,690,22
2023/2/19,10:05,3103,704,22
2023/2/19,10:10,3098,717,23
2023/2/19,10:15,3127,728,23
2023/2/19,10:20,3116,740,23
2023/2/19,10:25,3103,734,23
2023/2/19,10:30,3105,725,23
2023/2/19,10:35,3072,707,23
2023/2/19,10:40,3080,706,22
2023/2/19,10:45,3072,708,23
2023/2/19,10:50,3065,708,23
2023/2/19,10:55,3090,705,22
2023/2/19,11:00,3060,691,22
2023/2/19,11:05,3047,675,22
2023/2/19,11:10,3032,662,21
2023/2/19,11:15,3022,647,21
2023/2/19,11:20,3005,644,21
2023/2/19,11:25,3016,638,21
2023/2/19,11:30,3004,632,21
2023/2/19,11:35,3012,624,20
2023/2/19,11:40,3004,612,20
2023/2/19,11:45,2996,598,19
2023/2/19,11:50,3032,609,20
2023/2/19,11:55,3050,603,19
2023/2/19,12:00,3091,591,19
2023/2/19,12:05,3092,578,18
2023/2/19,12:10,3101,556,17
2023/2/19,12:15,3049,527,17
2023/2/19,12:20,3004,490,16
2023/2/19,12:25,2977,468,15
2023/2/19,12:30,2941,448,15
2023/2/19,12:35,2906,436,15
2023/2/19,12:40,2892,422,14
2023/2/19,12:45,2878,422,14
2023/2/19,12:50,2843,430,15
2023/2/19,12:55,2865,441,15
2023/2/19,13:00,2844,446,15
2023/2/19,13:05,2847,452,15
2023/2/19,13:10,2824,465,16
2023/2/19,13:15,2860,482,16
2023/2/19,13:20,2848,484,16
2023/2/19,13:25,2834,492,17
2023/2/19,13:30,2833,500,17
2023/2/19,13:35,2877,515,17
2023/2/19,13:40,2819,508,18
2023/2/19,13:45,2843,517,18
2023/2/19,13:50,2818,512,18
2023/2/19,13:55,2809,498,17
2023/2/19,14:00,2777,483,17
2023/2/19,14:05,2763,477,17
2023/2/19,14:10,2741,471,17
2023/2/19,14:15,2729,477,17
2023/2/19,14:20,2708,476,17
2023/2/19,14:25,2721,488,17
2023/2/19,14:30,2754,501,18
2023/2/19,14:35,2767,513,18
2023/2/19,14:40,2793,513,18
2023/2/19,14:45,2826,514,18
2023/2/19,14:50,2818,500,17
2023/2/19,14:55,2838,490,17
2023/2/19,15:00,2857,474,16
2023/2/19,15:05,2836,432,15
2023/2/19,15:10,2828,401,14
2023/2/19,15:15,2810,366,13
2023/2/19,15:20,2778,326,11
2023/2/19,15:25,2769,299,10
2023/2/19,15:30,2765,273,9
2023/2/19,15:35,2757,249,9
2023/2/19,15:40,2760,239,8
2023/2/19,15:45,2783,225,8
2023/2/19,15:50,2778,210,7
2023/2/19,15:55,2768,195,7
2023/2/19,16:00,2772,173,6
2023/2/19,16:05,2768,149,5
2023/2/19,16:10,2771,136,4
2023/2/19,16:15,2784,123,4
2023/2/19,16:20,2800,110,3
2023/2/19,16:25,2798,95,3
2023/2/19,16:30,2835,88,3
2023/2/19,16:35,2832,77,2
2023/2/19,16:40,2830,63,2
2023/2/19,16:45,2844,52,1
2023/2/19,16:50,2862,41,1
2023/2/19,16:55,2904,31,1
2023/2/19,17:00,2924,22,0
2023/2/19,17:05,2959,15,0
2023/2/19,17:10,2970,10,0
2023/2/19,17:15,3030,5,0
2023/2/19,17:20,3043,2,0
2023/2/19,17:25,3063,0,0
2023/2/19,17:30,3083,0,0
2023/2/19,17:35,3120,0,0
2023/2/19,17:40,3124,0,0
2023/2/19,17:45,3128,0,0
2023/2/19,17:50,3157,0,0
2023/2/19,17:55,3176,0,0
2023/2/19,18:00,3185,0,0
2023/2/19,18:05,3178,0,0
2023/2/19,18:10,3188,0,0
2023/2/19,18:15,3203,0,0
2023/2/19,18:20,3193,0,0
2023/2/19,18:25,3184,0,0
2023/2/19,18:30,3192,0,0
2023/2/19,18:35,3191,0,0
2023/2/19,18:40,3201,0,0
2023/2/19,18:45,3204,0,0
2023/2/19,18:50,3216,0,0
2023/2/19,18:55,3213,0,0
2023/2/19,19:00,3206,0,0
2023/2/19,19:05,3211,0,0
2023/2/19,19:10,3209,0,0
2023/2/19,19:15,3200,0,0
2023/2/19,19:20,3207,0,0
2023/2/19,19:25,3181,0,0
2023/2/19,19:30,3193,0,0
2023/2/19,19:35,3186,0,0
2023/2/19,19:40,3190,0,0
2023/2/19,19:45,3178,0,0
2023/2/19,19:50,3188,0,0
