2023/10/29 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3366,18:00〜19:00,10/29,23:50,21,82
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2778,18:00〜19:00,10/29,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2533,0:00〜1:00,10/29,23:50,18,84
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2149,0:00〜1:00,10/29,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/10/29,0:00,2153,2149,84,2533
2023/10/29,1:00,2062,2054,84,2429
2023/10/29,2:00,2060,2048,84,2427
2023/10/29,3:00,2108,2095,84,2487
2023/10/29,4:00,2139,2132,84,2546
2023/10/29,5:00,2154,2145,83,2574
2023/10/29,6:00,2156,2158,82,2600
2023/10/29,7:00,2246,2260,82,2738
2023/10/29,8:00,2421,2361,85,2816
2023/10/29,9:00,2514,2473,85,2955
2023/10/29,10:00,2512,2571,82,3062
2023/10/29,11:00,2558,2573,82,3099
2023/10/29,12:00,2572,2488,83,3078
2023/10/29,13:00,2554,2465,82,3089
2023/10/29,14:00,2536,2500,80,3168
2023/10/29,15:00,2521,2532,76,3294
2023/10/29,16:00,2589,2596,80,3213
2023/10/29,17:00,2759,2755,83,3307
2023/10/29,18:00,2793,2778,82,3366
2023/10/29,19:00,2743,2741,81,3347
2023/10/29,20:00,2656,2660,79,3348
2023/10/29,21:00,2533,2536,74,3388
2023/10/29,22:00,2400,2398,72,3318
2023/10/29,23:00,2294,2290,70,3233
最大使用率(%),時間帯
85,8:00〜9:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3850,11:00〜12:00,10/30,23:50,20,83
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3197,11:00〜12:00,10/30,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2496,4:00〜5:00,10/30,23:50,14,87
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2181,4:00〜5:00,10/30,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/10/29,0:00,2237,0,0
2023/10/29,0:05,2220,0,0
2023/10/29,0:10,2204,0,0
2023/10/29,0:15,2197,0,0
2023/10/29,0:20,2173,0,0
2023/10/29,0:25,2162,0,0
2023/10/29,0:30,2141,0,0
2023/10/29,0:35,2125,0,0
2023/10/29,0:40,2118,0,0
2023/10/29,0:45,2104,0,0
2023/10/29,0:50,2090,0,0
2023/10/29,0:55,2081,0,0
2023/10/29,1:00,2082,0,0
2023/10/29,1:05,2089,0,0
2023/10/29,1:10,2086,0,0
2023/10/29,1:15,2069,0,0
2023/10/29,1:20,2076,0,0
2023/10/29,1:25,2050,0,0
2023/10/29,1:30,2047,0,0
2023/10/29,1:35,2038,0,0
2023/10/29,1:40,2037,0,0
2023/10/29,1:45,2034,0,0
2023/10/29,1:50,2038,0,0
2023/10/29,1:55,2034,0,0
2023/10/29,2:00,2033,0,0
2023/10/29,2:05,2047,0,0
2023/10/29,2:10,2056,0,0
2023/10/29,2:15,2061,0,0
2023/10/29,2:20,2040,0,0
2023/10/29,2:25,2051,0,0
2023/10/29,2:30,2039,0,0
2023/10/29,2:35,2051,0,0
2023/10/29,2:40,2056,0,0
2023/10/29,2:45,2058,0,0
2023/10/29,2:50,2078,0,0
2023/10/29,2:55,2071,0,0
2023/10/29,3:00,2068,0,0
2023/10/29,3:05,2086,0,0
2023/10/29,3:10,2078,0,0
2023/10/29,3:15,2090,0,0
2023/10/29,3:20,2094,0,0
2023/10/29,3:25,2115,0,0
2023/10/29,3:30,2090,0,0
2023/10/29,3:35,2094,0,0
2023/10/29,3:40,2102,0,0
2023/10/29,3:45,2107,0,0
2023/10/29,3:50,2124,0,0
2023/10/29,3:55,2114,0,0
2023/10/29,4:00,2119,0,0
2023/10/29,4:05,2123,0,0
2023/10/29,4:10,2133,0,0
2023/10/29,4:15,2134,0,0
2023/10/29,4:20,2136,0,0
2023/10/29,4:25,2126,0,0
2023/10/29,4:30,2132,0,0
2023/10/29,4:35,2132,0,0
2023/10/29,4:40,2132,0,0
2023/10/29,4:45,2126,0,0
2023/10/29,4:50,2135,0,0
2023/10/29,4:55,2149,0,0
2023/10/29,5:00,2142,0,0
2023/10/29,5:05,2156,0,0
2023/10/29,5:10,2147,0,0
2023/10/29,5:15,2174,0,0
