2023/8/12 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4754,13:00〜14:00,8/12,23:50,18,84
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4026,13:00〜14:00,8/12,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3122,0:00〜1:00,8/12,23:50,12,89
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2789,0:00〜1:00,8/12,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/8/12,0:00,2798,2789,89,3122
2023/8/12,1:00,2611,2623,88,2935
2023/8/12,2:00,2520,2536,88,2844
2023/8/12,3:00,2483,2505,87,2826
2023/8/12,4:00,2480,2477,87,2819
2023/8/12,5:00,2470,2485,87,2834
2023/8/12,6:00,2574,2617,86,2971
2023/8/12,7:00,2851,2897,86,3313
2023/8/12,8:00,3241,3240,87,3719
2023/8/12,9:00,3605,3583,87,4126
2023/8/12,10:00,3826,3772,87,4364
2023/8/12,11:00,3975,3916,87,4554
2023/8/12,12:00,4062,3996,86,4679
2023/8/12,13:00,4106,4026,86,4754
2023/8/12,14:00,4092,4009,85,4785
2023/8/12,15:00,4078,3976,83,4862
2023/8/12,16:00,4040,3952,84,4759
2023/8/12,17:00,3980,3899,88,4487
2023/8/12,18:00,3893,3868,89,4357
2023/8/12,19:00,3804,3799,87,4339
2023/8/12,20:00,3614,3619,81,4418
2023/8/12,21:00,3404,3400,78,4351
2023/8/12,22:00,3222,3179,76,4228
2023/8/12,23:00,3035,2987,72,4162
最大使用率(%),時間帯
89,0:00〜1:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4471,12:00〜13:00,8/13,23:50,20,83
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3739,12:00〜13:00,8/13,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2803,2:00〜3:00,8/13,23:50,13,88
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2482,2:00〜3:00,8/13,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/8/12,0:00,2916,0,0
2023/8/12,0:05,2899,0,0
2023/8/12,0:10,2885,0,0
2023/8/12,0:15,2880,0,0
2023/8/12,0:20,2834,0,0
2023/8/12,0:25,2815,0,0
2023/8/12,0:30,2781,0,0
2023/8/12,0:35,2758,0,0
2023/8/12,0:40,2753,0,0
2023/8/12,0:45,2730,0,0
2023/8/12,0:50,2698,0,0
2023/8/12,0:55,2699,0,0
2023/8/12,1:00,2664,0,0
2023/8/12,1:05,2670,0,0
2023/8/12,1:10,2663,0,0
2023/8/12,1:15,2636,0,0
2023/8/12,1:20,2623,0,0
2023/8/12,1:25,2615,0,0
2023/8/12,1:30,2613,0,0
2023/8/12,1:35,2597,0,0
2023/8/12,1:40,2566,0,0
2023/8/12,1:45,2563,0,0
2023/8/12,1:50,2559,0,0
2023/8/12,1:55,2559,0,0
2023/8/12,2:00,2552,0,0
2023/8/12,2:05,2536,0,0
2023/8/12,2:10,2534,0,0
2023/8/12,2:15,2521,0,0
2023/8/12,2:20,2516,0,0
2023/8/12,2:25,2513,0,0
2023/8/12,2:30,2518,0,0
2023/8/12,2:35,2521,0,0
2023/8/12,2:40,2514,0,0
2023/8/12,2:45,2501,0,0
2023/8/12,2:50,2500,0,0
2023/8/12,2:55,2488,0,0
2023/8/12,3:00,2504,0,0
2023/8/12,3:05,2498,0,0
2023/8/12,3:10,2481,0,0
2023/8/12,3:15,2484,0,0
2023/8/12,3:20,2487,0,0
2023/8/12,3:25,2478,0,0
2023/8/12,3:30,2471,0,0
2023/8/12,3:35,2484,0,0
2023/8/12,3:40,2473,0,0
2023/8/12,3:45,2473,0,0
2023/8/12,3:50,2475,0,0
2023/8/12,3:55,2472,0,0
2023/8/12,4:00,2456,0,0
2023/8/12,4:05,2485,0,0
2023/8/12,4:10,2476,0,0
2023/8/12,4:15,2476,0,0
2023/8/12,4:20,2460,0,0
2023/8/12,4:25,2452,0,0
2023/8/12,4:30,2477,0,0
2023/8/12,4:35,2468,0,0
2023/8/12,4:40,2489,0,0
2023/8/12,4:45,2497,0,0
2023/8/12,4:50,2484,0,0
2023/8/12,4:55,2483,0,0
2023/8/12,5:00,2457,0,0
2023/8/12,5:05,2456,0,0
2023/8/12,5:10,2467,0,0
2023/8/12,5:15,2448,0,0
