2023/2/20 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4967,18:00〜19:00,2/20,23:50,29,77
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3844,18:00〜19:00,2/20,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2973,2:00〜3:00,2/20,23:50,21,82
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2461,2:00〜3:00,2/20,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/2/20,0:00,2494,2514,81,3056
2023/2/20,1:00,2431,2460,81,2994
2023/2/20,2:00,2435,2461,81,2973
2023/2/20,3:00,2469,2478,82,2997
2023/2/20,4:00,2549,2534,82,3099
2023/2/20,5:00,2735,2729,82,3330
2023/2/20,6:00,3081,3105,81,3782
2023/2/20,7:00,3348,3473,78,4255
2023/2/20,8:00,3594,3723,78,4601
2023/2/20,9:00,3756,3826,78,4768
2023/2/20,10:00,3737,3782,78,4762
2023/2/20,11:00,3663,3730,77,4735
2023/2/20,12:00,3461,3554,76,4532
2023/2/20,13:00,3501,3552,76,4578
2023/2/20,14:00,3456,3509,75,4601
2023/2/20,15:00,3443,3474,73,4677
2023/2/20,16:00,3551,3569,72,4911
2023/2/20,17:00,3707,3714,75,4928
2023/2/20,18:00,3763,3844,75,4967
2023/2/20,19:00,3714,3764,73,5047
2023/2/20,20:00,3643,3606,71,5076
2023/2/20,21:00,3517,3489,70,4965
2023/2/20,22:00,3360,3341,68,4901
2023/2/20,23:00,3166,3137,65,4799
最大使用率(%),時間帯
82,3:00〜4:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5229,18:00〜19:00,2/21,23:50,22,82
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4298,18:00〜19:00,2/21,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
4074,6:00〜7:00,2/21,23:50,16,86
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3505,6:00〜7:00,2/21,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/2/20,0:00,2559,0,0
2023/2/20,0:05,2557,0,0
2023/2/20,0:10,2555,0,0
2023/2/20,0:15,2545,0,0
2023/2/20,0:20,2517,0,0
2023/2/20,0:25,2513,0,0
2023/2/20,0:30,2498,0,0
2023/2/20,0:35,2468,0,0
2023/2/20,0:40,2449,0,0
2023/2/20,0:45,2442,0,0
2023/2/20,0:50,2442,0,0
2023/2/20,0:55,2405,0,0
2023/2/20,1:00,2403,0,0
2023/2/20,1:05,2438,0,0
2023/2/20,1:10,2442,0,0
2023/2/20,1:15,2443,0,0
2023/2/20,1:20,2430,0,0
2023/2/20,1:25,2423,0,0
2023/2/20,1:30,2412,0,0
2023/2/20,1:35,2419,0,0
2023/2/20,1:40,2423,0,0
2023/2/20,1:45,2431,0,0
2023/2/20,1:50,2402,0,0
2023/2/20,1:55,2429,0,0
2023/2/20,2:00,2429,0,0
2023/2/20,2:05,2434,0,0
2023/2/20,2:10,2432,0,0
2023/2/20,2:15,2425,0,0
2023/2/20,2:20,2425,0,0
2023/2/20,2:25,2421,0,0
2023/2/20,2:30,2422,0,0
2023/2/20,2:35,2437,0,0
2023/2/20,2:40,2438,0,0
2023/2/20,2:45,2435,0,0
2023/2/20,2:50,2438,0,0
2023/2/20,2:55,2437,0,0
2023/2/20,3:00,2449,0,0
2023/2/20,3:05,2464,0,0
2023/2/20,3:10,2471,0,0
2023/2/20,3:15,2465,0,0
2023/2/20,3:20,2457,0,0
2023/2/20,3:25,2469,0,0
2023/2/20,3:30,2448,0,0
2023/2/20,3:35,2464,0,0
2023/2/20,3:40,2467,0,0
2023/2/20,3:45,2457,0,0
2023/2/20,3:50,2481,0,0
2023/2/20,3:55,2482,0,0
2023/2/20,4:00,2504,0,0
2023/2/20,4:05,2509,0,0
2023/2/20,4:10,2516,0,0
2023/2/20,4:15,2524,0,0
2023/2/20,4:20,2524,0,0
2023/2/20,4:25,2547,0,0
2023/2/20,4:30,2542,0,0
2023/2/20,4:35,2554,0,0
2023/2/20,4:40,2549,0,0
2023/2/20,4:45,2562,0,0
2023/2/20,4:50,2580,0,0
2023/2/20,4:55,2595,0,0
2023/2/20,5:00,2613,0,0
2023/2/20,5:05,2633,0,0
2023/2/20,5:10,2666,0,0
2023/2/20,5:15,2671,0,0
2023/2/20,5:20,2673,0,0
2023/2/20,5:25,2703,0,0
2023/2/20,5:30,2730,0,0
2023/2/20,5:35,2744,0,0
2023/2/20,5:40,2758,0,0
2023/2/20,5:45,2777,0,0
2023/2/20,5:50,2821,0,0
2023/2/20,5:55,2848,0,0
2023/2/20,6:00,2887,0,0
2023/2/20,6:05,2925,0,0
2023/2/20,6:10,2968,0,0
2023/2/20,6:15,3009,0,0
2023/2/20,6:20,3031,0,0
2023/2/20,6:25,3053,0,0
2023/2/20,6:30,3078,0,0
2023/2/20,6:35,3114,1,0
2023/2/20,6:40,3133,3,0
2023/2/20,6:45,3155,6,0
2023/2/20,6:50,3201,22,0
2023/2/20,6:55,3219,36,1
2023/2/20,7:00,3230,57,1
2023/2/20,7:05,3285,76,2
2023/2/20,7:10,3296,98,2
2023/2/20,7:15,3318,118,3
2023/2/20,7:20,3326,142,4
2023/2/20,7:25,3339,170,5
2023/2/20,7:30,3336,197,5
2023/2/20,7:35,3381,225,6
2023/2/20,7:40,3375,255,7
2023/2/20,7:45,3397,284,8
2023/2/20,7:50,3388,316,9
2023/2/20,7:55,3403,347,10
2023/2/20,8:00,3435,380,11
2023/2/20,8:05,3486,415,11
2023/2/20,8:10,3507,448,12
2023/2/20,8:15,3530,480,13
2023/2/20,8:20,3520,512,14
2023/2/20,8:25,3567,545,15
2023/2/20,8:30,3586,579,16
2023/2/20,8:35,3608,614,17
2023/2/20,8:40,3646,646,17
2023/2/20,8:45,3671,682,18
2023/2/20,8:50,3699,712,19
2023/2/20,8:55,3711,744,20
2023/2/20,9:00,3714,774,20
2023/2/20,9:05,3743,803,21
2023/2/20,9:10,3760,833,22
2023/2/20,9:15,3736,862,23
2023/2/20,9:20,3751,887,23
2023/2/20,9:25,3733,915,24
2023/2/20,9:30,3743,937,25
2023/2/20,9:35,3749,963,25
2023/2/20,9:40,3759,984,26
2023/2/20,9:45,3753,1011,26
2023/2/20,9:50,3771,1035,27
2023/2/20,9:55,3772,1056,27
2023/2/20,10:00,3767,1071,28
2023/2/20,10:05,3755,1095,29
2023/2/20,10:10,3739,1109,29
2023/2/20,10:15,3740,1124,30
2023/2/20,10:20,3737,1135,30
2023/2/20,10:25,3735,1151,30
2023/2/20,10:30,3744,1166,31
2023/2/20,10:35,3743,1177,31
2023/2/20,10:40,3736,1187,31
2023/2/20,10:45,3717,1199,32
2023/2/20,10:50,3726,1205,32
2023/2/20,10:55,3725,1204,32
2023/2/20,11:00,3739,1210,32
2023/2/20,11:05,3732,1215,32
2023/2/20,11:10,3715,1210,32
2023/2/20,11:15,3690,1212,32
2023/2/20,11:20,3682,1216,33
2023/2/20,11:25,3672,1216,33
2023/2/20,11:30,3655,1215,33
2023/2/20,11:35,3646,1206,33
2023/2/20,11:40,3643,1203,33
2023/2/20,11:45,3656,1202,32
2023/2/20,11:50,3635,1193,32
2023/2/20,11:55,3590,1185,33
2023/2/20,12:00,3567,1179,33
2023/2/20,12:05,3545,1169,32
2023/2/20,12:10,3511,1156,32
2023/2/20,12:15,3484,1151,33
2023/2/20,12:20,3473,1157,33
2023/2/20,12:25,3444,1157,33
2023/2/20,12:30,3420,1149,33
2023/2/20,12:35,3408,1143,33
2023/2/20,12:40,3414,1137,33
