2023/8/21 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5848,11:00〜12:00,8/21,23:50,12,89
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
5234,11:00〜12:00,8/21,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
5519,16:00〜17:00,8/21,23:50,8,92
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
5096,16:00〜17:00,8/21,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/8/21,0:00,2934,2908,87,3368
2023/8/21,1:00,2745,2721,85,3224
2023/8/21,2:00,2647,2633,83,3175
2023/8/21,3:00,2617,2614,83,3130
2023/8/21,4:00,2631,2628,84,3118
2023/8/21,5:00,2714,2702,85,3170
2023/8/21,6:00,3028,2991,88,3436
2023/8/21,7:00,3607,3543,91,3952
2023/8/21,8:00,4360,4323,91,4772
2023/8/21,9:00,4924,4831,92,5350
2023/8/21,10:00,5129,5065,91,5628
2023/8/21,11:00,5211,5234,89,5848
2023/8/21,12:00,5153,5177,87,5863
2023/8/21,13:00,5275,5225,86,6079
2023/8/21,14:00,5283,5209,88,5977
2023/8/21,15:00,5210,5163,91,5725
2023/8/21,16:00,5110,5096,92,5519
2023/8/21,17:00,4865,4812,93,5226
2023/8/21,18:00,4722,4604,93,5056
2023/8/21,19:00,4532,4462,91,4977
2023/8/21,20:00,4273,4236,86,4945
2023/8/21,21:00,4008,3972,80,4990
2023/8/21,22:00,3777,3747,78,4811
2023/8/21,23:00,3522,3466,74,4756
最大使用率(%),時間帯
93,18:00〜19:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5641,11:00〜12:00,8/22,23:50,10,90
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
5131,11:00〜12:00,8/22,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
4767,8:00〜9:00,8/22,23:50,8,92
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
4430,8:00〜9:00,8/22,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/8/21,0:00,3072,0,0
2023/8/21,0:05,3038,0,0
2023/8/21,0:10,3026,0,0
2023/8/21,0:15,3004,0,0
2023/8/21,0:20,2967,0,0
2023/8/21,0:25,2959,0,0
2023/8/21,0:30,2934,0,0
2023/8/21,0:35,2911,0,0
2023/8/21,0:40,2897,0,0
2023/8/21,0:45,2864,0,0
2023/8/21,0:50,2853,0,0
2023/8/21,0:55,2813,0,0
2023/8/21,1:00,2824,0,0
2023/8/21,1:05,2809,0,0
2023/8/21,1:10,2788,0,0
2023/8/21,1:15,2767,0,0
2023/8/21,1:20,2765,0,0
2023/8/21,1:25,2748,0,0
2023/8/21,1:30,2743,0,0
2023/8/21,1:35,2729,0,0
2023/8/21,1:40,2721,0,0
2023/8/21,1:45,2707,0,0
2023/8/21,1:50,2686,0,0
2023/8/21,1:55,2684,0,0
2023/8/21,2:00,2679,0,0
2023/8/21,2:05,2689,0,0
2023/8/21,2:10,2660,0,0
2023/8/21,2:15,2660,0,0
2023/8/21,2:20,2666,0,0
2023/8/21,2:25,2645,0,0
2023/8/21,2:30,2643,0,0
2023/8/21,2:35,2639,0,0
2023/8/21,2:40,2643,0,0
2023/8/21,2:45,2637,0,0
2023/8/21,2:50,2626,0,0
2023/8/21,2:55,2626,0,0
2023/8/21,3:00,2617,0,0
2023/8/21,3:05,2619,0,0
2023/8/21,3:10,2606,0,0
2023/8/21,3:15,2608,0,0
2023/8/21,3:20,2615,0,0
2023/8/21,3:25,2612,0,0
2023/8/21,3:30,2608,0,0
2023/8/21,3:35,2618,0,0
2023/8/21,3:40,2608,0,0
2023/8/21,3:45,2625,0,0
2023/8/21,3:50,2623,0,0
2023/8/21,3:55,2624,0,0
2023/8/21,4:00,2615,0,0
2023/8/21,4:05,2622,0,0
2023/8/21,4:10,2612,0,0
2023/8/21,4:15,2601,0,0
2023/8/21,4:20,2600,0,0
2023/8/21,4:25,2595,0,0
2023/8/21,4:30,2613,0,0
2023/8/21,4:35,2619,0,0
2023/8/21,4:40,2656,0,0
2023/8/21,4:45,2652,0,0
2023/8/21,4:50,2659,0,0
2023/8/21,4:55,2666,0,0
2023/8/21,5:00,2654,0,0
2023/8/21,5:05,2663,0,0
2023/8/21,5:10,2683,0,0
2023/8/21,5:15,2690,0,0
2023/8/21,5:20,2676,0,0
2023/8/21,5:25,2668,5,0
2023/8/21,5:30,2701,9,0
2023/8/21,5:35,2704,13,0
2023/8/21,5:40,2708,21,0
2023/8/21,5:45,2740,42,1
2023/8/21,5:50,2754,57,2
2023/8/21,5:55,2772,69,2
2023/8/21,6:00,2811,83,2
2023/8/21,6:05,2865,98,3
2023/8/21,6:10,2874,115,4
2023/8/21,6:15,2911,133,4
2023/8/21,6:20,2939,153,5
2023/8/21,6:25,2974,173,5
2023/8/21,6:30,3015,194,6
2023/8/21,6:35,3052,215,7
2023/8/21,6:40,3085,237,7
2023/8/21,6:45,3135,261,8
2023/8/21,6:50,3178,286,8
2023/8/21,6:55,3224,312,9
2023/8/21,7:00,3251,341,10
2023/8/21,7:05,3358,368,10
2023/8/21,7:10,3387,396,11
2023/8/21,7:15,3443,425,12
2023/8/21,7:20,3484,453,13
2023/8/21,7:25,3533,482,13
2023/8/21,7:30,3581,510,14
2023/8/21,7:35,3644,540,14
2023/8/21,7:40,3703,569,15
2023/8/21,7:45,3761,598,15
2023/8/21,7:50,3809,626,16
2023/8/21,7:55,3892,653,16
2023/8/21,8:00,3951,679,17
2023/8/21,8:05,4047,706,17
2023/8/21,8:10,4115,732,17
2023/8/21,8:15,4165,756,18
2023/8/21,8:20,4214,780,18
2023/8/21,8:25,4304,805,18
2023/8/21,8:30,4361,827,18
2023/8/21,8:35,4423,849,19
2023/8/21,8:40,4473,869,19
2023/8/21,8:45,4547,891,19
2023/8/21,8:50,4595,911,19
2023/8/21,8:55,4648,932,20
2023/8/21,9:00,4728,951,20
2023/8/21,9:05,4778,971,20
2023/8/21,9:10,4797,989,20
