2023/12/2 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4435,18:00〜19:00,12/2,23:40,30,76

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3414,18:00〜19:00,12/2,23:40

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3231,1:00〜2:00,12/2,23:40,19,84

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2726,1:00〜2:00,12/2,23:40

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/12/2,0:00,2874,2851,84,3391
2023/12/2,1:00,2753,2726,85,3231
2023/12/2,2:00,2730,2691,85,3194
2023/12/2,3:00,2731,2699,85,3208
2023/12/2,4:00,2739,2750,83,3284
2023/12/2,5:00,2816,2844,82,3416
2023/12/2,6:00,3001,3021,81,3662
2023/12/2,7:00,3162,3218,79,3960
2023/12/2,8:00,3265,3299,79,4129
2023/12/2,9:00,3278,3273,79,4141
2023/12/2,10:00,3202,3206,78,4097
2023/12/2,11:00,3142,3140,77,4051
2023/12/2,12:00,3079,3030,77,3950
2023/12/2,13:00,3042,2983,77,3913
2023/12/2,14:00,3035,2956,77,3922
2023/12/2,15:00,3065,3031,74,4115
2023/12/2,16:00,3216,3226,72,4421
2023/12/2,17:00,3392,3396,76,4453
2023/12/2,18:00,3433,3414,77,4435
2023/12/2,19:00,3405,3385,76,4472
2023/12/2,20:00,3339,3320,74,4508
2023/12/2,21:00,3211,3190,71,4504
2023/12/2,22:00,3074,3022,71,4326
2023/12/2,23:00,2913,2882,70,4119

最大使用率(%),時間帯
85,2:00〜3:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4319,18:00〜19:00,12/3,23:40,29,77

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3353,18:00〜19:00,12/3,23:40

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3335,0:00〜1:00,12/3,23:40,24,80

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2689,0:00〜1:00,12/3,23:40

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/12/2,0:00,2967,0,0
2023/12/2,0:05,2958,0,0
2023/12/2,0:10,2946,0,0
2023/12/2,0:15,2942,0,0
2023/12/2,0:20,2923,0,0
2023/12/2,0:25,2901,0,0
2023/12/2,0:30,2867,0,0
2023/12/2,0:35,2840,0,0
2023/12/2,0:40,2823,0,0
2023/12/2,0:45,2802,0,0
2023/12/2,0:50,2795,0,0
2023/12/2,0:55,2789,0,0
2023/12/2,1:00,2786,0,0
2023/12/2,1:05,2776,0,0
2023/12/2,1:10,2775,0,0
2023/12/2,1:15,2762,0,0
2023/12/2,1:20,2760,0,0
2023/12/2,1:25,2742,0,0
2023/12/2,1:30,2749,0,0
2023/12/2,1:35,2720,0,0
2023/12/2,1:40,2731,0,0
2023/12/2,1:45,2742,0,0
2023/12/2,1:50,2728,0,0
2023/12/2,1:55,2749,0,0
2023/12/2,2:00,2739,0,0
2023/12/2,2:05,2753,0,0
2023/12/2,2:10,2731,0,0
2023/12/2,2:15,2734,0,0
2023/12/2,2:20,2748,0,0
2023/12/2,2:25,2737,0,0
2023/12/2,2:30,2713,0,0
2023/12/2,2:35,2715,0,0
2023/12/2,2:40,2723,0,0
2023/12/2,2:45,2718,0,0
2023/12/2,2:50,2712,0,0
2023/12/2,2:55,2721,0,0
2023/12/2,3:00,2718,0,0
2023/12/2,3:05,2747,0,0
2023/12/2,3:10,2741,0,0
2023/12/2,3:15,2731,0,0
2023/12/2,3:20,2734,0,0
2023/12/2,3:25,2736,0,0
2023/12/2,3:30,2715,0,0
2023/12/2,3:35,2725,0,0
2023/12/2,3:40,2705,0,0
2023/12/2,3:45,2720,0,0
2023/12/2,3:50,2726,0,0
2023/12/2,3:55,2729,0,0
2023/12/2,4:00,2743,0,0
2023/12/2,4:05,2735,0,0
2023/12/2,4:10,2724,0,0
2023/12/2,4:15,2727,0,0
2023/12/2,4:20,2725,0,0
2023/12/2,4:25,2718,0,0
2023/12/2,4:30,2748,0,0
2023/12/2,4:35,2730,0,0
2023/12/2,4:40,2719,0,0
2023/12/2,4:45,2727,0,0
2023/12/2,4:50,2755,0,0
2023/12/2,4:55,2757,0,0
2023/12/2,5:00,2758,0,0
2023/12/2,5:05,2775,0,0
2023/12/2,5:10,2778,0,0
2023/12/2,5:15,2788,0,0
2023/12/2,5:20,2791,0,0
2023/12/2,5:25,2810,0,0
2023/12/2,5:30,2809,0,0
2023/12/2,5:35,2819,0,0
2023/12/2,5:40,2822,0,0
2023/12/2,5:45,2820,0,0
2023/12/2,5:50,2827,0,0
2023/12/2,5:55,2844,0,0
2023/12/2,6:00,2884,0,0
2023/12/2,6:05,2909,0,0
2023/12/2,6:10,2924,0,0
2023/12/2,6:15,2951,0,0
2023/12/2,6:20,2977,0,0
2023/12/2,6:25,2992,0,0
2023/12/2,6:30,3002,0,0
2023/12/2,6:35,3023,0,0
2023/12/2,6:40,3028,0,0
2023/12/2,6:45,3048,1,0
2023/12/2,6:50,3058,2,0
2023/12/2,6:55,3071,5,0
2023/12/2,7:00,3070,8,0
2023/12/2,7:05,3084,12,0
2023/12/2,7:10,3073,17,0
2023/12/2,7:15,3124,57,1
2023/12/2,7:20,3155,105,3
2023/12/2,7:25,3147,130,4
2023/12/2,7:30,3159,158,5
2023/12/2,7:35,3190,187,5
2023/12/2,7:40,3186,217,6
2023/12/2,7:45,3196,245,7
2023/12/2,7:50,3219,275,8
2023/12/2,7:55,3224,305,9
2023/12/2,8:00,3220,335,10
2023/12/2,8:05,3251,365,11
2023/12/2,8:10,3255,395,12
2023/12/2,8:15,3261,426,13
2023/12/2,8:20,3248,457,14
2023/12/2,8:25,3258,488,14
2023/12/2,8:30,3246,520,16
2023/12/2,8:35,3261,550,16
2023/12/2,8:40,3279,580,17
2023/12/2,8:45,3283,611,18
2023/12/2,8:50,3287,642,19
2023/12/2,8:55,3283,672,20
2023/12/2,9:00,3287,701,21
2023/12/2,9:05,3294,729,22
2023/12/2,9:10,3279,757,23
2023/12/2,9:15,3277,784,23
2023/12/2,9:20,3283,810,24
2023/12/2,9:25,3276,835,25
2023/12/2,9:30,3271,858,26
2023/12/2,9:35,3277,882,26
2023/12/2,9:40,3281,905,27
2023/12/2,9:45,3287,927,28
2023/12/2,9:50,3249,947,29
2023/12/2,9:55,3239,967,29
2023/12/2,10:00,3248,986,30
2023/12/2,10:05,3250,1003,30
2023/12/2,10:10,3230,1020,31
2023/12/2,10:15,3223,1036,32
2023/12/2,10:20,3203,1051,32
2023/12/2,10:25,3217,1065,33
2023/12/2,10:30,3188,1078,33
2023/12/2,10:35,3178,1089,34
2023/12/2,10:40,3176,1101,34
2023/12/2,10:45,3182,1109,34
2023/12/2,10:50,3177,1118,35
2023/12/2,10:55,3169,1125,35
2023/12/2,11:00,3168,1130,35
2023/12/2,11:05,3173,1135,35
2023/12/2,11:10,3145,1140,36
2023/12/2,11:15,3148,1143,36
2023/12/2,11:20,3145,1145,36
2023/12/2,11:25,3142,1148,36
2023/12/2,11:30,3128,1147,36
2023/12/2,11:35,3149,1146,36
2023/12/2,11:40,3130,1143,36
2023/12/2,11:45,3130,1136,36
2023/12/2,11:50,3130,1131,36
2023/12/2,11:55,3119,1128,36
2023/12/2,12:00,3119,1122,35
2023/12/2,12:05,3121,1114,35
2023/12/2,12:10,3099,1109,35
2023/12/2,12:15,3098,1098,35
2023/12/2,12:20,3074,1089,35
2023/12/2,12:25,3077,1076,34
2023/12/2,12:30,3076,1064,34
2023/12/2,12:35,3080,1051,34
2023/12/2,12:40,3057,1035,33
2023/12/2,12:45,3052,1021,33
2023/12/2,12:50,3036,1006,33
2023/12/2,12:55,3062,992,32
2023/12/2,13:00,3038,975,32
2023/12/2,13:05,3063,960,31
2023/12/2,13:10,3049,940,30
2023/12/2,13:15,3062,922,30
2023/12/2,13:20,3049,900,29
2023/12/2,13:25,3027,882,29
2023/12/2,13:30,3034,863,28
2023/12/2,13:35,3047,841,27
2023/12/2,13:40,3026,818,27
2023/12/2,13:45,3045,792,26
2023/12/2,13:50,3030,770,25
2023/12/2,13:55,3034,747,24
2023/12/2,14:00,3041,719,23
2023/12/2,14:05,3017,692,22
2023/12/2,14:10,3016,664,22
2023/12/2,14:15,3022,642,21
2023/12/2,14:20,3023,620,20
2023/12/2,14:25,3025,596,19
2023/12/2,14:30,3034,572,18
2023/12/2,14:35,3022,543,17
2023/12/2,14:40,3025,515,17
2023/12/2,14:45,3061,485,15
2023/12/2,14:50,3053,454,14
2023/12/2,14:55,3049,425,13
2023/12/2,15:00,3045,394,12
2023/12/2,15:05,3043,363,11
2023/12/2,15:10,3027,333,11
2023/12/2,15:15,3037,302,9
2023/12/2,15:20,3036,275,9
2023/12/2,15:25,3040,247,8
2023/12/2,15:30,3042,220,7
2023/12/2,15:35,3059,194,6
2023/12/2,15:40,3077,170,5
2023/12/2,15:45,3088,146,4
2023/12/2,15:50,3093,123,3
2023/12/2,15:55,3098,101,3
2023/12/2,16:00,3114,80,2
2023/12/2,16:05,3119,60,1
2023/12/2,16:10,3124,33,1
2023/12/2,16:15,3114,8,0
2023/12/2,16:20,3136,3,0
2023/12/2,16:25,3163,1,0
2023/12/2,16:30,3191,0,0
2023/12/2,16:35,3233,0,0
2023/12/2,16:40,3250,0,0
2023/12/2,16:45,3284,0,0
2023/12/2,16:50,3312,0,0
2023/12/2,16:55,3349,0,0
2023/12/2,17:00,3348,0,0
2023/12/2,17:05,3369,0,0
2023/12/2,17:10,3362,0,0
2023/12/2,17:15,3375,0,0
2023/12/2,17:20,3349,0,0
2023/12/2,17:25,3373,0,0
2023/12/2,17:30,3392,0,0
2023/12/2,17:35,3408,0,0
2023/12/2,17:40,3406,0,0
2023/12/2,17:45,3423,0,0
2023/12/2,17:50,3417,0,0
