2023/4/7 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3664,9:00〜10:00,4/7,23:50,14,88
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3228,9:00〜10:00,4/7,23:50
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2956,7:00〜8:00,4/7,23:50,13,88
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2613,7:00〜8:00,4/7,23:50
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/4/7,0:00,2349,2330,87,2695
2023/4/7,1:00,2258,2244,84,2665
2023/4/7,2:00,2255,2242,85,2632
2023/4/7,3:00,2288,2278,87,2627
2023/4/7,4:00,2311,2293,87,2650
2023/4/7,5:00,2326,2324,86,2674
2023/4/7,6:00,2427,2421,88,2744
2023/4/7,7:00,2665,2613,90,2956
2023/4/7,8:00,2932,2950,87,3342
2023/4/7,9:00,3150,3228,85,3664
2023/4/7,10:00,3207,3226,86,3695
2023/4/7,11:00,3260,3221,86,3750
2023/4/7,12:00,3074,3098,84,3650
2023/4/7,13:00,3176,3205,83,3796
2023/4/7,14:00,3207,3126,83,3824
2023/4/7,15:00,3148,3140,81,3876
2023/4/7,16:00,3140,3162,80,3883
2023/4/7,17:00,3122,3098,78,3953
2023/4/7,18:00,3146,3103,79,3980
2023/4/7,19:00,3051,3001,76,3976
2023/4/7,20:00,2924,2899,74,3935
2023/4/7,21:00,2777,2751,71,3887
2023/4/7,22:00,2662,2632,70,3788
2023/4/7,23:00,2527,2505,67,3717
最大使用率(%),時間帯
90,7:00〜8:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3576,18:00〜19:00,4/8,23:50,25,79
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2855,18:00〜19:00,4/8,23:50
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2767,0:00〜1:00,4/8,23:50,19,84
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2331,0:00〜1:00,4/8,23:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),太陽光発電量(電力使用量に対する割合)(%)
2023/4/7,0:00,2442,0,0
2023/4/7,0:05,2421,0,0
2023/4/7,0:10,2405,0,0
2023/4/7,0:15,2375,0,0
2023/4/7,0:20,2372,0,0
2023/4/7,0:25,2357,0,0
2023/4/7,0:30,2348,0,0
2023/4/7,0:35,2325,0,0
2023/4/7,0:40,2306,0,0
2023/4/7,0:45,2298,0,0
2023/4/7,0:50,2288,0,0
2023/4/7,0:55,2269,0,0
2023/4/7,1:00,2256,0,0
2023/4/7,1:05,2278,0,0
2023/4/7,1:10,2273,0,0
2023/4/7,1:15,2237,0,0
2023/4/7,1:20,2247,0,0
2023/4/7,1:25,2256,0,0
2023/4/7,1:30,2258,0,0
2023/4/7,1:35,2248,0,0
2023/4/7,1:40,2252,0,0
2023/4/7,1:45,2233,0,0
2023/4/7,1:50,2244,0,0
2023/4/7,1:55,2248,0,0
2023/4/7,2:00,2236,0,0
2023/4/7,2:05,2235,0,0
2023/4/7,2:10,2227,0,0
2023/4/7,2:15,2230,0,0
2023/4/7,2:20,2233,0,0
2023/4/7,2:25,2245,0,0
2023/4/7,2:30,2240,0,0
2023/4/7,2:35,2247,0,0
2023/4/7,2:40,2266,0,0
2023/4/7,2:45,2255,0,0
2023/4/7,2:50,2269,0,0
2023/4/7,2:55,2263,0,0
2023/4/7,3:00,2263,0,0
2023/4/7,3:05,2282,0,0
2023/4/7,3:10,2278,0,0
2023/4/7,3:15,2296,0,0
2023/4/7,3:20,2284,0,0
2023/4/7,3:25,2277,0,0
2023/4/7,3:30,2256,0,0
2023/4/7,3:35,2271,0,0
2023/4/7,3:40,2284,0,0
2023/4/7,3:45,2283,0,0
2023/4/7,3:50,2288,0,0
2023/4/7,3:55,2302,0,0
2023/4/7,4:00,2282,0,0
2023/4/7,4:05,2293,0,0
2023/4/7,4:10,2296,0,0
2023/4/7,4:15,2314,0,0
2023/4/7,4:20,2294,0,0
2023/4/7,4:25,2299,0,0
2023/4/7,4:30,2297,0,0
2023/4/7,4:35,2297,0,0
2023/4/7,4:40,2302,0,0
2023/4/7,4:45,2301,0,0
2023/4/7,4:50,2315,0,0
2023/4/7,4:55,2328,0,0
2023/4/7,5:00,2328,0,0
2023/4/7,5:05,2325,0,0
2023/4/7,5:10,2334,0,0
2023/4/7,5:15,2329,0,0
